"자치구","지역","소음 평균(dB)"
강남구,industrial_area,55.832857142857144
강남구,main_street,60.2375350140056
강남구,residential_area,45.831552029375125
강남구,roads_and_parks,62.7385499408484
강남구,traditional_markets,50.59168035030104
강동구,commercial_area,41.67129951355108
강동구,industrial_area,46.38487584650113
강동구,main_street,63.77375201288245
강동구,parks,53.546592489568845
강동구,residential_area,52.5243560065015
강동구,roads_and_parks,59.65774861181222
강동구,traditional_markets,46.12227883279296
강북구,parks,53.38654147104851
강북구,residential_area,47.53131634819533
강북구,roads_and_parks,50.713901043419725
강북구,traditional_markets,49.5738616614529
강서구,commercial_area,64.13212795549374
강서구,industrial_area,51.49627906976744
강서구,main_street,64.04776847977685
강서구,residential_area,48.489669421487605
강서구,roads_and_parks,54.019636363636366
강서구,traditional_markets,49.57194805194805
관악구,commercial_area,50.75243393602225
관악구,industrial_area,44.04170444242974
관악구,main_street,58.770833333333336
관악구,residential_area,47.55627058525462
관악구,roads_and_parks,48.88703837798697
관악구,traditional_markets,49.60500695410292
광진구,commercial_area,37.66852367688022
광진구,main_street,58.418055555555554
광진구,residential_area,48.64368416470793
광진구,roads_and_parks,58.821755838013594
광진구,traditional_markets,49.93779015784587
구로구,commercial_area,43.933240611961054
구로구,industrial_area,51.44685172647258
구로구,residential_area,47.01823449216087
구로구,roads_and_parks,64.14375
구로구,traditional_markets,43.6738042269188
금천구,commercial_area,54.34569629111267
금천구,industrial_area,42.227777777777774
금천구,public_facilities,43.40454124189064
금천구,residential_area,47.00069444444444
금천구,roads_and_parks,48.12544294826364
노원구,commercial_area,55.59722222222222
노원구,industrial_area,45.21418636995828
노원구,residential_area,48.09624379872431
노원구,roads_and_parks,55.590621336459556
노원구,traditional_markets,45.763695450324974
도봉구,commercial_area,40.02086230876217
도봉구,industrial_area,44.95688456189151
도봉구,main_street,59.7080394922426
도봉구,residential_area,47.003163491956656
도봉구,roads_and_parks,52.89977324263039
도봉구,traditional_markets,43.444568245125346
동대문구,commercial_area,53.2
동대문구,residential_area,47.13055535284244
동대문구,roads_and_parks,63.9739507959479
동작구,commercial_area,51.20663265306123
동작구,industrial_area,48.08888888888889
동작구,residential_area,49.921242031667695
동작구,roads_and_parks,54.855416085541606
동작구,traditional_markets,49.03698553948832
마포구,commercial_area,54.00557880055788
마포구,industrial_area,49.18125
마포구,main_street,59.70615034168565
마포구,residential_area,47.17669567364069
마포구,roads_and_parks,59.65924579736483
마포구,traditional_markets,45.52165725047081
서대문구,commercial_area,45.66881720430108
서대문구,public_facilities,54.06944444444444
서대문구,residential_area,45.48256564786914
서대문구,roads_and_parks,57.2544
서대문구,traditional_markets,57.684503127171645
서초구,commercial_area,54.86805555555556
서초구,industrial_area,43.00347222222222
서초구,main_street,62.548131728942366
서초구,residential_area,50.17697814137799
서초구,roads_and_parks,52.41227538865334
성동구,commercial_area,52.40890125173853
성동구,industrial_area,52.084500466853406
성동구,main_street,53.96944444444444
성동구,parks,63.24531024531024
성동구,residential_area,50.61744422845506
성동구,roads_and_parks,69.24305555555556
성북구,commercial_area,56.90416666666667
성북구,industrial_area,55.19583333333333
성북구,residential_area,46.54251904072512
성북구,roads_and_parks,58.083333333333336
송파구,commercial_area,45.565164060104266
송파구,industrial_area,52.40972222222222
송파구,parks,56.61904761904762
송파구,residential_area,48.09556089064633
송파구,roads_and_parks,58.19202226345084
송파구,traditional_markets,56.56089074460682
양천구,commercial_area,48.43722943722944
양천구,industrial_area,47.852619675838675
양천구,main_street,63.33808844507846
양천구,residential_area,48.217292274052475
양천구,roads_and_parks,61.341067934022924
양천구,traditional_markets,43.80417391304348
영등포구,commercial_area,48.89186237028946
영등포구,industrial_area,50.22967338429465
영등포구,residential_area,48.85289383441808
영등포구,roads_and_parks,60.525583014270794
용산구,commercial_area,45.446386946386944
용산구,main_street,55.9
용산구,residential_area,48.84382638010957
용산구,roads_and_parks,57.08522727272727
은평구,commercial_area,49.92449922958397
은평구,main_street,68.56527777777778
은평구,parks,59.9125
은평구,residential_area,46.295016561276725
은평구,roads_and_parks,56.425591098748264
종로구,main_street,50.05445957210336
종로구,public_facilities,43.58974358974359
종로구,residential_area,46.151357962213226
종로구,roads_and_parks,61.114387156529794
중구,commercial_area,49.55938037865749
중구,industrial_area,46.23425925925926
중구,main_street,54.567680520083584
중구,residential_area,46.2905156160341
중구,roads_and_parks,50.93503360330863
중랑구,commercial_area,44.4
중랑구,industrial_area,41.24005681818182
중랑구,residential_area,46.478800751572585
중랑구,roads_and_parks,58.12811512811513
중랑구,traditional_markets,43.899488926746166
