"자치구","지역","소음 평균(dB)"
강남구,industrial_area,55.25539083557951
강남구,main_street,60.49313940724478
강남구,residential_area,48.27247544699068
강남구,roads_and_parks,62.13540654356981
강남구,traditional_markets,51.99918633034988
강동구,commercial_area,44.28706199460917
강동구,industrial_area,48.78975741239892
강동구,main_street,64.26818950930625
강동구,parks,54.401894451962114
강동구,residential_area,53.16490884795266
강동구,roads_and_parks,59.49333555481506
강동구,traditional_markets,45.796396396396396
강북구,parks,54.389057750759875
강북구,residential_area,48.45647130647131
강북구,roads_and_parks,51.50055576139311
강북구,traditional_markets,49.31589605129936
강서구,commercial_area,63.892183288409704
강서구,industrial_area,54.87144790257104
강서구,main_street,64.14511691884456
강서구,residential_area,49.044123069359664
강서구,roads_and_parks,57.131561008861624
강서구,traditional_markets,44.067372473532245
관악구,commercial_area,50.6199460916442
관악구,industrial_area,46.57530335474661
관악구,main_street,58.985175202156334
관악구,residential_area,47.9530451064647
관악구,roads_and_parks,47.93139628732849
관악구,traditional_markets,49.39420485175202
광진구,commercial_area,36.905660377358494
광진구,main_street,58.03099730458221
광진구,residential_area,48.890663826766065
광진구,roads_and_parks,58.45825242718447
광진구,traditional_markets,49.662112932604735
구로구,commercial_area,43.028301886792455
구로구,industrial_area,53.83423180592992
구로구,residential_area,48.10310856049737
구로구,roads_and_parks,64.29034436191762
구로구,traditional_markets,43.88388969521045
금천구,commercial_area,55.982479784366575
금천구,industrial_area,42.03369272237197
금천구,public_facilities,47.63288288288288
금천구,residential_area,46.94450445584661
금천구,roads_and_parks,51.76025592773805
노원구,commercial_area,56.179245283018865
노원구,industrial_area,47.441599281221926
노원구,residential_area,48.51484164181224
노원구,roads_and_parks,57.28922091782284
노원구,traditional_markets,45.252479711451755
도봉구,commercial_area,43.05256064690027
도봉구,industrial_area,46.506738544474395
도봉구,main_street,60.12533692722372
도봉구,residential_area,48.51940356817294
도봉구,roads_and_parks,57.22071968828787
도봉구,traditional_markets,43.75709267765469
동대문구,commercial_area,50.75067873303168
동대문구,residential_area,47.89038785834739
동대문구,roads_and_parks,63.768851303735026
동작구,commercial_area,50.08355795148248
동작구,industrial_area,48.68598382749326
동작구,residential_area,51.4756301397339
동작구,roads_and_parks,54.31851512373969
동작구,traditional_markets,49.17823386443424
마포구,commercial_area,53.16599190283401
마포구,industrial_area,50.127079482439925
마포구,main_street,59.24123989218329
마포구,residential_area,47.679924086145725
마포구,roads_and_parks,60.900645275346946
마포구,traditional_markets,45.55909090909091
서대문구,public_facilities,56.014824797843666
서대문구,residential_area,47.30517525973396
서대문구,roads_and_parks,57.48744627912237
서대문구,traditional_markets,57.03436657681941
서초구,commercial_area,56.23989218328841
서초구,industrial_area,47.65161725067385
서초구,main_street,64.74606891937103
서초구,residential_area,50.22581247665297
서초구,roads_and_parks,52.239513822688274
성동구,commercial_area,55.271929824561404
성동구,industrial_area,53.2199184228416
성동구,main_street,55.8544474393531
성동구,parks,60.223433242506815
성동구,residential_area,50.74448675746036
성동구,roads_and_parks,69.15633423180593
성북구,commercial_area,55.920980926430516
성북구,industrial_area,55.094339622641506
성북구,residential_area,47.52422707196674
성북구,roads_and_parks,58.088948787061994
송파구,commercial_area,45.25186188219364
송파구,industrial_area,52.85849056603774
송파구,parks,57.0252808988764
송파구,residential_area,49.1740815024159
송파구,roads_and_parks,57.36138613861386
송파구,traditional_markets,56.858108108108105
양천구,commercial_area,48.21967654986523
양천구,industrial_area,48.74236111111111
양천구,main_street,63.332848837209305
양천구,residential_area,48.60981934480076
양천구,roads_and_parks,62.7075208913649
양천구,traditional_markets,43.19424703891709
영등포구,commercial_area,49.369721473495055
영등포구,industrial_area,49.99713364385525
영등포구,residential_area,48.95577130528587
영등포구,roads_and_parks,60.62491559756921
용산구,commercial_area,44.15174825174825
용산구,main_street,56.05795148247979
용산구,residential_area,48.982403286545704
용산구,roads_and_parks,57.423131170662906
은평구,commercial_area,47.493934142114384
은평구,main_street,68.44669365721997
은평구,parks,60.4273127753304
은평구,residential_area,47.19476439790576
은평구,roads_and_parks,59.689018901890186
종로구,main_street,50.51555057439059
종로구,public_facilities,48.29338842975206
종로구,residential_area,47.243382219808076
종로구,roads_and_parks,61.17155541461868
중구,commercial_area,48.902964959568735
중구,industrial_area,46.07277628032345
중구,main_street,52.680626927029806
중구,residential_area,46.33301773110691
중구,roads_and_parks,50.70382109526325
중랑구,commercial_area,44.0
중랑구,industrial_area,41.60125588697017
중랑구,residential_area,46.363511326860845
중랑구,roads_and_parks,60.138326585695005
중랑구,traditional_markets,40.685560053981106
