"자치구","지역","소음 평균(dB)"
강남구,industrial_area,54.36787204450626
강남구,main_street,59.97962032384143
강남구,residential_area,44.23780416812202
강남구,roads_and_parks,60.37653374233129
강남구,traditional_markets,46.35285913528591
강동구,commercial_area,37.68197879858657
강동구,industrial_area,44.83147632311978
강동구,main_street,64.60849772382397
강동구,parks,54.87083333333333
강동구,residential_area,52.63748410447031
강동구,roads_and_parks,58.99581089168163
강동구,traditional_markets,44.41772748703442
강북구,commercial_area,
강북구,parks,53.672645739910315
강북구,residential_area,46.727125101492724
강북구,roads_and_parks,50.6457078313253
강북구,traditional_markets,49.442622950819676
강서구,commercial_area,64.43314763231197
강서구,industrial_area,48.09801185908615
강서구,main_street,63.619895287958116
강서구,residential_area,46.272533900558365
강서구,roads_and_parks,51.779411764705884
강서구,traditional_markets,44.513538748832865
관악구,commercial_area,50.912378303198885
관악구,industrial_area,43.71438695960312
관악구,main_street,58.5375
관악구,residential_area,46.351688886546874
관악구,roads_and_parks,50.08712121212121
관악구,traditional_markets,49.207376478775224
광진구,commercial_area,36.011126564673155
광진구,main_street,53.19832402234637
광진구,residential_area,46.03314202570528
광진구,roads_and_parks,56.4285240464345
광진구,traditional_markets,48.618146530810286
구로구,commercial_area,43.54735376044568
구로구,industrial_area,49.36370056497175
구로구,residential_area,46.58708530805687
구로구,roads_and_parks,64.0098245614035
구로구,traditional_markets,43.54215851602024
금천구,commercial_area,54.08256880733945
금천구,industrial_area,44.26534932956951
금천구,public_facilities,42.854990583804145
금천구,residential_area,45.14556862745098
금천구,roads_and_parks,47.90056617126681
노원구,commercial_area,55.290140845070425
노원구,industrial_area,41.41797961075069
노원구,residential_area,47.44174415328261
노원구,roads_and_parks,53.483387927000464
노원구,traditional_markets,40.44055944055944
도봉구,commercial_area,55.67732962447844
도봉구,industrial_area,44.873093349603415
도봉구,main_street,58.319327731092436
도봉구,residential_area,46.240942789201284
도봉구,roads_and_parks,56.3653794220902
도봉구,traditional_markets,42.13054463784391
동대문구,commercial_area,50.387232059645854
동대문구,residential_area,43.95013599274705
동대문구,roads_and_parks,64.13314244810307
동작구,commercial_area,47.602240896358545
동작구,industrial_area,41.63194444444444
동작구,residential_area,49.834881320949435
동작구,roads_and_parks,53.865033621517775
동작구,traditional_markets,48.696680906999674
마포구,commercial_area,53.54242002781641
마포구,industrial_area,45.22082752208275
마포구,main_street,58.28639618138425
마포구,residential_area,46.28269530573359
마포구,roads_and_parks,59.33119788488916
마포구,traditional_markets,43.51902301550024
서대문구,commercial_area,43.944367176634216
서대문구,public_facilities,55.330555555555556
서대문구,residential_area,45.299644313351266
서대문구,roads_and_parks,55.48182644252613
서대문구,traditional_markets,54.08125
서초구,commercial_area,54.668984700973574
서초구,industrial_area,42.084722222222226
서초구,main_street,65.49472535467443
서초구,residential_area,48.3684248244231
서초구,roads_and_parks,51.48895169578623
성동구,commercial_area,50.29953917050691
성동구,industrial_area,47.71269565217391
성동구,main_street,50.91111111111111
성동구,parks,59.43127962085308
성동구,residential_area,46.30033972336811
성동구,roads_and_parks,69.51944444444445
성북구,commercial_area,
성북구,industrial_area,55.333333333333336
성북구,residential_area,46.17528601057068
성북구,roads_and_parks,56.66203059805285
송파구,commercial_area,47.45696291112666
송파구,industrial_area,49.44460028050491
송파구,parks,56.458702064896755
송파구,residential_area,45.53922749166358
송파구,roads_and_parks,55.04151119402985
송파구,traditional_markets,55.723120168657765
양천구,commercial_area,48.54405594405594
양천구,industrial_area,47.0862544308783
양천구,main_street,62.951388888888886
양천구,residential_area,45.07375354043969
양천구,roads_and_parks,60.277255906632504
양천구,traditional_markets,43.30580928023383
영등포구,commercial_area,48.353024574669185
영등포구,industrial_area,46.85906351414001
영등포구,residential_area,44.73868436934219
영등포구,roads_and_parks,57.03857308584687
용산구,commercial_area,43.29068150208623
용산구,main_street,55.645833333333336
용산구,residential_area,44.65040188357555
용산구,roads_and_parks,54.54399441340782
은평구,commercial_area,53.95046439628483
은평구,main_street,68.44428969359332
은평구,parks,58.860917941585534
은평구,residential_area,45.658660444688444
은평구,roads_and_parks,57.8987400839944
종로구,main_street,48.37735849056604
종로구,public_facilities,45.35343618513324
종로구,residential_area,45.61011928272375
종로구,roads_and_parks,57.22074746769123
중구,commercial_area,48.8875
중구,industrial_area,43.74849467345994
중구,main_street,53.54348848142924
중구,residential_area,44.11462833965259
중구,roads_and_parks,49.37404975812025
중랑구,commercial_area,43.99444058373871
중랑구,industrial_area,62.243626062322946
중랑구,residential_area,45.05749284692418
중랑구,roads_and_parks,57.00069710700593
중랑구,traditional_markets,41.86344537815126
