연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2023,8,강서구,44.62857142857143,21.465838035416446,99.08662764152842,27.76,70.96774193548387,58.55493427480214,12.261118289840688
2023,8,관악구,56.14285714285714,24.46974963625395,97.44524692636628,71.87,56.451612903225815,62.26652545028227,13.54616956316869
2023,8,광진구,43.371428571428574,18.996385606302564,98.12929410120331,82.72,51.61290322580645,54.70854538589788,10.929396474125976
2023,8,구로구,59.65714285714285,8.54901966003052,98.25614780672116,70.73,74.19354838709677,68.65388019026,15.757641127179028
2023,8,금천구,54.82857142857143,20.36440611803116,97.7933717439514,76.56,69.35483870967742,65.31644397251604,14.60213222048807
2023,8,노원구,68.22857142857143,16.497294084247134,96.80997949940496,55.91,46.774193548387096,64.84023851014169,14.437257263398878
2023,8,도봉구,58.48571428571429,16.561143936974343,96.41901609565804,82.54,59.67741935483871,64.48420548228717,14.313989189368042
2023,8,동대문구,68.54285714285714,20.95827211753433,97.42553077667718,79.74,61.29032258064516,70.29268507046255,16.32503882764587
2023,8,동작구,55.162337662337656,19.567363994463964,98.52697981808404,82.21,56.451612903225815,62.22416390786305,13.531502874017798
2023,8,마포구,54.91428571428572,22.29207388480784,99.0885000591514,63.88,79.03225806451613,67.7362787783538,15.439943189279099
2023,8,서대문구,55.285714285714285,15.437363817026869,97.23589113273157,80.43,53.2258064516129,61.01829987389401,13.114000773422921
2023,8,서초구,45.6,16.604351644841906,98.88402070630676,55.19,53.2258064516129,55.15323791212709,11.083360817194112
2023,8,성동구,56.514285714285705,20.140121189538306,98.0690094236844,70.18,69.35483870967742,65.94545044286608,14.819910937873424
2023,8,성북구,55.02857142857143,16.376211895383086,97.02625053777186,85.05,59.67741935483871,62.8790501432012,13.758241852212885
2023,8,송파구,22.37142857142857,22.800801128499945,98.02461993994538,53.49,64.51612903225806,46.217764805915046,7.989663114499117
2023,8,양천구,57.02857142857143,21.04591539799141,98.49307345147147,62.25,66.12903225806451,65.05275147088372,14.510834884933374
2023,8,영등포구,54.77142857142857,20.15958249050712,98.3053930946167,71.12,72.58064516129032,66.01349239422113,14.843468865483064
