gu,date,daily_rain_mm,year,month
관악구,2023-08-02,0.0,2023,8
관악구,2023-08-03,0.0,2023,8
관악구,2023-08-04,0.0,2023,8
관악구,2023-08-05,0.0,2023,8
관악구,2023-08-06,5.0,2023,8
관악구,2023-08-07,0.0,2023,8
관악구,2023-08-08,0.0,2023,8
관악구,2023-08-09,0.0,2023,8
관악구,2023-08-10,93.5,2023,8
관악구,2023-08-11,31.5,2023,8
관악구,2023-08-12,0.0,2023,8
관악구,2023-08-13,0.0,2023,8
관악구,2023-08-14,0.0,2023,8
관악구,2023-08-15,0.0,2023,8
관악구,2023-08-16,0.0,2023,8
관악구,2023-08-17,0.0,2023,8
관악구,2023-08-18,0.0,2023,8
관악구,2023-08-19,0.0,2023,8
관악구,2023-08-20,0.0,2023,8
관악구,2023-08-21,0.0,2023,8
관악구,2023-08-22,34.0,2023,8
관악구,2023-08-23,38.0,2023,8
관악구,2023-08-24,5.0,2023,8
관악구,2023-08-25,10.0,2023,8
관악구,2023-08-26,0.0,2023,8
관악구,2023-08-27,0.0,2023,8
관악구,2023-08-28,13.5,2023,8
관악구,2023-08-29,40.5,2023,8
관악구,2023-08-30,2.5,2023,8
관악구,2023-08-31,0.0,2023,8
관악구,2023-09-01,0.0,2023,9
관악구,2023-09-02,0.0,2023,9
관악구,2023-09-03,2.0,2023,9
관악구,2023-09-04,0.0,2023,9
관악구,2023-09-05,0.0,2023,9
관악구,2023-09-06,0.0,2023,9
관악구,2023-09-07,0.0,2023,9
관악구,2023-09-08,0.0,2023,9
관악구,2023-09-09,0.0,2023,9
관악구,2023-09-10,0.0,2023,9
관악구,2023-09-11,0.0,2023,9
관악구,2023-09-12,0.0,2023,9
관악구,2023-09-13,21.5,2023,9
관악구,2023-09-14,0.0,2023,9
관악구,2023-09-15,3.0,2023,9
관악구,2023-09-16,38.5,2023,9
관악구,2023-09-17,0.0,2023,9
관악구,2023-09-18,0.0,2023,9
관악구,2023-09-19,0.0,2023,9
관악구,2023-09-20,31.0,2023,9
관악구,2023-09-21,0.0,2023,9
관악구,2023-09-22,0.0,2023,9
관악구,2023-09-23,0.0,2023,9
관악구,2023-09-24,0.0,2023,9
관악구,2023-09-25,1.5,2023,9
관악구,2023-09-26,22.0,2023,9
관악구,2023-09-27,7.5,2023,9
관악구,2023-09-28,0.0,2023,9
관악구,2023-09-29,0.0,2023,9
관악구,2023-09-30,10.0,2023,9
관악구,2023-10-01,0.0,2023,10
관악구,2023-10-02,0.0,2023,10
관악구,2023-10-03,0.0,2023,10
관악구,2023-10-04,14.0,2023,10
관악구,2023-10-05,0.0,2023,10
관악구,2023-10-06,0.0,2023,10
관악구,2023-10-07,0.0,2023,10
관악구,2023-10-08,0.0,2023,10
관악구,2023-10-09,0.5,2023,10
관악구,2023-10-10,0.0,2023,10
관악구,2023-10-11,0.0,2023,10
관악구,2023-10-12,0.0,2023,10
관악구,2023-10-13,0.0,2023,10
관악구,2023-10-14,2.5,2023,10
관악구,2023-10-15,0.0,2023,10
관악구,2023-10-16,0.0,2023,10
관악구,2023-10-17,0.0,2023,10
관악구,2023-10-18,0.0,2023,10
관악구,2023-10-19,7.5,2023,10
관악구,2023-10-20,0.0,2023,10
관악구,2023-10-21,1.5,2023,10
관악구,2023-10-22,0.0,2023,10
관악구,2023-10-23,0.0,2023,10
관악구,2023-10-24,0.0,2023,10
관악구,2023-10-25,0.0,2023,10
관악구,2023-10-26,0.0,2023,10
관악구,2023-10-27,0.0,2023,10
관악구,2023-10-28,0.0,2023,10
관악구,2023-10-29,0.0,2023,10
관악구,2023-10-30,0.0,2023,10
관악구,2023-10-31,0.0,2023,10
관악구,2023-11-01,0.0,2023,11
관악구,2023-11-02,0.0,2023,11
관악구,2023-11-03,0.0,2023,11
관악구,2023-11-04,0.0,2023,11
관악구,2023-11-05,19.5,2023,11
관악구,2023-11-06,52.5,2023,11
관악구,2023-11-07,0.5,2023,11
관악구,2023-11-08,0.0,2023,11
관악구,2023-11-09,1.0,2023,11
관악구,2023-11-10,0.0,2023,11
관악구,2023-11-11,0.0,2023,11
관악구,2023-11-12,0.0,2023,11
관악구,2023-11-13,0.0,2023,11
관악구,2023-11-14,0.0,2023,11
관악구,2023-11-15,0.0,2023,11
관악구,2023-11-16,5.5,2023,11
관악구,2023-11-17,0.5,2023,11
관악구,2023-11-18,0.0,2023,11
관악구,2023-11-19,0.0,2023,11
관악구,2023-11-20,0.0,2023,11
관악구,2023-11-21,0.0,2023,11
관악구,2023-11-22,0.0,2023,11
관악구,2023-11-23,0.0,2023,11
관악구,2023-11-24,0.0,2023,11
관악구,2023-11-25,0.0,2023,11
관악구,2023-11-26,0.0,2023,11
관악구,2023-11-27,2.5,2023,11
관악구,2023-11-28,0.0,2023,11
관악구,2023-11-29,0.0,2023,11
관악구,2023-11-30,0.0,2023,11
관악구,2023-12-01,0.0,2023,12
관악구,2023-12-02,0.0,2023,12
관악구,2023-12-03,0.0,2023,12
관악구,2023-12-04,0.0,2023,12
관악구,2023-12-05,0.0,2023,12
관악구,2023-12-06,1.5,2023,12
관악구,2023-12-07,0.0,2023,12
관악구,2023-12-08,0.0,2023,12
관악구,2023-12-09,0.0,2023,12
관악구,2023-12-10,0.0,2023,12
관악구,2023-12-11,5.5,2023,12
관악구,2023-12-12,4.5,2023,12
관악구,2023-12-13,0.0,2023,12
관악구,2023-12-14,19.5,2023,12
관악구,2023-12-15,33.0,2023,12
관악구,2023-12-16,1.5,2023,12
관악구,2023-12-17,0.0,2023,12
관악구,2023-12-18,0.0,2023,12
관악구,2023-12-19,0.0,2023,12
관악구,2023-12-20,0.0,2023,12
관악구,2023-12-21,0.0,2023,12
관악구,2023-12-22,0.0,2023,12
관악구,2023-12-23,0.0,2023,12
관악구,2023-12-24,1.0,2023,12
관악구,2023-12-25,0.0,2023,12
관악구,2023-12-26,0.0,2023,12
관악구,2023-12-27,0.0,2023,12
관악구,2023-12-28,0.0,2023,12
관악구,2023-12-29,0.0,2023,12
관악구,2023-12-30,9.0,2023,12
관악구,2023-12-31,7.0,2023,12
관악구,2024-01-01,0.0,2024,1
관악구,2024-01-02,0.0,2024,1
관악구,2024-01-03,0.5,2024,1
관악구,2024-01-04,0.0,2024,1
관악구,2024-01-05,0.0,2024,1
관악구,2024-01-06,0.0,2024,1
관악구,2024-01-07,0.0,2024,1
관악구,2024-01-08,0.0,2024,1
관악구,2024-01-09,0.5,2024,1
관악구,2024-01-10,1.5,2024,1
관악구,2024-01-11,0.5,2024,1
관악구,2024-01-12,0.0,2024,1
관악구,2024-01-13,0.0,2024,1
관악구,2024-01-14,3.0,2024,1
관악구,2024-01-15,0.0,2024,1
관악구,2024-01-16,0.0,2024,1
관악구,2024-01-17,10.5,2024,1
관악구,2024-01-18,1.0,2024,1
관악구,2024-01-19,0.0,2024,1
관악구,2024-01-20,1.5,2024,1
관악구,2024-01-21,0.0,2024,1
관악구,2024-01-22,0.0,2024,1
관악구,2024-01-23,0.0,2024,1
관악구,2024-01-24,0.0,2024,1
관악구,2024-01-25,0.0,2024,1
관악구,2024-01-26,0.0,2024,1
관악구,2024-01-27,0.0,2024,1
관악구,2024-01-28,0.0,2024,1
관악구,2024-01-29,0.0,2024,1
관악구,2024-01-30,0.0,2024,1
관악구,2024-01-31,0.0,2024,1
관악구,2024-02-01,0.0,2024,2
관악구,2024-02-02,0.0,2024,2
관악구,2024-02-03,0.0,2024,2
관악구,2024-02-04,0.0,2024,2
관악구,2024-02-05,3.0,2024,2
관악구,2024-02-06,1.5,2024,2
관악구,2024-02-07,0.0,2024,2
관악구,2024-02-08,0.0,2024,2
관악구,2024-02-11,0.0,2024,2
관악구,2024-02-12,0.0,2024,2
관악구,2024-02-13,0.0,2024,2
관악구,2024-02-14,0.0,2024,2
관악구,2024-02-15,10.0,2024,2
관악구,2024-02-16,0.0,2024,2
관악구,2024-02-17,0.0,2024,2
관악구,2024-02-18,13.0,2024,2
관악구,2024-02-19,4.5,2024,2
관악구,2024-02-20,2.0,2024,2
관악구,2024-02-21,15.0,2024,2
관악구,2024-02-22,3.0,2024,2
관악구,2024-02-23,7.0,2024,2
관악구,2024-02-24,1.5,2024,2
관악구,2024-02-25,2.0,2024,2
관악구,2024-02-26,0.0,2024,2
관악구,2024-02-27,0.0,2024,2
관악구,2024-02-28,0.0,2024,2
관악구,2024-02-29,0.0,2024,2
관악구,2024-03-01,0.0,2024,3
관악구,2024-03-02,0.0,2024,3
관악구,2024-03-03,0.0,2024,3
관악구,2024-03-04,0.0,2024,3
관악구,2024-03-05,1.0,2024,3
관악구,2024-03-06,0.0,2024,3
관악구,2024-03-07,0.0,2024,3
관악구,2024-03-08,0.0,2024,3
관악구,2024-03-11,0.0,2024,3
관악구,2024-03-12,0.5,2024,3
관악구,2024-03-13,0.0,2024,3
관악구,2024-03-14,0.0,2024,3
관악구,2024-03-15,0.0,2024,3
관악구,2024-03-16,0.0,2024,3
관악구,2024-03-17,0.0,2024,3
관악구,2024-03-18,0.0,2024,3
관악구,2024-03-19,0.5,2024,3
관악구,2024-03-20,0.0,2024,3
관악구,2024-03-21,0.0,2024,3
관악구,2024-03-29,1.5,2024,3
관악구,2024-03-30,0.0,2024,3
관악구,2024-03-31,0.0,2024,3
관악구,2024-04-01,0.0,2024,4
관악구,2024-04-02,0.0,2024,4
관악구,2024-04-03,0.0,2024,4
관악구,2024-04-04,0.0,2024,4
관악구,2024-04-05,0.0,2024,4
관악구,2024-04-06,0.0,2024,4
관악구,2024-04-07,0.0,2024,4
관악구,2024-04-08,0.0,2024,4
관악구,2024-04-09,0.0,2024,4
관악구,2024-04-10,0.0,2024,4
관악구,2024-04-11,0.0,2024,4
관악구,2024-04-12,0.0,2024,4
관악구,2024-04-13,0.0,2024,4
관악구,2024-04-14,0.0,2024,4
관악구,2024-04-15,12.0,2024,4
관악구,2024-04-16,2.0,2024,4
관악구,2024-04-17,0.0,2024,4
관악구,2024-04-18,0.0,2024,4
관악구,2024-04-19,0.0,2024,4
관악구,2024-04-20,4.5,2024,4
관악구,2024-04-21,0.0,2024,4
관악구,2024-04-22,0.0,2024,4
관악구,2024-04-23,0.0,2024,4
관악구,2024-04-24,13.0,2024,4
관악구,2024-04-25,0.0,2024,4
관악구,2024-04-26,0.0,2024,4
관악구,2024-04-27,0.0,2024,4
관악구,2024-04-28,0.0,2024,4
관악구,2024-04-29,0.0,2024,4
관악구,2024-04-30,0.0,2024,4
관악구,2024-05-01,0.0,2024,5
관악구,2024-05-02,0.0,2024,5
관악구,2024-05-03,0.0,2024,5
관악구,2024-05-04,0.0,2024,5
관악구,2024-05-05,34.5,2024,5
관악구,2024-05-06,13.5,2024,5
관악구,2024-05-07,3.5,2024,5
관악구,2024-05-08,0.0,2024,5
관악구,2024-05-09,0.0,2024,5
관악구,2024-05-10,0.0,2024,5
관악구,2024-05-11,29.5,2024,5
관악구,2024-05-12,0.0,2024,5
관악구,2024-05-13,0.0,2024,5
관악구,2024-05-14,0.0,2024,5
관악구,2024-05-15,23.0,2024,5
관악구,2024-05-16,0.5,2024,5
관악구,2024-05-17,0.0,2024,5
관악구,2024-05-18,0.0,2024,5
관악구,2024-05-19,0.0,2024,5
관악구,2024-05-20,0.0,2024,5
관악구,2024-05-21,0.0,2024,5
관악구,2024-05-22,0.0,2024,5
관악구,2024-05-23,0.0,2024,5
관악구,2024-05-24,0.0,2024,5
관악구,2024-05-25,0.0,2024,5
관악구,2024-05-26,8.0,2024,5
관악구,2024-05-27,0.0,2024,5
관악구,2024-05-28,0.0,2024,5
관악구,2024-05-29,0.0,2024,5
관악구,2024-05-30,0.0,2024,5
관악구,2024-05-31,0.5,2024,5
관악구,2024-06-01,0.0,2024,6
관악구,2024-06-02,0.0,2024,6
관악구,2024-06-03,0.0,2024,6
관악구,2024-06-04,0.0,2024,6
관악구,2024-06-05,0.0,2024,6
관악구,2024-06-06,0.0,2024,6
관악구,2024-06-07,0.0,2024,6
관악구,2024-06-08,21.0,2024,6
관악구,2024-06-09,0.0,2024,6
관악구,2024-06-10,0.0,2024,6
관악구,2024-06-11,0.0,2024,6
관악구,2024-06-12,0.0,2024,6
관악구,2024-06-13,0.0,2024,6
관악구,2024-06-14,0.0,2024,6
관악구,2024-06-15,7.0,2024,6
관악구,2024-06-16,0.0,2024,6
관악구,2024-06-17,0.0,2024,6
관악구,2024-06-18,0.0,2024,6
관악구,2024-06-19,0.0,2024,6
관악구,2024-06-20,0.0,2024,6
관악구,2024-06-21,0.0,2024,6
관악구,2024-06-22,19.5,2024,6
관악구,2024-06-23,6.0,2024,6
관악구,2024-06-24,0.5,2024,6
관악구,2024-06-25,0.0,2024,6
관악구,2024-06-26,0.0,2024,6
관악구,2024-06-27,0.0,2024,6
관악구,2024-06-28,0.0,2024,6
관악구,2024-06-29,30.5,2024,6
관악구,2024-06-30,28.5,2024,6
관악구,2024-07-01,0.0,2024,7
관악구,2024-07-02,45.5,2024,7
관악구,2024-07-03,0.5,2024,7
관악구,2024-07-04,4.5,2024,7
관악구,2024-07-05,5.5,2024,7
관악구,2024-07-06,3.0,2024,7
관악구,2024-07-07,15.5,2024,7
관악구,2024-07-08,17.5,2024,7
관악구,2024-07-09,2.5,2024,7
관악구,2024-07-10,10.0,2024,7
관악구,2024-07-11,0.0,2024,7
관악구,2024-07-12,0.0,2024,7
관악구,2024-07-13,0.0,2024,7
관악구,2024-07-14,0.0,2024,7
관악구,2024-07-15,0.0,2024,7
관악구,2024-07-16,9.0,2024,7
관악구,2024-07-17,15.5,2024,7
관악구,2024-07-18,124.0,2024,7
관악구,2024-07-19,0.0,2024,7
관악구,2024-07-20,18.0,2024,7
관악구,2024-07-21,5.5,2024,7
관악구,2024-07-22,39.0,2024,7
관악구,2024-07-23,3.5,2024,7
관악구,2024-07-24,15.5,2024,7
관악구,2024-07-25,21.0,2024,7
관악구,2024-07-26,4.5,2024,7
관악구,2024-07-27,10.5,2024,7
관악구,2024-07-28,0.0,2024,7
관악구,2024-07-29,0.0,2024,7
관악구,2024-07-30,0.0,2024,7
관악구,2024-07-31,0.0,2024,7
관악구,2024-08-01,0.0,2024,8
관악구,2024-08-02,0.0,2024,8
관악구,2024-08-03,0.0,2024,8
관악구,2024-08-04,0.0,2024,8
관악구,2024-08-05,9.0,2024,8
관악구,2024-08-06,1.5,2024,8
관악구,2024-08-07,13.5,2024,8
관악구,2024-08-08,1.0,2024,8
관악구,2024-08-09,0.0,2024,8
관악구,2024-08-10,0.0,2024,8
관악구,2024-08-11,0.0,2024,8
관악구,2024-08-12,0.0,2024,8
관악구,2024-08-13,25.5,2024,8
관악구,2024-08-14,0.0,2024,8
관악구,2024-08-15,0.0,2024,8
관악구,2024-08-16,0.0,2024,8
관악구,2024-08-17,1.5,2024,8
관악구,2024-08-18,0.0,2024,8
관악구,2024-08-19,0.0,2024,8
관악구,2024-08-20,0.0,2024,8
관악구,2024-08-21,32.5,2024,8
관악구,2024-08-22,0.0,2024,8
관악구,2024-08-23,0.0,2024,8
관악구,2024-08-24,0.0,2024,8
관악구,2024-08-25,0.0,2024,8
관악구,2024-08-26,0.0,2024,8
관악구,2024-08-27,0.0,2024,8
관악구,2024-08-28,0.0,2024,8
관악구,2024-08-29,0.0,2024,8
관악구,2024-08-30,0.0,2024,8
관악구,2024-08-31,0.0,2024,8
관악구,2024-09-01,0.0,2024,9
관악구,2024-09-02,1.5,2024,9
관악구,2024-09-03,0.0,2024,9
관악구,2024-09-04,0.0,2024,9
관악구,2024-09-05,15.0,2024,9
관악구,2024-09-06,3.0,2024,9
관악구,2024-09-07,0.0,2024,9
관악구,2024-09-08,0.0,2024,9
관악구,2024-09-09,0.0,2024,9
관악구,2024-09-10,0.0,2024,9
관악구,2024-09-11,0.0,2024,9
관악구,2024-09-12,56.5,2024,9
관악구,2024-09-13,12.0,2024,9
관악구,2024-09-14,0.0,2024,9
관악구,2024-09-15,0.0,2024,9
관악구,2024-09-16,4.0,2024,9
관악구,2024-09-17,0.0,2024,9
관악구,2024-09-18,0.0,2024,9
관악구,2024-09-19,0.0,2024,9
관악구,2024-09-20,54.5,2024,9
관악구,2024-09-21,19.0,2024,9
관악구,2024-09-22,0.0,2024,9
관악구,2024-09-23,0.0,2024,9
관악구,2024-09-24,0.0,2024,9
관악구,2024-09-25,0.0,2024,9
관악구,2024-09-26,0.0,2024,9
관악구,2024-09-27,0.0,2024,9
관악구,2024-09-28,0.0,2024,9
관악구,2024-09-29,0.0,2024,9
관악구,2024-09-30,0.0,2024,9
관악구,2024-10-01,2.0,2024,10
관악구,2024-10-02,0.0,2024,10
관악구,2024-10-03,0.0,2024,10
관악구,2024-10-04,0.0,2024,10
관악구,2024-10-05,0.0,2024,10
관악구,2024-10-06,0.0,2024,10
관악구,2024-10-07,0.0,2024,10
관악구,2024-10-08,0.0,2024,10
관악구,2024-10-09,0.0,2024,10
관악구,2024-10-10,0.0,2024,10
관악구,2024-10-11,0.0,2024,10
관악구,2024-10-12,0.0,2024,10
관악구,2024-10-13,0.0,2024,10
관악구,2024-10-14,0.0,2024,10
관악구,2024-10-15,1.0,2024,10
관악구,2024-10-16,0.0,2024,10
관악구,2024-10-17,0.0,2024,10
관악구,2024-10-18,37.0,2024,10
관악구,2024-10-19,0.0,2024,10
관악구,2024-10-20,0.0,2024,10
관악구,2024-10-21,0.0,2024,10
관악구,2024-10-22,8.0,2024,10
관악구,2024-10-24,0.0,2024,10
관악구,2024-10-25,0.0,2024,10
관악구,2024-10-26,0.0,2024,10
관악구,2024-10-27,0.0,2024,10
관악구,2024-10-28,0.0,2024,10
관악구,2024-10-29,0.0,2024,10
관악구,2024-10-30,0.0,2024,10
관악구,2024-10-31,0.0,2024,10
관악구,2024-11-07,0.0,2024,11
관악구,2024-11-08,0.0,2024,11
관악구,2024-11-09,0.0,2024,11
관악구,2024-11-10,0.0,2024,11
관악구,2024-11-11,0.0,2024,11
관악구,2024-11-12,0.0,2024,11
관악구,2024-11-13,0.0,2024,11
관악구,2024-11-14,0.0,2024,11
관악구,2024-11-15,0.0,2024,11
관악구,2024-11-16,3.5,2024,11
관악구,2024-11-19,0.0,2024,11
관악구,2024-11-20,0.0,2024,11
관악구,2024-11-21,2.0,2024,11
관악구,2024-11-22,0.0,2024,11
관악구,2024-11-23,0.0,2024,11
관악구,2024-11-24,0.0,2024,11
관악구,2024-11-25,0.0,2024,11
관악구,2024-11-26,21.0,2024,11
관악구,2024-12-02,0.0,2024,12
관악구,2024-12-03,0.0,2024,12
관악구,2024-12-04,0.0,2024,12
관악구,2024-12-05,0.0,2024,12
관악구,2024-12-10,0.0,2024,12
관악구,2024-12-11,0.0,2024,12
관악구,2024-12-12,0.0,2024,12
관악구,2024-12-13,0.0,2024,12
관악구,2024-12-14,0.0,2024,12
관악구,2024-12-15,0.0,2024,12
관악구,2024-12-16,0.0,2024,12
관악구,2024-12-17,0.0,2024,12
관악구,2024-12-18,0.0,2024,12
관악구,2024-12-19,0.0,2024,12
관악구,2024-12-20,0.0,2024,12
관악구,2024-12-21,2.5,2024,12
관악구,2024-12-22,0.0,2024,12
관악구,2024-12-23,1.0,2024,12
관악구,2024-12-24,0.0,2024,12
관악구,2024-12-25,0.0,2024,12
관악구,2024-12-26,0.5,2024,12
관악구,2024-12-27,0.0,2024,12
관악구,2024-12-28,0.0,2024,12
관악구,2024-12-29,0.0,2024,12
관악구,2024-12-30,0.0,2024,12
관악구,2024-12-31,0.0,2024,12
광진구,2022-01-01,0.0,2022,1
광진구,2022-01-02,0.0,2022,1
광진구,2022-01-03,0.0,2022,1
광진구,2022-01-04,0.0,2022,1
광진구,2022-01-05,0.0,2022,1
광진구,2022-01-06,0.0,2022,1
광진구,2022-01-07,0.0,2022,1
광진구,2022-01-08,0.0,2022,1
광진구,2022-01-09,0.0,2022,1
광진구,2022-01-10,0.0,2022,1
광진구,2022-01-11,0.0,2022,1
광진구,2022-01-12,0.0,2022,1
광진구,2022-01-13,0.0,2022,1
광진구,2022-01-14,0.0,2022,1
광진구,2022-01-15,0.0,2022,1
광진구,2022-01-16,0.0,2022,1
광진구,2022-01-17,0.0,2022,1
광진구,2022-01-18,0.0,2022,1
광진구,2022-01-19,0.0,2022,1
광진구,2022-01-20,1.5,2022,1
광진구,2022-01-21,0.0,2022,1
광진구,2022-01-22,0.0,2022,1
광진구,2022-01-23,0.0,2022,1
광진구,2022-01-24,0.0,2022,1
광진구,2022-01-25,3.0,2022,1
광진구,2022-01-26,0.0,2022,1
광진구,2022-01-27,0.0,2022,1
광진구,2022-01-28,0.0,2022,1
광진구,2022-01-29,0.0,2022,1
광진구,2022-01-30,0.0,2022,1
광진구,2022-02-03,0.0,2022,2
광진구,2022-02-04,0.0,2022,2
광진구,2022-02-05,0.0,2022,2
광진구,2022-02-06,0.0,2022,2
광진구,2022-02-07,0.0,2022,2
광진구,2022-02-08,0.0,2022,2
광진구,2022-02-09,0.0,2022,2
광진구,2022-02-10,0.0,2022,2
광진구,2022-02-11,0.0,2022,2
광진구,2022-02-12,0.0,2022,2
광진구,2022-02-13,0.0,2022,2
광진구,2022-02-14,1.5,2022,2
광진구,2022-02-15,0.0,2022,2
광진구,2022-02-16,0.0,2022,2
광진구,2022-02-17,0.0,2022,2
광진구,2022-02-18,0.0,2022,2
광진구,2022-02-19,0.0,2022,2
광진구,2022-02-22,0.0,2022,2
광진구,2022-02-23,0.0,2022,2
광진구,2022-02-24,0.0,2022,2
광진구,2022-02-25,0.0,2022,2
광진구,2022-02-26,4.5,2022,2
광진구,2022-02-27,0.0,2022,2
광진구,2022-02-28,0.0,2022,2
광진구,2022-03-01,7.5,2022,3
광진구,2022-03-02,0.0,2022,3
광진구,2022-03-03,0.0,2022,3
광진구,2022-03-04,0.0,2022,3
광진구,2022-03-05,0.0,2022,3
광진구,2022-03-06,0.0,2022,3
광진구,2022-03-07,0.0,2022,3
광진구,2022-03-08,0.0,2022,3
광진구,2022-03-09,0.0,2022,3
광진구,2022-03-10,0.0,2022,3
광진구,2022-03-11,0.0,2022,3
광진구,2022-03-12,6.0,2022,3
광진구,2022-03-13,85.5,2022,3
광진구,2022-03-14,18.0,2022,3
광진구,2022-03-15,0.0,2022,3
광진구,2022-03-16,0.0,2022,3
광진구,2022-03-17,1.5,2022,3
광진구,2022-03-18,0.0,2022,3
광진구,2022-03-19,34.5,2022,3
광진구,2022-03-20,3.0,2022,3
광진구,2022-03-21,0.0,2022,3
광진구,2022-03-22,0.0,2022,3
광진구,2022-03-23,0.0,2022,3
광진구,2022-03-24,0.0,2022,3
광진구,2022-03-25,16.5,2022,3
광진구,2022-03-26,0.0,2022,3
광진구,2022-03-28,57.0,2022,3
광진구,2022-03-29,0.0,2022,3
광진구,2022-03-30,1.5,2022,3
광진구,2022-03-31,0.0,2022,3
광진구,2022-04-01,0.0,2022,4
광진구,2022-04-02,0.0,2022,4
광진구,2022-04-03,0.0,2022,4
광진구,2022-04-04,0.0,2022,4
광진구,2022-04-05,0.0,2022,4
광진구,2022-04-06,0.0,2022,4
광진구,2022-04-07,0.0,2022,4
광진구,2022-04-08,0.0,2022,4
광진구,2022-04-09,1.5,2022,4
광진구,2022-04-10,0.0,2022,4
광진구,2022-04-11,0.0,2022,4
광진구,2022-04-12,0.0,2022,4
광진구,2022-04-13,16.5,2022,4
광진구,2022-04-14,0.0,2022,4
광진구,2022-04-15,0.0,2022,4
광진구,2022-04-16,0.0,2022,4
광진구,2022-04-17,0.0,2022,4
광진구,2022-04-18,0.0,2022,4
광진구,2022-04-19,0.0,2022,4
광진구,2022-04-20,0.0,2022,4
광진구,2022-04-21,0.0,2022,4
광진구,2022-04-22,0.0,2022,4
광진구,2022-04-23,0.0,2022,4
광진구,2022-04-24,0.0,2022,4
광진구,2022-04-25,1.5,2022,4
광진구,2022-04-26,7.5,2022,4
광진구,2022-04-27,0.0,2022,4
광진구,2022-04-28,0.0,2022,4
광진구,2022-04-29,48.0,2022,4
광진구,2022-04-30,0.0,2022,4
광진구,2022-05-01,0.0,2022,5
광진구,2022-05-02,0.0,2022,5
광진구,2022-05-03,0.0,2022,5
광진구,2022-05-04,0.0,2022,5
광진구,2022-05-05,0.0,2022,5
광진구,2022-05-06,0.0,2022,5
광진구,2022-05-07,0.0,2022,5
광진구,2022-05-08,6.0,2022,5
광진구,2022-05-09,0.0,2022,5
광진구,2022-05-10,0.0,2022,5
광진구,2022-05-11,0.0,2022,5
광진구,2022-05-12,0.0,2022,5
광진구,2022-05-13,0.0,2022,5
광진구,2022-05-14,0.0,2022,5
광진구,2022-05-15,0.0,2022,5
광진구,2022-05-16,0.0,2022,5
광진구,2022-05-17,0.0,2022,5
광진구,2022-05-18,3.0,2022,5
광진구,2022-05-19,0.0,2022,5
광진구,2022-05-20,0.0,2022,5
광진구,2022-05-21,0.0,2022,5
광진구,2022-05-22,0.0,2022,5
광진구,2022-05-23,0.0,2022,5
광진구,2022-05-24,0.0,2022,5
광진구,2022-05-25,13.5,2022,5
광진구,2022-05-26,0.0,2022,5
광진구,2022-05-27,0.0,2022,5
광진구,2022-05-28,0.0,2022,5
광진구,2022-05-29,0.0,2022,5
광진구,2022-05-30,0.0,2022,5
광진구,2022-05-31,0.0,2022,5
광진구,2022-06-01,0.0,2022,6
광진구,2022-06-02,0.0,2022,6
광진구,2022-06-03,0.0,2022,6
광진구,2022-06-04,0.0,2022,6
광진구,2022-06-05,1.5,2022,6
광진구,2022-06-06,10.5,2022,6
광진구,2022-06-07,0.0,2022,6
광진구,2022-06-08,0.0,2022,6
광진구,2022-06-09,3.0,2022,6
광진구,2022-06-10,3.0,2022,6
광진구,2022-06-11,0.0,2022,6
광진구,2022-06-12,0.0,2022,6
광진구,2022-06-13,162.0,2022,6
광진구,2022-06-14,0.0,2022,6
광진구,2022-06-15,70.5,2022,6
광진구,2022-06-16,22.5,2022,6
광진구,2022-06-17,0.0,2022,6
광진구,2022-06-18,0.0,2022,6
광진구,2022-06-19,0.0,2022,6
광진구,2022-06-20,0.0,2022,6
광진구,2022-06-21,0.0,2022,6
광진구,2022-06-22,0.0,2022,6
광진구,2022-06-23,252.0,2022,6
광진구,2022-06-24,54.0,2022,6
광진구,2022-06-25,0.0,2022,6
광진구,2022-06-26,0.0,2022,6
광진구,2022-06-27,18.0,2022,6
광진구,2022-06-28,10.5,2022,6
광진구,2022-06-29,147.0,2022,6
광진구,2022-06-30,583.5,2022,6
광진구,2022-07-01,0.0,2022,7
광진구,2022-07-02,0.0,2022,7
광진구,2022-07-03,0.0,2022,7
광진구,2022-07-04,13.5,2022,7
광진구,2022-07-05,0.0,2022,7
광진구,2022-07-06,93.0,2022,7
광진구,2022-07-07,1.5,2022,7
광진구,2022-07-08,1.5,2022,7
광진구,2022-07-09,0.0,2022,7
광진구,2022-07-10,0.0,2022,7
광진구,2022-07-11,0.0,2022,7
광진구,2022-07-12,0.0,2022,7
광진구,2022-07-13,408.0,2022,7
광진구,2022-07-14,3.0,2022,7
광진구,2022-07-15,0.0,2022,7
광진구,2022-07-16,42.0,2022,7
광진구,2022-07-17,0.0,2022,7
광진구,2022-07-18,0.0,2022,7
광진구,2022-07-19,1.5,2022,7
광진구,2022-07-20,3.0,2022,7
광진구,2022-07-21,46.5,2022,7
광진구,2022-07-22,48.0,2022,7
광진구,2022-07-23,49.5,2022,7
광진구,2022-07-24,16.5,2022,7
광진구,2022-07-25,0.0,2022,7
광진구,2022-07-26,0.0,2022,7
광진구,2022-07-27,0.0,2022,7
광진구,2022-07-28,0.0,2022,7
광진구,2022-07-29,0.0,2022,7
광진구,2022-07-30,0.0,2022,7
광진구,2022-07-31,162.0,2022,7
광진구,2022-08-01,84.0,2022,8
광진구,2022-08-02,64.5,2022,8
광진구,2022-08-03,112.5,2022,8
광진구,2022-08-04,0.0,2022,8
