연도,자치구코드,모형,연평균_스트레스점수,연합계_총이동인구수,연평균_평균이동시간,월개수
2024,11010,CRITIC기반,18.79039433069034,16162448.85,62.89199422765667,1
2024,11010,PCA기반,31.416946855280298,16162448.85,62.89199422765667,1
2024,11010,문헌기반,28.159827507714766,16162448.85,62.89199422765667,1
2024,11020,CRITIC기반,18.522829229627856,16349060.04,62.10046193508359,1
2024,11020,PCA기반,31.156578257373024,16349060.04,62.10046193508359,1
2024,11020,문헌기반,27.99557467085054,16349060.04,62.10046193508359,1
2024,11030,CRITIC기반,14.124946767154382,13108862.74,56.478950877491805,1
2024,11030,PCA기반,24.21068515176895,13108862.74,56.478950877491805,1
2024,11030,문헌기반,22.061296942467067,13108862.74,56.478950877491805,1
2024,11040,CRITIC기반,15.908593630551952,15969448.709999999,53.79466785473674,1
2024,11040,PCA기반,28.10264889253024,15969448.709999999,53.79466785473674,1
2024,11040,문헌기반,25.758788008030255,15969448.709999999,53.79466785473674,1
2024,11050,CRITIC기반,16.854649113350764,17425187.44,51.78035687910258,1
2024,11050,PCA기반,30.236257415571895,17425187.44,51.78035687910258,1
2024,11050,문헌기반,27.845295071942566,17425187.44,51.78035687910258,1
2024,11060,CRITIC기반,16.56496781006866,16867860.92,52.91102189104545,1
2024,11060,PCA기반,29.487591561517867,16867860.92,52.91102189104545,1
2024,11060,문헌기반,27.0807066643398,16867860.92,52.91102189104545,1
2024,11070,CRITIC기반,14.314345321705712,14926485.14,50.99869279888817,1
2024,11070,PCA기반,25.735074426980802,14926485.14,50.99869279888817,1
2024,11070,문헌기반,23.763822260026437,14926485.14,50.99869279888817,1
2024,11080,CRITIC기반,18.404717602481,18881961.55,52.65579322860221,1
2024,11080,PCA기반,32.91998267626699,18881961.55,52.65579322860221,1
2024,11080,문헌기반,30.240933069424553,18881961.55,52.65579322860221,1
2024,11090,CRITIC기반,12.019143502990513,12205865.87,51.94525501861084,1
2024,11090,PCA기반,21.32515927241277,12205865.87,51.94525501861084,1
2024,11090,문헌기반,19.65703453712225,12205865.87,51.94525501861084,1
2024,11100,CRITIC기반,11.015683044340747,11449640.59,50.812706134001886,1
2024,11100,PCA기반,19.72898890612943,11449640.59,50.812706134001886,1
2024,11100,문헌기반,18.24054354392713,11449640.59,50.812706134001886,1
2024,11110,CRITIC기반,20.477275584715624,21510949.38,51.206113293248066,1
2024,11110,PCA기반,37.02675801706837,21510949.38,51.206113293248066,1
2024,11110,문헌기반,34.14867084138826,21510949.38,51.206113293248066,1
2024,11120,CRITIC기반,17.91262185718705,18427748.08,52.14445438886614,1
2024,11120,PCA기반,32.114481558850024,18427748.08,52.14445438886614,1
2024,11120,문헌기반,29.54363753773189,18427748.08,52.14445438886614,1
2024,11130,CRITIC기반,16.864290723559527,16519980.02,55.50472622223288,1
2024,11130,PCA기반,29.506874075115007,16519980.02,55.50472622223288,1
2024,11130,문헌기반,26.927631027363706,16519980.02,55.50472622223288,1
2024,11140,CRITIC기반,21.360897451483968,21278468.84,54.33381497620448,1
2024,11140,PCA기반,37.964402021627336,21278468.84,54.33381497620448,1
2024,11140,문헌기반,34.67371559063052,21278468.84,54.33381497620448,1
2024,11150,CRITIC기반,13.830607905544362,15173867.08,48.63853742029497,1
2024,11150,PCA기반,25.378387912689398,15173867.08,48.63853742029497,1
