연도,월,자치구,강수량점수,대기오염점수,불쾌지수점수,쓰레기점수,이상기온점수,환경원점수,환경점수
2022,8,금천구,0.8954545454545454,13.423280423280422,92.06268942440788,75.72,54.34782608695652,32.11900167502948,11.404518789234421
2022,8,노원구,0.816644385026738,19.98412698412698,91.01129416296908,58.89,36.95652173913043,26.53687665791518,6.233429809744413
2022,8,도봉구,0.8531417112299464,8.671957671957673,91.77180866962276,94.82,47.82608695652174,30.94240567884936,10.314560651337974
2022,8,동대문구,0.8455213903743315,21.976190476190474,91.9150566482538,77.86,43.47826086956522,29.375754192930323,8.863268498493003
2022,8,동작구,0.847772848808945,18.904761904761905,92.27533325429224,78.38,36.95652173913043,27.54946571157638,7.171457546508813
2022,8,마포구,0.8172459893048127,19.925925925925927,92.75848140976169,64.79,60.86956521739131,33.69412118532922,12.863655429155346
2022,8,서대문구,0.8162433155080213,10.6005291005291,90.49030114553362,78.37,56.52173913043478,32.5012350977528,11.758606709834073
2022,8,서초구,0.9125,10.910052910052912,91.6753173587112,50.15,47.82608695652174,29.073901872289195,8.583642871350072
2022,8,성동구,0.8381016042780748,20.986772486772487,92.65625756994636,52.54,47.82608695652174,29.554549818715405,9.028898628101997
2022,8,성북구,0.8288770053475936,20.61375661375661,91.1953493000967,87.94,50.0,31.48418161060858,10.816443275156619
2022,8,송파구,0.803542780748663,15.862433862433864,92.04653972346163,47.48,47.82608695652174,29.08944943190263,8.598045596822631
2022,8,양천구,0.8286764705882352,26.1031746031746,92.39568456401472,62.6,50.0,30.698328272419367,10.088455721286602
2022,8,영등포구,0.6667780748663101,22.28306878306878,92.4191325045802,69.52,43.47826086956522,28.998201242994668,8.513516407201523
2022,8,용산구,0.865374331550802,20.854497354497354,92.79616128275988,77.14,41.30434782608695,28.84149195491488,8.368346302610775
2022,8,은평구,0.7445855614973261,12.957671957671955,91.87120498238777,59.65,34.78260869565217,25.853510128859753,5.600382517446821
2022,8,종로구,0.847772848808945,22.997354497354497,92.28293692639082,62.65,69.56521739130434,36.05591560932211,15.051540702288152
2022,8,중구,0.8272727272727272,22.539682539682538,92.9996455941432,52.51,52.17391304347826,30.84885369979652,10.227897309616598
2022,8,중랑구,0.847772848808945,18.873015873015877,92.15510353895796,81.11,45.65217391304348,30.071703018056915,9.50797159791616
2022,9,강남구,0.2856951871657753,22.61375661375661,80.0361433224377,30.16,45.65217391304348,25.970002309882325,5.708296874727552
2022,9,강동구,0.3814171122994652,15.595238095238097,78.9516915574042,78.09,80.43478260869566,37.44780767238649,16.34094172535457
2022,9,강북구,0.2598262032085561,12.722222222222223,78.25802865802461,92.3,56.52173913043478,31.17073610737185,10.526078121655265
2022,9,강서구,0.1530748663101604,27.83333333333334,80.29715399990017,22.53,52.17391304347826,27.564653945305384,7.18552740481782
2022,9,관악구,0.2730614973262032,26.108465608465607,80.14827235423024,72.21,58.69565217391305,31.540236953773885,10.868371020664815
2022,9,광진구,0.2752673796791444,19.11111111111111,79.75453910877354,91.48,45.65217391304348,28.50215731369623,8.05399834046641
2022,9,구로구,0.0144385026737967,17.444444444444446,80.73155788692638,70.75,54.34782608695652,29.974220513177983,9.417667152005862
2022,9,금천구,0.2650401069518716,19.640211640211643,80.8884354752505,77.44,67.3913043478261,34.109774379557614,13.24870227876449
2022,9,노원구,0.347927807486631,19.560846560846564,78.14387178353638,61.37,47.82608695652174,27.619853006842256,7.23666192042189
2022,9,도봉구,0.2654411764705882,13.67195767195767,78.4065448927159,95.67,45.65217391304348,28.341440886748707,7.905116159995114
2022,9,동대문구,0.2586229946524064,20.402116402116405,79.85848945260285,79.48,39.130434782608695,26.20480991798463,5.925814581843672
2022,9,동작구,0.2579484686436558,25.11111111111111,80.40730387377832,79.97,36.95652173913043,25.82718919484609,5.575999707783718
2022,9,마포구,0.2584224598930481,25.373015873015877,81.24939948193428,67.0,52.17391304347826,29.6232500537621,9.092540167345414
2022,9,서대문구,0.2550133689839572,14.888888888888888,77.54516329674188,79.97,63.04347826086957,32.40658641588726,11.670927420277218
2022,9,서초구,0.2692513368983957,16.555555555555554,79.48987408504334,53.03,54.34782608695652,29.136003982064345,8.641172133857951
2022,9,성동구,0.2568181818181818,20.69047619047619,81.02526630603273,55.31,50.0,28.346988955542948,7.910255700458897
2022,9,성북구,0.3513368983957219,17.304232804232804,78.51373481053685,89.1,54.34782608695652,30.63565283782384,10.030395350347575
2022,9,송파구,0.2864973262032085,21.822751322751323,79.94570039447945,50.48,47.82608695652174,27.427130432572383,7.058130343853748
2022,9,양천구,0.2612299465240641,27.6005291005291,81.2375252954359,64.92,67.3913043478261,33.83036260709823,12.989864805065018
2022,9,영등포구,0.1739304812834224,26.44973544973545,81.58020248040987,71.52,43.47826086956522,27.43149871055097,7.062176966608552
2022,9,용산구,0.2562165775401069,25.187830687830687,80.90159958875527,78.79,41.30434782608695,27.05639826810029,6.714696794055687
2022,9,은평구,0.2453877005347593,11.873015873015872,79.45182400702838,62.1,47.82608695652174,27.568868694749593,7.189431804009066
2022,9,종로구,0.2579484686436558,23.25925925925926,80.40105959203193,64.96,78.26086956521739,36.61990081678579,15.573997236666962
2022,9,중구,0.1059491978609625,20.07407407407408,81.05789544772938,55.28,56.52173913043478,30.070574456550347,9.506926137280399
2022,9,중랑구,0.2579484686436558,15.939153439153438,79.8431367308807,82.59,50.0,29.240821777777636,8.738271741374021
2022,10,강남구,0.1286096256684492,30.486772486772484,53.90487383009073,34.13,28.26086956521739,29.382225101549814,8.869262926089473
2022,10,강동구,0.1362299465240641,24.57407407407407,52.133691452760026,79.77,58.69565217391305,43.06192952945425,21.541671478914406
2022,10,강북구,0.1645053475935828,17.052910052910054,51.52530513317637,93.31,39.130434782608695,40.23663106325775,18.92441197334508
2022,10,강서구,0.1462566844919786,33.37566137566137,53.23312726862978,26.86,32.608695652173914,29.24474819619141,8.74190904059718
2022,10,관악구,0.1356283422459893,34.719576719576715,54.55111456135767,74.18,36.95652173913043,40.108568272462165,18.805779000393837
2022,10,광진구,0.1258021390374331,25.23809523809524,54.77890598082428,92.53,30.434782608695656,40.621517193330526,19.280957270964873
2022,10,구로구,0.136831550802139,29.83862433862433,55.12905484619299,72.78,32.608695652173914,38.09864127755868,16.943851633833734
2022,10,금천구,0.1298128342245989,29.579365079365083,55.97509670417903,79.15,28.26086956521739,38.61902883659722,17.42592080343449
2022,10,노원구,0.1614973262032085,28.933862433862437,52.15133766650435,63.85,30.434782608695656,35.10629600705313,14.171845703529534
2022,10,도봉구,0.1554812834224598,19.7989417989418,51.224611893206685,96.52,30.434782608695656,39.62676351685332,18.359451615328798
2022,10,동대문구,0.1422459893048128,28.11375661375661,54.45066919802763,81.09,23.91304347826087,37.54194305586998,16.428145512912014
2022,10,동작구,0.1384358288770053,29.85714285714285,54.76359058868663,81.57,23.91304347826087,38.04844255059347,16.897349256513568
2022,10,마포구,0.1334224598930481,29.14021164021164,55.03644558691217,69.21,36.95652173913043,38.095320285229455,16.94077518055081
2022,10,서대문구,0.1346256684491978,20.589947089947085,50.70333198391784,81.57,45.65217391304348,39.73001573107152,18.45510092189479
2022,10,서초구,0.1276069518716577,26.75661375661376,53.24272081431253,55.91,30.434782608695656,33.294344826298726,12.493316334616054
2022,10,성동구,0.1334224598930481,29.00793650793651,56.15296545177294,58.08,32.608695652173914,35.19660401435528,14.255503941187792
2022,10,성북구,0.1538770053475935,29.13756613756614,53.38394871015304,90.26,26.08695652173913,39.80446967496118,18.524072499483434
2022,10,송파구,0.1268048128342246,26.75661375661376,55.02734017463594,53.48,26.08695652173913,32.295543053164614,11.56806066120964
2022,10,양천구,0.1338235294117647,26.476190476190474,55.38213036596208,67.23,39.130434782608695,37.6705158308346,16.547250917689517
2022,10,영등포구,0.1334224598930481,30.56613756613757,56.10522597684026,73.52,21.73913043478261,36.4127832875307,15.382130667984514
2022,10,용산구,0.1304144385026737,28.486772486772487,55.46303009108031,80.44,23.91304347826087,37.68665209892327,16.562199002482952
2022,10,은평구,0.1434491978609625,17.947089947089946,52.30435274212769,64.54,28.26086956521739,32.6391522904592,11.886368462410328
2022,10,종로구,0.1384358288770053,26.26190476190476,54.47104329389782,67.27,54.34782608695652,40.497841994327224,19.16638881242239
2022,10,중구,0.1318181818181818,24.986772486772484,55.24455581226051,58.05,32.608695652173914,34.204368426605015,13.33633095650146
2022,10,중랑구,0.1384358288770053,21.85185185185185,53.846062904956426,84.06,36.95652173913043,39.37057446496314,18.122126872720266
2022,11,강남구,0.1127673796791443,52.05555555555556,39.64498583211344,36.51,36.95652173913043,33.055966101295716,12.272490467400852
2022,11,강동구,0.1129679144385026,49.95502645502645,36.98321014163323,80.78,39.130434782608695,41.39232785874138,19.9950098091934
2022,11,강북구,0.1272058823529411,42.45238095238095,37.073175882443486,93.91,39.130434782608695,42.53863949995722,21.056913560323764
2022,11,강서구,0.1185828877005347,58.11375661375662,38.81769802410528,29.46,34.78260869565217,32.25852924424292,11.533772339321992
2022,11,관악구,0.1103609625668449,57.60317460317461,41.09269777589938,75.36,36.95652173913043,42.22455101615426,20.765952771699606
2022,11,광진구,0.1143716577540106,43.26719576719577,40.89157936856133,93.16,36.95652173913043,42.87793370652832,21.37122406519877
2022,11,구로구,0.1191844919786096,53.153439153439166,41.2449467017268,74.0,32.608695652173914,40.2252531998637,18.913871911302987
2022,11,금천구,0.111163101604278,48.0026455026455,42.396689990718336,80.18,34.78260869565217,41.09462145812407,19.719224820029602
2022,11,노원구,0.1189839572192513,57.63492063492064,37.825235332927456,65.34,34.78260869565217,39.14034972414391,17.908854576523698
2022,11,도봉구,0.2135026737967914,46.17989417989418,36.49354101255629,97.03,36.95652173913043,43.374691921075545,21.831403821266697
2022,11,동대문구,0.1145721925133689,55.761904761904766,40.447076376890735,82.07,30.434782608695656,41.76566718800091,20.340858546945633
2022,11,동작구,0.114690690325717,59.5925925925926,41.25007149027952,82.53,26.08695652173913,41.9148622589874,20.47906773878693
2022,11,마포구,0.1115641711229946,52.82010582010581,41.11106109880271,70.54,39.130434782608695,40.742633174528045,19.393154957990948
2022,11,서대문구,0.0030080213903743,54.21957671957672,36.35198640280469,82.52,60.86956521739131,46.79282727223263,24.997847064759476
2022,11,서초구,0.1093582887700534,53.4021164021164,38.86615245231074,57.63,36.95652173913043,37.392829776465526,16.29001208998438
2022,11,성동구,0.1099598930481283,50.0978835978836,42.489967995704255,59.74,39.130434782608695,38.313649253848936,17.143027641767674
2022,11,성북구,0.1235962566844919,58.37566137566138,39.30182817703019,90.96,36.95652173913043,45.1435215097013,23.469986827612
2022,11,송파구,0.1131684491978609,53.029100529100525,41.05460532558317,55.28,34.78260869565217,36.85189659990675,15.788910165651334
2022,11,양천구,0.1191844919786096,53.251322751322746,41.63819116850828,68.62,34.78260869565217,39.68226142149237,18.410862968923333
2022,11,영등포구,0.115975935828877,53.767195767195766,42.56370070766015,74.71,26.08695652173913,39.448765786484785,18.19456062864165
2022,11,용산구,0.1109625668449197,47.96560846560846,41.7714041276587,81.43,28.26086956521739,39.9077689450659,18.61976539700725
2022,11,은평구,0.1211898395721925,41.47619047619048,38.61831275680579,66.01,36.95652173913043,36.636442962339785,15.589321312410364
2022,11,종로구,0.114690690325717,53.72486772486772,40.48079238099578,68.65,45.65217391304348,41.72450494184654,20.302727255222976
2022,11,중구,0.1115641711229946,53.53703703703704,41.33287261575191,59.71,30.434782608695656,37.025251286521524,15.94949999600236
2022,11,중랑구,0.114690690325717,51.27248677248677,39.683188126496624,84.94,41.30434782608695,43.46294268307921,21.91315629750641
2022,12,강남구,0.0022058823529411,41.6931216931217,7.872189708061453,39.68,15.217391304347828,20.892981717576784,1.0051192939633407
2022,12,강동구,0.0026069518716577,47.07142857142858,3.0405086148041853,82.13,10.869565217391305,28.622821871099145,8.165777843986705
2022,12,강북구,0.0020053475935828,38.2962962962963,5.149603658642178,94.72,28.26086956521739,33.285754973549885,12.485358989922272
2022,12,강서구,0.0024064171122994,46.32275132275132,6.751204890316813,32.92,13.043478260869565,19.80796817821,0.0
2022,12,관악구,0.0032085561497326,47.60846560846561,10.077404256691269,76.93,15.217391304347828,29.96729394513089,9.411250617158613
2022,12,광진구,0.0026069518716577,35.476190476190474,9.923657363786788,94.0,15.217391304347828,30.92396921923935,10.297481748085566
2022,12,구로구,0.002807486631016,38.05026455026455,10.21928201009012,75.63,15.217391304347828,27.823949070266703,7.425729506886847
2022,12,금천구,0.0036096256684491,46.71428571428571,11.397580588578816,81.56,8.695652173913043,29.674225620489203,9.139762182351815
2022,12,노원구,0.0026069518716577,50.78571428571429,6.790314576593354,67.33,17.391304347826086,28.45998803240108,8.014934165961215
2022,12,도봉구,0.0032085561497326,33.74074074074074,4.230589200821571,97.71,21.73913043478261,31.484733786498936,10.816954791945047
2022,12,동대문구,0.0036096256684491,42.43386243386244,10.030827843256114,83.36,8.695652173913043,28.90479041534001,8.426983823289644
2022,12,동작구,0.0026981040350024,49.06878306878306,10.748160459233716,83.8,8.695652173913043,30.46305876119297,9.87051012297362
2022,12,마포구,0.0034090909090909,43.43915343915343,9.706615816005552,72.31,21.73913043478261,29.43966175617014,8.922470271108677
2022,12,서대문구,0.0034090909090909,47.35978835978836,4.657885118257346,83.8,47.82608695652174,36.72943390509531,15.67546492936649
2022,12,서초구,0.0012032085561497,38.33068783068783,6.5554857205721895,59.94,17.391304347826086,24.443736221528454,4.29441636774169
2022,12,성동구,0.0024064171122994,44.88359788359788,12.56514363752872,61.96,15.217391304347828,26.925707848517348,6.593629676003281
2022,12,성북구,0.0026069518716577,42.84656084656084,8.463128668306512,91.89,13.043478260869565,31.249154945521717,10.598722641170308
