자치구,year_month,강수량점수,대기점수,불쾌지수점수,쓰레기점수,이상기온점수,환경점수
노원구,2023-04,14.568107881403002,53.05,49.56,64.08,25.37313432835821,41.326248441952245
노원구,2023-05,27.05052878965922,66.5,35.23,63.12,29.850746268656717,44.35025501166319
노원구,2023-06,35.757157269110294,72.16,23.52,60.71,32.83582089552239,44.99659563292654
노원구,2023-07,54.3719512886296,76.04,13.75,59.27,47.76119402985074,50.238629063696074
노원구,2023-08,43.20557241149999,81.91,12.81,59.27,64.17910447761194,52.27493537782239
노원구,2023-09,24.71546620015793,84.06,26.01,61.67,19.402985074626866,43.171690254956964
노원구,2023-10,12.709126014033044,73.46,47.38,64.08,23.88059701492537,44.30194460579168
노원구,2023-11,9.06935664869399,69.69,67.79,65.52,16.417910447761194,45.69745341929104
노원구,2023-12,14.137368180427035,56.68,82.03,67.45,16.417910447761194,47.34305572563765
노원구,2024-01,0.5327569985755363,54.71,85.2,66.05,11.940298507462686,43.686611101207646
노원구,2024-02,7.788472801054933,58.83,74.26,66.05,4.477611940298507,42.281216948270696
노원구,2024-03,0.5554275091532187,56.87,65.84,62.58,25.37313432835821,42.24371236750229
노원구,2024-04,6.394236400527467,56.09,42.0,62.58,26.86567164179105,38.7859816084637
노원구,2024-05,21.030355813663515,71.65,36.88,61.58,31.343283582089555,44.49672787915061
노원구,2024-06,20.21421743286695,68.56,21.72,59.1,50.74626865671642,44.06809721791667
노원구,2024-07,84.24611106283132,83.27,13.93,57.61,40.298507462686565,55.870923705103586
노원구,2024-08,13.411911841941198,78.99,7.16,57.61,92.53731343283582,49.94184505495541
노원구,2024-09,21.16637887712961,88.56,13.14,60.1,50.74626865671642,46.7425295067692
노원구,2024-10,7.799808056343775,79.82,38.36,62.58,22.388059701492537,42.189573551567264
노원구,2024-11,6.201537060617167,68.59,56.06,64.07,23.88059701492537,43.76042681510851
노원구,2024-12,0.0906820423107295,61.91,78.7,66.05,8.955223880597014,43.141181184581555
도봉구,2022-01,0.0113352552888411,50.88,83.69,97.29,13.432835820895525,49.06083421523687
도봉구,2022-02,0.0453410211553647,57.96,80.93,97.29,16.417910447761194,50.528650293783315
도봉구,2022-03,7.369068355367809,61.77,61.51,96.17,22.388059701492537,49.84142561137206
도봉구,2022-04,0.3627281692429183,62.35,43.25,96.17,29.850746268656717,46.396694887579926
도봉구,2022-05,0.1246878081772531,67.95,33.84,95.85,22.388059701492537,44.030549501933955
도봉구,2022-06,26.142555948930895,80.03,23.23,95.05,17.91044776119403,48.47260074202498
도봉구,2022-07,16.09836734539656,85.63,9.78,94.57,52.23880597014925,51.66343466310916
도봉구,2022-08,43.058214092745054,89.35,14.07,94.57,26.86567164179105,53.58277714690722
도봉구,2022-09,14.443420073225749,84.68,22.75,95.37,26.86567164179105,48.82181834300336
도봉구,2022-10,8.78597526647296,80.53,44.23,96.17,23.88059701492537,50.71931445627967
도봉구,2022-11,6.99500493083605,62.34,55.9,96.65,20.8955223880597,48.556105463779154
도봉구,2022-12,0.2267051057768239,70.6,82.31,97.29,13.432835820895525,52.771908185334475
도봉구,2023-01,6.201537060617167,54.91,85.69,86.81,23.88059701492537,51.49842681510851
도봉구,2023-02,0.0,51.38,73.37,86.81,19.402985074626866,46.19259701492537
도봉구,2023-03,0.1926993399103003,43.8,50.93,84.9,20.8955223880597,40.143644345594
도봉구,2023-04,7.38040361065665,57.24,47.81,84.9,26.86567164179105,44.83921505048954
도봉구,2023-05,23.71796373473991,66.67,37.36,84.36,31.343283582089555,48.690249463365895
도봉구,2023-06,25.350240496333043,73.13,27.26,82.99,32.83582089552239,48.31321227837109
도봉구,2023-07,40.32641756813433,79.47,30.2,82.17,49.25373134328358,56.284029782283575
도봉구,2023-08,26.823823683882395,83.15,29.34,82.17,64.17910447761194,57.13258563229887
도봉구,2023-09,7.56176769527811,84.05,42.38,83.54,20.8955223880597,47.68545801666757
도봉구,2023-10,6.405571655816307,76.23,51.57,84.9,20.8955223880597,48.0002188087752
도봉구,2023-11,7.142363249590986,72.17,71.04,85.72,16.417910447761194,50.49805473947044
도봉구,2023-12,7.2443805471905565,62.77,84.6,86.81,17.91044776119403,51.86696566167691
도봉구,2024-01,0.3060518927987123,60.46,88.86,97.65,11.940298507462686,51.843270080052285
도봉구,2024-02,1.4849184428381967,61.47,79.79,97.65,4.477611940298507,48.97450607662734
도봉구,2024-03,0.2833813822210299,56.45,71.59,96.55,25.37313432835821,50.04930314211585
도봉구,2024-04,0.7594621043523603,57.86,48.94,96.55,25.37313432835821,45.896519286542116
도봉구,2024-05,13.253218267897422,72.88,44.65,96.24,31.343283582089555,51.67330036999739
도봉구,2024-06,12.8338138222103,72.12,33.3,95.46,49.25373134328358,52.59350903309877
도봉구,2024-07,42.5481276047472,87.65,40.74,94.99,46.26865671641791,62.43935686423303
도봉구,2024-08,12.199039526035191,84.35,33.89,94.99,94.02985074626866,63.89177805446077
도봉구,2024-09,18.32122979963047,88.99,12.23,95.77,52.23880597014925,53.51000715395594
도봉구,2024-10,6.5642652298600845,79.13,37.92,96.55,22.388059701492537,48.51046498627052
도봉구,2024-11,0.6234390408862659,68.61,55.71,97.02,23.88059701492537,49.16880721116233
도봉구,2024-12,0.0340057658665235,63.12,78.61,97.65,10.44776119402985,49.972353391979276
동대문구,2022-01,0.0453410211553647,43.28,80.71,83.58,2.985074626865672,42.120083129604204
동대문구,2022-02,0.1133525528884119,56.31,78.35,83.58,7.462686567164178,45.16320782401051
동대문구,2022-03,14.024015627538624,56.15,59.31,81.42,11.940298507462686,44.56886282700026
동대문구,2022-04,5.895485167818454,56.69,43.49,81.42,20.8955223880597,41.67820151117563
동대문구,2022-05,0.2267051057768239,67.99,36.21,80.81,16.417910447761194,40.3309231107076
동대문구,2022-06,49.5079743520957,80.08,19.67,79.27,17.91044776119403,49.28768442265794
동대문구,2022-07,32.525457094169525,75.89,6.46,78.34,53.73134328358209,49.38936007555033
동대문구,2022-08,66.67185569464333,81.2,14.37,78.34,31.343283582089555,54.385027855346586
동대문구,2022-09,23.784822848851928,80.41,21.58,79.88,19.402985074626866,45.011561584695755
동대문구,2022-10,26.07569683481888,74.27,41.75,81.42,19.402985074626866,48.583736381889146
동대문구,2022-11,13.060518927987122,54.2,52.86,82.35,10.44776119402985,42.583656024403396
동대문구,2022-12,0.4307397009759655,63.84,77.87,83.58,4.477611940298507,46.0396703282549
동대문구,2023-01,6.881652377947638,49.48,82.11,84.84,16.417910447761194,47.94591256514177
동대문구,2023-02,0.0113352552888411,47.54,70.1,84.84,7.462686567164178,41.99080436449061
동대문구,2023-03,0.3627281692429183,39.04,49.41,82.78,13.432835820895525,37.00511279802769
동대문구,2023-04,14.38674379678154,56.3,43.69,82.78,19.402985074626866,43.31194577428168
동대문구,2023-05,27.005187768503852,63.7,29.77,82.19,28.35820895522388,46.20467934474555
동대문구,2023-06,22.209222363703,68.59,24.39,80.72,28.35820895522388,44.85348626378538
동대문구,2023-07,68.91738865945493,71.72,15.75,79.84,59.70149253731343,59.18577623935367
동대문구,2023-08,44.70182610962703,78.28,14.32,79.84,56.71641791044776,54.77164880401496
동대문구,2023-09,32.129875576681115,78.84,24.6,81.31,23.88059701492537,48.1520945183213
동대문구,2023-10,1.156196039461802,69.94,40.7,82.78,19.402985074626866,42.795836222817734
동대문구,2023-11,14.00134511696094,67.39,62.32,83.67,14.925373134328357,48.46134365025786
동대문구,2023-12,8.468588118385405,58.43,78.64,84.84,13.432835820895525,48.76228478785619
동대문구,2024-01,0.6574448067527895,56.33,80.46,86.67,8.955223880597014,46.61453373746996
동대문구,2024-02,7.743131779899569,60.81,70.09,86.67,5.970149253731343,46.25665620672619
동대문구,2024-03,0.6121037855974247,59.73,60.59,84.75,19.402985074626866,45.01701777204486
동대문구,2024-04,6.4169069111051495,56.11,37.18,84.75,20.8955223880597,41.07048585983297
동대문구,2024-05,19.874159774201715,70.75,36.47,84.2,26.86567164179105,47.63196628319855
동대문구,2024-06,25.21421743286695,66.11,22.9,82.83,50.74626865671642,49.56009721791667
동대문구,2024-07,75.4249776128708,80.36,16.45,82.01,47.76119402985074,60.401234328544305
동대문구,2024-08,15.01018283766781,75.21,8.22,82.01,91.04477611940298,54.29899179141415
동대문구,2024-09,31.597118578105576,87.11,11.89,83.38,49.25373134328358,52.64616998427783
동대문구,2024-10,7.4144093765231744,79.03,36.51,84.75,17.91044776119403,45.12297142754344
동대문구,2024-11,6.133525528884119,70.89,53.79,85.58,19.402985074626866,47.1593021207022
동대문구,2024-12,0.1360230634660943,67.45,76.49,86.67,5.970149253731343,47.34323446343949
동작구,2022-01,0.0453410211553647,43.21,80.43,83.83,0.0,41.50306820423108
동작구,2022-02,0.1020172975995707,51.72,77.95,83.83,1.4925373134328357,43.01891092220648
동작구,2022-03,13.729298990028752,57.01,59.67,81.69,8.955223880597014,44.210904574125145
동작구,2022-04,6.0088377207068655,56.78,42.69,81.69,16.417910447761194,40.71734963369361
동작구,2022-05,0.3287224033763947,67.17,33.0,81.08,14.925373134328357,39.30081910754095
동작구,2022-06,41.44745542410858,81.52,19.37,79.56,11.940298507462686,46.76755078631426
동작구,2022-07,36.43727258644077,71.33,6.59,78.64,49.25373134328358,48.45020078594487
동작구,2022-08,61.03708139846823,82.64,12.04,78.64,22.388059701492537,51.34902821999215
동작구,2022-09,24.7936605695588,77.18,21.25,80.17,8.955223880597014,42.469776890031156
동작구,2022-10,15.486263559799138,74.24,41.58,81.69,4.477611940298507,43.49477510001953
동작구,2022-11,12.890490098654505,52.0,52.39,82.61,1.4925373134328357,40.27660548241747
동작구,2022-12,0.4080691903982831,60.19,77.42,83.83,0.0,44.36961383807966
동작구,2023-01,6.700288293326179,46.99,81.85,86.85,11.940298507462686,46.86611736015777
동작구,2023-02,0.0566762764442059,44.08,71.09,86.85,4.477611940298507,41.31085764334854
동작구,2023-03,0.4307397009759655,41.38,52.81,84.94,13.432835820895525,38.5987151043743
동작구,2023-04,14.058021393405149,55.53,48.78,84.94,16.417910447761194,43.945186368233266
동작구,2023-05,26.993852513215018,67.32,34.21,84.4,28.35820895522388,48.25641229368778
동작구,2023-06,21.302401940595704,71.75,22.84,83.03,17.91044776119403,43.36656994035795
동작구,2023-07,55.19942492471502,75.8,13.57,82.22,47.76119402985074,54.91012379091315
동작구,2023-08,38.6476473677648,79.21,12.28,82.22,55.223880597014926,53.51630559295595
동작구,2023-09,26.223055153573814,79.08,22.59,83.58,16.417910447761194,45.578193120266995
동작구,2023-10,6.734294059192703,74.04,39.76,84.94,10.44776119402985,43.18441105064451
동작구,2023-11,13.70662847945107,70.17,62.55,85.76,8.955223880597014,48.228370472009615
동작구,2023-12,14.09202715927167,58.65,78.85,86.85,7.462686567164178,49.18094274528717
동작구,2024-01,0.8388088913742486,58.29,81.15,87.59,1.4925373134328357,45.872269240961415
동작구,2024-02,8.241883012608582,61.83,70.98,87.59,4.477611940298507,46.623898990581424
동작구,2024-03,0.3627281692429183,59.94,61.58,85.74,16.417910447761194,44.80812772340082
동작구,2024-04,1.1788665500394846,59.74,37.67,85.74,17.91044776119403,40.44786286224671
동작구,2024-05,20.282228964599994,74.13,36.29,85.21,26.86567164179105,48.555580121278204
동작구,2024-06,25.565610346821025,67.83,22.74,83.89,34.32835820895522,46.87079371115525
동작구,2024-07,65.46013579635836,83.7,15.11,83.1,46.26865671641791,58.727758502555254
동작구,2024-08,25.202882177578104,75.49,9.21,83.1,94.02985074626866,57.40654658476935
동작구,2024-09,28.16138380796566,85.01,16.22,84.42,41.7910447761194,51.120485716817015
동작구,2024-10,7.516426674122744,78.38,39.49,85.74,4.477611940298507,43.12080772288425
동작구,2024-11,6.3488953793721015,69.35,54.22,86.54,10.44776119402985,45.381331314680395
동작구,2024-12,0.1700288293326179,65.04,76.28,87.59,2.985074626865672,46.41302069123966
마포구,2022-01,0.0,52.02,81.81,72.93,1.4925373134328357,41.650507462686576
마포구,2022-02,0.0340057658665235,56.82,79.07,72.93,1.4925373134328357,42.069308615859875
마포구,2022-03,13.6046111818515,59.9,59.57,69.98,7.462686567164178,42.103459549803134
마포구,2022-04,5.7707973596412,59.88,42.48,69.98,13.432835820895525,38.308726636107345
마포구,2022-05,0.2607108716433475,69.55,32.84,69.13,10.44776119402985,36.44569441313464
마포구,2022-06,41.14140353130986,84.21,19.06,67.02,11.940298507462686,44.67434040775451
마포구,2022-07,23.90951065702918,73.88,5.68,65.75,55.223880597014926,44.88867825080882
마포구,2022-08,61.94505423919655,80.13,11.38,65.75,29.850746268656717,49.81116010157065
마포구,2022-09,24.612296484937332,76.26,22.28,67.86,16.417910447761194,41.4860413865397
마포구,2022-10,20.12353539055622,73.37,43.14,69.98,7.462686567164178,42.815244391544084
마포구,2022-11,13.593275926562658,56.64,55.24,71.24,2.985074626865672,39.93967011068566
마포구,2022-12,0.3740634245317595,63.8,79.56,72.93,0.0,43.33281268490636
마포구,2023-01,6.983669675547208,51.24,80.52,72.98,11.940298507462686,44.73279363660198
마포구,2023-02,0.0453410211553647,49.53,70.99,72.98,4.477611940298507,39.604590592290776
마포구,2023-03,0.4987512327090126,43.03,53.41,70.03,10.44776119402985,35.48330248534777
마포구,2023-04,13.729298990028752,56.31,46.97,70.03,14.925373134328357,40.39293442487143
마포구,2023-05,26.23439040886265,62.09,34.96,69.18,23.88059701492537,43.268997484757605
마포구,2023-06,26.65379485454978,68.62,24.5,67.08,20.8955223880597,41.5498634485219
마포구,2023-07,54.746014713161365,71.15,18.86,65.81,52.23880597014925,52.56096413666213
마포구,2023-08,36.53928988404034,76.99,17.58,65.81,61.19402985074627,51.622663946957324
마포구,2023-09,25.24822319873347,77.88,19.67,67.92,22.388059701492537,42.6212565800452
마포구,2023-10,6.926993399103003,70.85,37.6,70.03,14.925373134328357,40.06647330668627
마포구,2023-11,8.525264394829613,69.07,63.97,71.29,7.462686567164178,44.063590192398756
마포구,2023-12,13.61594643714034,59.41,79.15,72.98,8.955223880597014,46.82223406354747
마포구,2024-01,0.7367915937746778,58.36,82.11,70.58,1.4925373134328357,42.655865781441506
마포구,2024-02,2.9811721409652354,59.83,71.73,70.58,4.477611940298507,41.91975681625276
마포구,2024-03,0.3287224033763947,59.13,62.65,67.44,19.402985074626866,41.79034149560065
마포구,2024-04,6.496253698127037,55.48,39.24,67.44,22.388059701492537,38.20886267992391
마포구,2024-05,20.372911006910726,71.09,33.36,66.55,26.86567164179105,43.64771652974035
마포구,2024-06,24.52276686024764,65.78,17.9,64.31,40.298507462686565,42.56225486458684
마포구,2024-07,79.91489112487295,81.56,10.17,62.97,44.776119402985074,55.87820210557161
마포구,2024-08,14.194044456871245,74.59,3.35,62.97,91.04477611940298,49.22976411525484
마포구,2024-09,23.43342993489785,84.87,10.49,65.2,50.74626865671642,46.94793971832285
마포구,2024-10,7.618443971722316,77.7,35.09,67.44,13.432835820895525,40.25625595852357
마포구,2024-11,6.212872315906007,69.1,53.38,68.79,13.432835820895525,42.183141627360314
마포구,2024-12,0.2380403610656651,65.68,76.75,70.58,2.985074626865672,43.246622997586265
서대문구,2022-01,0.0,41.7,83.18,83.99,5.970149253731343,42.96802985074627
서대문구,2022-02,0.0340057658665235,49.86,80.55,83.99,8.955223880597014,44.6778459292927
서대문구,2022-03,7.108357483724462,56.51,60.99,81.87,17.91044776119403,44.8777610489837
서대문구,2022-04,0.3627281692429183,60.93,43.76,81.87,23.88059701492537,42.16066503683366
서대문구,2022-05,0.0906820423107295,66.12,34.07,81.26,20.8955223880597,40.48724088607408
서대문구,2022-06,23.116042786810297,82.15,24.67,79.75,13.432835820895525,44.623775721541165
서대문구,2022-07,14.579443136691845,82.13,12.45,78.84,44.776119402985074,46.55511250793539
서대문구,2022-08,46.31258477826351,87.52,13.91,78.84,22.388059701492537,49.79412889595121
서대문구,2022-09,14.250720733315449,84.23,27.79,80.35,19.402985074626866,45.20474116158846
서대문구,2022-10,7.969836885676393,79.72,53.52,81.87,14.925373134328357,47.60104200400095
서대문구,2022-11,6.870317122658797,55.24,64.38,82.78,8.955223880597014,43.645108200651165
서대문구,2022-12,0.2380403610656651,59.76,90.42,83.99,1.4925373134328357,47.180115534899706
서대문구,2023-01,6.042843486573389,49.43,89.43,85.28,16.417910447761194,49.32015078686692
서대문구,2023-02,0.0226705105776823,47.85,80.25,85.28,4.477611940298507,43.57605649017524
서대문구,2023-03,0.2493756163545063,48.57,69.09,83.26,14.925373134328357,43.218949750136574
서대문구,2023-04,6.938328654391844,59.43,70.77,83.26,20.8955223880597,48.258770208490304
서대문구,2023-05,7.584438205855791,71.99,74.89,82.68,31.343283582089555,53.697544357589074
서대문구,2023-06,7.493756163545063,73.61,68.69,81.23,26.86567164179105,51.57788556106722
서대문구,2023-07,44.997695164757936,77.97,72.4,80.36,55.223880597014926,66.19031515235459
서대문구,2023-08,25.372911006910723,83.42,71.26,80.36,62.68656716417911,64.61989563421797
서대문구,2023-09,12.595773461144631,84.0,37.74,81.81,25.37313432835821,48.30378155790057
서대문구,2023-10,0.7254563384858367,73.34,39.64,83.26,19.402985074626866,43.273688282622544
서대문구,2023-11,6.847646612081114,68.98,63.45,84.12,13.432835820895525,47.36609648659533
서대문구,2023-12,1.779635080348068,54.25,80.06,85.28,13.432835820895525,46.960494180248716
서대문구,2024-01,0.3060518927987123,51.12,84.95,86.38,8.955223880597014,46.342255154679144
서대문구,2024-02,1.3375601240832613,54.27,74.7,86.38,4.477611940298507,44.23303441287636
서대문구,2024-03,0.2153698504879827,52.04,66.08,84.44,20.8955223880597,44.73417844770954
서대문구,2024-04,0.7027858279081541,52.91,43.04,84.44,25.37313432835821,41.29318403125327
서대문구,2024-05,12.94716637509871,71.48,38.05,83.88,29.850746268656717,47.24158252875108
서대문구,2024-06,7.0970222284356215,66.83,22.75,82.49,49.25373134328358,45.684150714343836
서대문구,2024-07,38.500289049009865,83.24,15.17,81.66,47.76119402985074,53.26629661577213
서대문구,2024-08,12.890490098654505,80.86,12.53,81.66,100.0,57.5880980197309
서대문구,2024-09,14.171373946293558,90.23,11.98,83.05,53.73134328358209,50.632543445975124
서대문구,2024-10,6.314889613505578,78.86,36.75,84.44,19.402985074626866,45.15357493762649
서대문구,2024-11,0.6121037855974247,68.81,54.73,85.27,20.8955223880597,46.06352523473142
서대문구,2024-12,0.0906820423107295,56.54,78.34,86.38,5.970149253731343,45.46416625920841
서초구,2022-01,0.0,47.65,83.01,61.11,1.4925373134328357,38.652507462686565
서초구,2022-02,0.1586935740437767,57.66,80.08,61.11,2.985074626865672,40.39875364018189
서초구,2022-03,8.162536225586694,60.92,60.94,57.27,13.432835820895525,40.14507440929644
서초구,2022-04,6.156196039461801,59.72,43.95,57.27,17.91044776119403,37.001328760131166
서초구,2022-05,0.3967339351094419,68.69,35.33,56.17,14.925373134328357,35.10242141388756
서초구,2022-06,43.07973218570172,82.55,22.43,53.42,14.925373134328357,43.28102106400602
서초구,2022-07,37.729491689368665,77.55,10.42,51.78,49.25373134328358,45.346644606530454
서초구,2022-08,70.0,87.22,18.37,51.78,25.37313432835821,50.54862686567164
서초구,2022-09,25.462440631600423,83.16,21.89,54.52,11.940298507462686,39.39454782781263
서초구,2022-10,14.715466200157936,76.03,42.68,57.27,10.44776119402985,40.22864547883756
서초구,2022-11,12.57310295056695,58.33,54.16,58.92,7.462686567164178,38.289157903546226
서초구,2022-12,0.351392913954077,68.64,81.09,61.11,0.0,42.23827858279081
서초구,2023-01,7.0970222284356215,53.45,83.54,66.4,13.432835820895525,44.78397160986623
서초구,2023-02,0.0453410211553647,42.88,73.04,66.4,4.477611940298507,37.36859059229078
서초구,2023-03,0.3967339351094419,38.35,53.68,62.96,13.432835820895525,33.76391395120099
서초구,2023-04,13.468588118385403,52.74,50.95,62.96,20.8955223880597,40.20282210128902
서초구,2023-05,26.86916470503776,65.77,44.97,61.97,31.343283582089555,46.18448965742546
서초구,2023-06,21.49510128050601,70.41,35.47,59.51,19.402985074626866,41.257617271026575
서초구,2023-07,58.92987633236479,75.42,31.88,58.03,50.74626865671642,55.00122899781625
서초구,2023-08,42.76349745523518,82.29,32.55,58.03,56.71641791044776,54.46998307313659
서초구,2023-09,25.98501479250815,81.64,29.42,60.49,20.8955223880597,43.68610743611357
서초구,2023-10,6.926993399103003,71.87,39.51,62.96,17.91044776119403,39.835488232059404
서초구,2023-11,14.103362414560513,67.12,64.04,64.43,11.940298507462686,44.326732184404634
서초구,2023-12,14.194044456871245,61.94,79.89,66.4,11.940298507462686,46.872868592866794
서초구,2024-01,0.8274736360854075,61.41,83.0,67.77,2.985074626865672,43.19850965259022
서초구,2024-02,8.287224033763946,65.75,72.26,67.77,4.477611940298507,43.70896719481249
서초구,2024-03,0.3173871480875535,56.81,63.87,64.42,19.402985074626866,40.96407444454288
서초구,2024-04,0.8161383807965662,49.0,42.13,64.42,22.388059701492537,35.750839616457824
서초구,2024-05,7.493756163545063,70.06,36.41,63.47,29.850746268656717,41.456900486440354
서초구,2024-06,19.806148242468662,66.32,21.26,61.08,40.298507462686565,41.75293114103104
서초구,2024-07,63.204419993878965,82.7,16.53,59.64,43.28358208955223,53.07160041668624
서초구,2024-08,31.653794854549783,79.37,10.75,59.64,94.02985074626866,55.08872912016369
서초구,2024-09,28.240730594987543,89.79,10.94,62.03,46.26865671641791,47.45387746228109
서초구,2024-10,7.403074121234333,79.69,35.98,64.42,11.940298507462686,39.886674525739394
서초구,2024-11,6.360230634660943,71.91,54.47,65.86,13.432835820895525,42.40661329111129
서초구,2024-12,0.1473583187549355,67.91,78.85,67.77,2.985074626865672,43.53248658912411
성동구,2022-01,0.0,56.53,78.9,62.22,1.4925373134328357,39.828507462686574
성동구,2022-02,0.0793467870218883,68.65,76.76,62.22,1.4925373134328357,41.84037682009095
성동구,2022-03,13.831316287628322,72.78,58.22,58.46,7.462686567164178,42.15080057095851
성동구,2022-04,0.8388088913742486,63.77,41.61,58.46,16.417910447761194,36.219343867827085
성동구,2022-05,0.2380403610656651,67.13,32.73,57.38,16.417910447761194,34.77919016176537
성동구,2022-06,48.986552608809006,76.78,20.76,54.69,19.402985074626866,44.12390753668717
성동구,2022-07,26.800000755683683,73.07,8.15,53.08,55.223880597014926,43.26477627053972
성동구,2022-08,70.20960776238283,80.02,11.44,53.08,29.850746268656717,48.9200708062079
성동구,2022-09,23.47877095605321,79.89,20.67,55.77,19.402985074626866,39.842351206136016
성동구,2022-10,15.100864879978538,73.63,40.44,58.46,8.955223880597014,39.317217752115106
성동구,2022-11,12.754467035188409,59.34,51.35,60.07,7.462686567164178,38.19543072047052
성동구,2022-12,0.3287224033763947,62.55,76.08,62.22,0.0,40.23574448067528
성동구,2023-01,6.71162354861502,53.56,80.08,77.61,14.925373134328357,46.57739933658868
성동구,2023-02,0.0113352552888411,50.58,68.74,77.61,4.477611940298507,40.28378943911747
성동구,2023-03,0.351392913954077,42.97,48.47,75.01,14.925373134328357,36.345353209656494
성동구,2023-04,14.148703435715875,56.09,45.43,75.01,19.402985074626866,42.01633770206855
성동구,2023-05,26.27973143001802,66.04,35.22,74.27,25.37313432835821,45.43657315167525
성동구,2023-06,21.483766025217164,70.13,24.61,72.41,28.35820895522388,43.39839499608821
성동구,2023-07,67.09241255795149,72.84,16.37,71.29,58.2089552238806,57.16027355636642
성동구,2023-08,43.2622486879442,78.63,18.06,71.29,64.17910447761194,55.084270633111224
성동구,2023-09,25.860326984330896,81.75,20.11,73.15,28.35820895522388,45.84570718791096
성동구,2023-10,1.020172975995708,75.53,39.83,75.01,17.91044776119403,41.86012414743795
성동구,2023-11,13.62728169242918,75.67,62.87,76.13,11.940298507462686,48.04751603997837
성동구,2023-12,8.30989454434163,65.24,78.14,77.61,8.955223880597014,47.65102368498772
성동구,2024-01,0.6687800620416307,63.1,80.7,84.2,4.477611940298507,46.62927840046804
성동구,2024-02,7.482420908256222,66.36,70.25,84.2,5.970149253731343,46.85251403239751
성동구,2024-03,0.0566762764442059,60.44,61.59,82.09,19.402985074626866,44.71593227021421
성동구,2024-04,0.4987512327090126,55.48,38.66,82.09,20.8955223880597,39.52485472415374
성동구,2024-05,19.817483497757507,70.32,32.93,81.49,28.35820895522388,46.58313849059628
성동구,2024-06,25.31623473046652,65.58,18.18,79.98,49.25373134328358,47.66199321475003
성동구,2024-07,72.94255670461459,81.25,9.91,79.08,49.25373134328358,58.48725760957963
성동구,2024-08,20.04418860353433,72.27,2.89,79.08,97.01492537313432,54.25982279533373
성동구,2024-09,31.506436535794847,84.74,11.29,80.58,50.74626865671642,51.772541038502254
성동구,2024-10,7.38040361065665,79.05,34.9,82.09,14.925373134328357,43.669155348997
성동구,2024-11,6.292219102927896,72.09,52.42,82.99,16.417910447761194,46.042025910137816
성동구,2024-12,0.2153698504879827,71.7,74.91,84.2,2.985074626865672,46.80208889547073
성북구,2022-01,0.0680115317330471,50.67,80.77,91.94,1.4925373134328357,44.98810976903318
성북구,2022-02,0.0906820423107295,54.69,78.42,91.94,4.477611940298507,45.92365879652185
성북구,2022-03,14.420749562648066,55.68,59.56,90.41,11.940298507462686,46.40220961402215
성북구,2022-04,5.850144146663089,55.28,42.58,90.41,22.388059701492537,43.30164076963113
성북구,2022-05,0.2720461269321887,64.58,32.97,89.98,19.402985074626866,41.44100624031181
성북구,2022-06,48.57848341841072,78.52,19.55,88.89,16.417910447761194,50.39127877323439
성북구,2022-07,31.35792579941888,75.66,6.46,88.23,56.71641791044776,51.68486874197333
성북구,2022-08,63.75869508541114,79.32,12.58,88.23,29.850746268656717,54.747888270813576
성북구,2022-09,24.215562549827894,82.99,25.76,89.32,19.402985074626866,48.33770952489095
성북구,2022-10,17.039193534370384,73.22,43.65,90.41,14.925373134328357,47.84891333373975
성북구,2022-11,13.6046111818515,52.35,54.07,91.07,8.955223880597014,44.009967012489696
성북구,2022-12,0.4080691903982831,62.91,82.85,91.94,1.4925373134328357,47.920121300766226
성북구,2023-01,7.051681207280256,47.74,86.39,88.76,11.940298507462686,48.37639594294859
성북구,2023-02,0.0113352552888411,46.08,74.86,88.76,7.462686567164178,43.4348043644906
성북구,2023-03,0.3627281692429183,37.13,54.73,87.0,13.432835820895525,38.531112798027685
성북구,2023-04,14.296061754470813,51.62,53.76,87.0,20.8955223880597,45.5143168285061
성북구,2023-05,27.35658068245793,65.4,41.2,86.49,28.35820895522388,49.76095792753636
성북구,2023-06,28.365418403164803,70.34,31.65,85.23,29.850746268656717,49.0872329343643
성북구,2023-07,58.28376678090085,75.14,29.83,84.48,58.2089552238806,61.18854440095629
성북구,2023-08,43.53429481487639,82.5,27.8,84.48,64.17910447761194,60.49867985849767
성북구,2023-09,25.5316045809545,84.44,37.6,85.74,23.88059701492537,51.43844031917597
성북구,2023-10,1.3375601240832613,73.18,45.39,87.0,17.91044776119403,44.96360157705546
성북구,2023-11,8.615946437140341,72.25,62.87,87.75,13.432835820895525,48.98375645160717
성북구,2023-12,13.80864577705064,60.85,79.43,88.76,11.940298507462686,50.95778885690267
성북구,2024-01,0.6234390408862659,59.29,80.73,93.92,7.462686567164178,48.405225121610094
성북구,2024-02,7.981172140965235,62.99,69.99,93.92,4.477611940298507,47.871756816252756
성북구,2024-03,0.4760807221313303,58.79,61.42,92.55,23.88059701492537,47.423335547411334
성북구,2024-04,6.541594719282402,55.45,37.56,92.55,23.88059701492537,43.19643834684155
성북구,2024-05,20.69029815499828,73.31,31.53,92.16,28.35820895522388,49.20970142204443
성북구,2024-06,25.180211667000425,68.75,16.28,91.17,47.76119402985074,49.82828113937023
성북구,2024-07,86.89856080042016,82.87,7.52,90.58,44.776119402985074,62.52893604068106
성북구,2024-08,21.2457256641515,80.14,0.78,90.58,97.01492537313432,57.95213020745716
성북구,2024-09,26.517771791083685,88.63,12.34,91.57,44.776119402985074,52.76677823881376
