,월,자치구,지역,소음(dB)
602,05월,성북구,residential_area,45.54604744055104
603,05월,성북구,roads_and_parks,58.532907397193114
604,05월,송파구,commercial_area,47.45903942724341
605,05월,송파구,industrial_area,47.93568510001769
606,05월,송파구,parks,56.33289305990036
607,05월,송파구,residential_area,45.72536035019263
608,05월,송파구,roads_and_parks,59.81968240558043
609,05월,송파구,traditional_markets,56.14287959693074
610,05월,양천구,commercial_area,48.288908579019136
611,05월,양천구,industrial_area,49.42564041449254
612,05월,양천구,main_street,65.18695547790314
613,05월,양천구,residential_area,46.497550060522556
614,05월,양천구,roads_and_parks,62.62974238714505
615,05월,양천구,traditional_markets,45.1968805000969
616,05월,영등포구,commercial_area,49.09083668200385
617,05월,영등포구,industrial_area,45.935270474894295
618,05월,영등포구,residential_area,46.13774046244573
619,05월,영등포구,roads_and_parks,67.53607921091756
620,05월,용산구,commercial_area,44.79164355572456
621,05월,용산구,main_street,59.40943695232615
622,05월,용산구,residential_area,46.315896070658184
623,05월,용산구,roads_and_parks,58.33109506300458
624,05월,은평구,commercial_area,56.53960650750963
625,05월,은평구,main_street,69.20185101708668
626,05월,은평구,parks,60.42303226273408
627,05월,은평구,residential_area,46.16828152344902
628,05월,은평구,roads_and_parks,54.66000989013331
629,05월,종로구,main_street,50.191870574239054
630,05월,종로구,public_facilities,42.29015506325109
631,05월,종로구,residential_area,44.13666896485777
632,05월,종로구,roads_and_parks,60.73293704109019
633,05월,중구,commercial_area,49.086535748441165
634,05월,중구,industrial_area,45.33308502019376
635,05월,중구,main_street,53.138348202547725
636,05월,중구,residential_area,46.15926112318304
637,05월,중구,roads_and_parks,53.199834382145596
638,05월,중랑구,commercial_area,43.58883022707046
639,05월,중랑구,industrial_area,43.509960873858276
640,05월,중랑구,residential_area,44.79909906103041
641,05월,중랑구,roads_and_parks,56.69333380242268
642,05월,중랑구,traditional_markets,43.487357410375026
643,06월,강남구,commercial_area,53.104045888976174
644,06월,강남구,industrial_area,55.02577310417338
645,06월,강남구,main_street,61.948016154385165
646,06월,강남구,residential_area,46.01703024422091
647,06월,강남구,roads_and_parks,63.56054810121287
648,06월,강남구,traditional_markets,48.93234732056837
649,06월,강동구,commercial_area,52.65758858004169
650,06월,강동구,industrial_area,44.99667224314782
651,06월,강동구,main_street,65.28606066577734
652,06월,강동구,parks,54.85444178628389
653,06월,강동구,residential_area,54.036627532823076
654,06월,강동구,roads_and_parks,62.50668167430703
655,06월,강동구,traditional_markets,46.48686954615929
656,06월,강북구,commercial_area,49.981281165065994
657,06월,강북구,parks,54.61333499506516
658,06월,강북구,residential_area,47.94248665907594
659,06월,강북구,roads_and_parks,48.142378952608766
660,06월,강북구,traditional_markets,50.700499128641816
661,06월,강서구,commercial_area,65.81839489727957
662,06월,강서구,industrial_area,51.23535838517525
663,06월,강서구,main_street,63.757154846907305
664,06월,강서구,residential_area,50.10632079046765
665,06월,강서구,roads_and_parks,59.76034631739473
666,06월,강서구,traditional_markets,54.41639861526039
667,06월,관악구,commercial_area,51.26502337586276
668,06월,관악구,industrial_area,43.131117795115074
669,06월,관악구,main_street,59.03773715901924
670,06월,관악구,residential_area,47.493078789449186
671,06월,관악구,roads_and_parks,52.948977536869656
672,06월,관악구,traditional_markets,50.681518286121744
673,06월,광진구,commercial_area,35.19523625364407
674,06월,광진구,main_street,59.82867247684535
675,06월,광진구,residential_area,45.87162584901643
676,06월,광진구,roads_and_parks,66.29510509019894
677,06월,광진구,traditional_markets,50.64640754694148
678,06월,구로구,commercial_area,42.6888257481452
679,06월,구로구,industrial_area,50.26685291287295
680,06월,구로구,residential_area,47.17050220409059
681,06월,구로구,roads_and_parks,65.20870298539812
682,06월,구로구,traditional_markets,43.89708318766678
683,06월,금천구,commercial_area,54.65666889505819
684,06월,금천구,industrial_area,47.71512057909127
685,06월,금천구,public_facilities,43.75737083418558
686,06월,금천구,residential_area,49.29339321095375
687,06월,금천구,roads_and_parks,47.248662734794635
688,06월,노원구,commercial_area,54.53502958499255
689,06월,노원구,industrial_area,44.44264538200664
690,06월,노원구,residential_area,48.25194713420049
691,06월,노원구,roads_and_parks,53.31656491802945
692,06월,노원구,traditional_markets,45.28243681169272
693,06월,도봉구,commercial_area,42.165608804872875
694,06월,도봉구,industrial_area,48.13561881789269
695,06월,도봉구,main_street,59.00308049191236
696,06월,도봉구,residential_area,48.581749979360595
697,06월,도봉구,roads_and_parks,54.80383029124317
698,06월,도봉구,traditional_markets,41.27160417881291
699,06월,동대문구,commercial_area,51.44587097322394
700,06월,동대문구,residential_area,45.804457560196134
701,06월,동대문구,roads_and_parks,64.30912374365987
702,06월,동작구,commercial_area,49.327527749219826
703,06월,동작구,industrial_area,45.44189485344648
704,06월,동작구,residential_area,48.721062757592534
705,06월,동작구,roads_and_parks,55.4065032479236
706,06월,동작구,traditional_markets,49.447799339117566
707,06월,마포구,commercial_area,55.02191319665615
708,06월,마포구,industrial_area,46.55962927517776
709,06월,마포구,main_street,59.13779545552184
710,06월,마포구,residential_area,46.410369166913725
711,06월,마포구,roads_and_parks,67.93074215209053
712,06월,마포구,traditional_markets,45.58503228776278
713,06월,서대문구,commercial_area,45.376533657840994
714,06월,서대문구,public_facilities,54.36543198487762
715,06월,서대문구,residential_area,45.555834222849306
716,06월,서대문구,roads_and_parks,46.113314841891
717,06월,서대문구,traditional_markets,57.151738452724636
718,06월,서초구,commercial_area,55.22971755995335
719,06월,서초구,industrial_area,42.13634890389153
720,06월,서초구,main_street,66.85201106722931
721,06월,서초구,residential_area,48.24424330167203
722,06월,서초구,roads_and_parks,52.85059498538538
723,06월,성동구,commercial_area,49.57786320007455
724,06월,성동구,industrial_area,49.32583616780113
725,06월,성동구,main_street,52.44334346680484
726,06월,성동구,parks,62.60444758352603
727,06월,성동구,residential_area,47.064053538614026
728,06월,성동구,roads_and_parks,69.85716447222364
729,06월,성북구,commercial_area,57.29081773513055
730,06월,성북구,industrial_area,57.49569612647007
731,06월,성북구,residential_area,46.70789617661385
732,06월,성북구,roads_and_parks,59.20277269813048
733,06월,송파구,commercial_area,47.71275646474259
734,06월,송파구,industrial_area,50.2975637467825
735,06월,송파구,parks,56.84514113873817
736,06월,송파구,residential_area,46.61721953413561
737,06월,송파구,roads_and_parks,60.56113411457717
738,06월,송파구,traditional_markets,56.20286951724905
739,06월,양천구,commercial_area,48.27142248203629
740,06월,양천구,industrial_area,50.41050097961767
741,06월,양천구,main_street,65.51002545841256
742,06월,양천구,residential_area,47.27258002181456
743,06월,양천구,roads_and_parks,62.71473104966616
744,06월,양천구,traditional_markets,45.25308348422456
745,06월,영등포구,commercial_area,49.539072096017385
746,06월,영등포구,industrial_area,47.05348649798702
747,06월,영등포구,residential_area,46.98278997779061
748,06월,영등포구,roads_and_parks,67.68596756152125
749,06월,용산구,commercial_area,43.8532390410021
750,06월,용산구,main_street,59.159172214916595
751,06월,용산구,residential_area,46.92451679781097
752,06월,용산구,roads_and_parks,59.72747411864087
753,06월,은평구,commercial_area,57.22730126859657
754,06월,은평구,main_street,69.3140963716865
755,06월,은평구,parks,60.64794301134489
756,06월,은평구,residential_area,46.76802106084736
757,06월,은평구,roads_and_parks,57.603641946163
758,06월,종로구,main_street,50.08783102483945
759,06월,종로구,public_facilities,44.85830979959552
760,06월,종로구,residential_area,45.27652194606532
761,06월,종로구,roads_and_parks,61.85912157253608
762,06월,중구,commercial_area,49.749223433665705
763,06월,중구,industrial_area,46.65692876025486
764,06월,중구,main_street,55.379734747131515
765,06월,중구,residential_area,46.18202308893264
766,06월,중구,roads_and_parks,54.58147668031183
767,06월,중랑구,commercial_area,44.58815440303006
768,06월,중랑구,industrial_area,39.64568582387037
769,06월,중랑구,residential_area,45.64777176203682
770,06월,중랑구,roads_and_parks,57.56143644501538
771,06월,중랑구,traditional_markets,44.765086856462986
772,07월,강남구,commercial_area,53.753289695165314
773,07월,강남구,industrial_area,56.13357768611765
774,07월,강남구,main_street,62.07756871966507
775,07월,강남구,residential_area,48.15754159070531
776,07월,강남구,roads_and_parks,61.82756818800856
777,07월,강남구,traditional_markets,51.14719877725312
778,07월,강동구,commercial_area,47.47956774588062
779,07월,강동구,industrial_area,45.87837834547501
780,07월,강동구,main_street,65.00223101699211
781,07월,강동구,parks,54.73974702246748
782,07월,강동구,residential_area,54.09558837562522
783,07월,강동구,roads_and_parks,62.438976401931555
784,07월,강동구,traditional_markets,46.153104632603124
785,07월,강북구,commercial_area,49.407739987684884
786,07월,강북구,parks,54.233481611277625
787,07월,강북구,residential_area,48.130151746111785
788,07월,강북구,roads_and_parks,48.01277327516203
789,07월,강북구,traditional_markets,50.65295365267618
790,07월,강서구,commercial_area,65.48044847827036
791,07월,강서구,industrial_area,52.4365361146623
792,07월,강서구,main_street,64.50129693846249
793,07월,강서구,residential_area,50.81267110577415
794,07월,강서구,roads_and_parks,60.59312008739448
795,07월,강서구,traditional_markets,54.28779477933072
796,07월,관악구,commercial_area,50.65442491634163
797,07월,관악구,industrial_area,42.769272348503
798,07월,관악구,main_street,58.83891139012207
799,07월,관악구,residential_area,47.770093965269474
800,07월,관악구,roads_and_parks,55.0871580405852
801,07월,관악구,traditional_markets,52.34607985785603
802,07월,광진구,commercial_area,35.43861266144823
803,07월,광진구,main_street,59.68325544570417
804,07월,광진구,residential_area,47.145011500564216
805,07월,광진구,roads_and_parks,66.23100137783902
806,07월,광진구,traditional_markets,50.35139634030866
807,07월,구로구,commercial_area,42.72991759297818
808,07월,구로구,industrial_area,51.17704281557542
809,07월,구로구,residential_area,47.93036081618199
810,07월,구로구,roads_and_parks,65.28010671331675
811,07월,구로구,traditional_markets,43.85542281438282
812,07월,금천구,commercial_area,55.156561225500894
813,07월,금천구,industrial_area,49.44875712609564
814,07월,금천구,public_facilities,44.28018962775906
815,07월,금천구,residential_area,49.45980608378295
816,07월,금천구,roads_and_parks,45.672316682344636
817,07월,노원구,commercial_area,54.939531992175134
818,07월,노원구,industrial_area,47.50826017086644
819,07월,노원구,residential_area,48.808696715735294
820,07월,노원구,roads_and_parks,54.716580290307164
821,07월,노원구,traditional_markets,45.496018231888705
822,07월,도봉구,commercial_area,39.94181413131519
823,07월,도봉구,industrial_area,47.428777084045095
824,07월,도봉구,main_street,59.956878334193775
825,07월,도봉구,residential_area,48.73761474116545
826,07월,도봉구,roads_and_parks,55.794873195871446
827,07월,도봉구,traditional_markets,41.0533984656923
828,07월,동대문구,commercial_area,50.85001860324615
829,07월,동대문구,residential_area,45.96929886502939
830,07월,동대문구,roads_and_parks,64.47865374900772
831,07월,동작구,commercial_area,50.412143069285925
832,07월,동작구,industrial_area,47.70226481807488
833,07월,동작구,residential_area,49.56632837737582
834,07월,동작구,roads_and_parks,55.84561854337665
835,07월,동작구,traditional_markets,48.879418037445795
836,07월,마포구,commercial_area,54.7598766633688
837,07월,마포구,industrial_area,48.241502344275844
838,07월,마포구,main_street,59.678657745313764
839,07월,마포구,residential_area,47.3824725190728
840,07월,마포구,roads_and_parks,67.36492450086212
841,07월,마포구,traditional_markets,45.540421618268674
842,07월,서대문구,commercial_area,45.04528969475858
843,07월,서대문구,public_facilities,55.07711533499613
844,07월,서대문구,residential_area,45.78593960976726
845,07월,서대문구,roads_and_parks,46.93181395304683
846,07월,서대문구,traditional_markets,57.15503245275565
847,07월,서초구,commercial_area,55.20643627800416
848,07월,서초구,industrial_area,42.31093706804034
849,07월,서초구,main_street,66.78022007291182
850,07월,서초구,residential_area,49.968016322909016
851,07월,서초구,roads_and_parks,51.712626668190474
852,07월,성동구,commercial_area,51.8569668207976
853,07월,성동구,industrial_area,52.749335874720366
854,07월,성동구,main_street,54.39780231673089
855,07월,성동구,parks,61.03651415492075
856,07월,성동구,residential_area,49.207413117979115
857,07월,성동구,roads_and_parks,69.52692945283219
858,07월,성북구,commercial_area,57.20164149704047
859,07월,성북구,industrial_area,57.6530773872601
860,07월,성북구,residential_area,46.78237878569843
861,07월,성북구,roads_and_parks,59.30277844671885
862,07월,송파구,commercial_area,47.99500318044429
863,07월,송파구,industrial_area,52.35982628616557
864,07월,송파구,parks,57.22910944024807
865,07월,송파구,residential_area,48.200421282590625
866,07월,송파구,roads_and_parks,61.32805009622167
867,07월,송파구,traditional_markets,56.67121524017843
868,07월,양천구,commercial_area,47.95854892318932
869,07월,양천구,industrial_area,53.09990241255799
870,07월,양천구,main_street,65.7113385031891
871,07월,양천구,residential_area,48.811938529520496
872,07월,양천구,roads_and_parks,63.11282010612978
873,07월,양천구,traditional_markets,44.96032842453317
874,07월,영등포구,commercial_area,49.28658865255027
875,07월,영등포구,industrial_area,48.869145358828455
876,07월,영등포구,residential_area,49.32588349914782
877,07월,영등포구,roads_and_parks,67.32106410360875
878,07월,용산구,commercial_area,43.512696349414796
879,07월,용산구,main_street,59.12675743989201
880,07월,용산구,residential_area,48.89051687733342
881,07월,용산구,roads_and_parks,59.713666179295316
882,07월,은평구,commercial_area,56.973002283476006
883,07월,은평구,main_street,69.28601459121711
884,07월,은평구,parks,61.351827928502786
885,07월,은평구,residential_area,46.9460115038393
886,07월,은평구,roads_and_parks,57.4862772091193
887,07월,종로구,main_street,50.443270939476925
888,07월,종로구,public_facilities,46.292023123976755
889,07월,종로구,residential_area,45.73377814839405
890,07월,종로구,roads_and_parks,60.83896875327056
891,07월,중구,commercial_area,49.64001876612714
892,07월,중구,industrial_area,47.00765452012616
893,07월,중구,main_street,55.340317539576716
894,07월,중구,residential_area,47.26419571286057
895,07월,중구,roads_and_parks,53.196921000919176
896,07월,중랑구,commercial_area,44.532863629647736
897,07월,중랑구,industrial_area,37.06220007224782
898,07월,중랑구,residential_area,45.625139594522444
899,07월,중랑구,roads_and_parks,59.02714652200141
900,07월,중랑구,traditional_markets,44.62470886875442
901,08월,강남구,commercial_area,55.75710427217244
902,08월,강남구,industrial_area,56.68774710804644
903,08월,강남구,main_street,61.61361226593958
904,08월,강남구,residential_area,49.17444321214011
905,08월,강남구,roads_and_parks,59.243612516742004
906,08월,강남구,traditional_markets,51.74716437615351
907,08월,강동구,commercial_area,42.86824171494843
908,08월,강동구,industrial_area,47.09184623356147
909,08월,강동구,main_street,64.34972437732819
910,08월,강동구,parks,55.0799729206164
911,08월,강동구,residential_area,54.26230005503675
912,08월,강동구,roads_and_parks,62.77144452244453
913,08월,강동구,traditional_markets,47.101493950673664
914,08월,강북구,commercial_area,50.35731727818876
915,08월,강북구,parks,55.119163267900504
916,08월,강북구,residential_area,49.19932863661211
917,08월,강북구,roads_and_parks,49.81653870603395
918,08월,강북구,traditional_markets,51.12194223533097
919,08월,강서구,commercial_area,65.46401718501764
920,08월,강서구,industrial_area,53.975376243017706
921,08월,강서구,main_street,64.65642434688769
922,08월,강서구,residential_area,51.72991352900545
923,08월,강서구,roads_and_parks,62.92990591959109
924,08월,강서구,traditional_markets,54.29950309030862
925,08월,관악구,commercial_area,50.60808731827069
926,08월,관악구,industrial_area,46.0621275202675
927,08월,관악구,main_street,58.751895031962945
928,08월,관악구,residential_area,48.52182835499333
929,08월,관악구,roads_and_parks,55.304629427812145
930,08월,관악구,traditional_markets,51.84068186394605
931,08월,광진구,commercial_area,35.09196933668714
932,08월,광진구,main_street,59.565497779976305
933,08월,광진구,residential_area,47.42215268548404
934,08월,광진구,roads_and_parks,66.00244673261996
935,08월,광진구,traditional_markets,50.88810896259963
936,08월,구로구,commercial_area,43.61420176702909
937,08월,구로구,industrial_area,52.430518906690146
938,08월,구로구,residential_area,49.80693925909217
939,08월,구로구,roads_and_parks,65.23915961964177
940,08월,구로구,traditional_markets,45.461615327449316
941,08월,금천구,commercial_area,55.976343660267595
942,08월,금천구,industrial_area,51.19415259300193
943,08월,금천구,public_facilities,47.06735904350988
944,08월,금천구,residential_area,50.1683135746741
945,08월,금천구,roads_and_parks,49.0168455730816
946,08월,노원구,commercial_area,55.639459531744535
947,08월,노원구,industrial_area,48.42145296352445
948,08월,노원구,residential_area,50.06556467745951
949,08월,노원구,roads_and_parks,56.76826046552657
950,08월,노원구,traditional_markets,45.81208812983708
951,08월,도봉구,commercial_area,38.16936181028167
952,08월,도봉구,industrial_area,49.39019342213748
953,08월,도봉구,main_street,59.91901352324146
954,08월,도봉구,residential_area,49.82258001977846
955,08월,도봉구,roads_and_parks,55.025288208287684
956,08월,도봉구,traditional_markets,42.05016618573361
957,08월,동대문구,commercial_area,51.776941323028296
958,08월,동대문구,residential_area,47.76140745266533
959,08월,동대문구,roads_and_parks,64.2969305991159
960,08월,동작구,commercial_area,50.67565234022413
961,08월,동작구,industrial_area,48.474164564498736
962,08월,동작구,residential_area,50.93835257600782
963,08월,동작구,roads_and_parks,55.957614177997336
964,08월,동작구,traditional_markets,50.313636084332295
965,08월,마포구,commercial_area,55.606541530852475
966,08월,마포구,industrial_area,50.73876982141734
967,08월,마포구,main_street,59.629351896719456
968,08월,마포구,residential_area,48.468923327356144
969,08월,마포구,roads_and_parks,67.46884072655227
970,08월,마포구,traditional_markets,47.222034596720285
971,08월,서대문구,commercial_area,46.03179351285969
972,08월,서대문구,public_facilities,55.16864611556787
973,08월,서대문구,residential_area,46.91805500607058
974,08월,서대문구,roads_and_parks,49.333990861339586
975,08월,서대문구,traditional_markets,57.62577045267254
976,08월,서초구,commercial_area,56.223639810815804
977,08월,서초구,industrial_area,46.88555394314004
978,08월,서초구,main_street,66.22065108289152
979,08월,서초구,residential_area,50.2385582590979
980,08월,서초구,roads_and_parks,53.53380563799936
981,08월,성동구,commercial_area,52.62527682321497
982,08월,성동구,industrial_area,52.840380261219785
983,08월,성동구,main_street,54.38467555849629
984,08월,성동구,parks,62.31837180699182
985,08월,성동구,residential_area,50.13213727418844
986,08월,성동구,roads_and_parks,69.33609089568841
987,08월,성북구,commercial_area,57.58779716589318
988,08월,성북구,industrial_area,57.69556788363526
989,08월,성북구,residential_area,48.05585483819258
990,08월,성북구,roads_and_parks,59.395614580665516
991,08월,송파구,commercial_area,48.21904387400306
992,08월,송파구,industrial_area,53.971812938052324
993,08월,송파구,parks,58.29266083240118
994,08월,송파구,residential_area,49.145867700438984
995,08월,송파구,roads_and_parks,61.504850421053696
996,08월,송파구,traditional_markets,56.80647534503653
997,08월,양천구,commercial_area,48.70943498452012
998,08월,양천구,industrial_area,52.981935373796944
999,08월,양천구,main_street,65.73209058487438
1000,08월,양천구,residential_area,49.556344521067544
1001,08월,양천구,roads_and_parks,62.52934922491461
1002,08월,양천구,traditional_markets,44.33098307764411
1003,08월,영등포구,commercial_area,50.536085731666944
1004,08월,영등포구,industrial_area,49.27439528417058
1005,08월,영등포구,residential_area,49.864131338406814
1006,08월,영등포구,roads_and_parks,67.27459498519872
1007,08월,용산구,commercial_area,45.32941781318833
1008,08월,용산구,main_street,59.598684210526315
1009,08월,용산구,residential_area,49.34607273079599
1010,08월,용산구,roads_and_parks,60.44793373626152
1011,08월,은평구,commercial_area,57.57419312589154
1012,08월,은평구,main_street,69.4490186572904
1013,08월,은평구,parks,61.47286486994794
1014,08월,은평구,residential_area,48.438182463190266
1015,08월,은평구,roads_and_parks,59.5508345585064
1016,08월,종로구,main_street,50.9239744113207
1017,08월,종로구,public_facilities,47.05873147859048
1018,08월,종로구,residential_area,46.92643100130715
1019,08월,종로구,roads_and_parks,62.114118464487646
1020,08월,중구,commercial_area,50.38524899572232
1021,08월,중구,industrial_area,48.50670030922783
1022,08월,중구,main_street,53.70234058412081
1023,08월,중구,residential_area,48.20517065017898
1024,08월,중구,roads_and_parks,53.13791364749711
1025,08월,중랑구,commercial_area,44.917040870558715
1026,08월,중랑구,industrial_area,41.15215782082328
1027,08월,중랑구,residential_area,46.67494066248563
1028,08월,중랑구,roads_and_parks,59.89882848300981
1029,08월,중랑구,traditional_markets,45.060198760595895
1030,09월,강남구,commercial_area,52.887585511882065
1031,09월,강남구,industrial_area,54.85332365204668
1032,09월,강남구,main_street,61.314532198222494
1033,09월,강남구,residential_area,46.378019030830664
1034,09월,강남구,roads_and_parks,58.574690254698986
1035,09월,강남구,traditional_markets,49.09181211480965
1036,09월,강동구,commercial_area,48.49478205368211
1037,09월,강동구,industrial_area,44.610704953157956
1038,09월,강동구,main_street,64.19603388025304
1039,09월,강동구,parks,55.06059021600545
1040,09월,강동구,residential_area,53.00141380375271
1041,09월,강동구,roads_and_parks,59.371583131587755
1042,09월,강동구,traditional_markets,46.40943405173268
1043,09월,강북구,commercial_area,49.67065013355966
1044,09월,강북구,parks,54.47687456343073
1045,09월,강북구,residential_area,47.582738054149836
1046,09월,강북구,roads_and_parks,48.636987239336584
1047,09월,강북구,traditional_markets,50.39847068680302
1048,09월,강서구,commercial_area,65.22592111835533
1049,09월,강서구,industrial_area,51.629503959888055
1050,09월,강서구,main_street,63.72469672844704
1051,09월,강서구,residential_area,49.74219177913265
1052,09월,강서구,roads_and_parks,59.52640559933661
1053,09월,강서구,traditional_markets,53.67682474339068
1054,09월,관악구,commercial_area,50.292026854836585
1055,09월,관악구,industrial_area,44.71680438580145
1056,09월,관악구,main_street,58.50808692049196
1057,09월,관악구,residential_area,46.91209868485847
1058,09월,관악구,roads_and_parks,49.3931308192199
1059,09월,관악구,traditional_markets,50.48190763985422
1060,09월,광진구,commercial_area,35.070989635307996
1061,09월,광진구,main_street,58.70111661454726
1062,09월,광진구,residential_area,45.33882641356395
1063,09월,광진구,roads_and_parks,65.94011260173127
1064,09월,광진구,traditional_markets,49.75465789561863
1065,09월,구로구,commercial_area,42.76084039752258
1066,09월,구로구,industrial_area,50.679179816683984
1067,09월,구로구,residential_area,47.61310835916992
1068,09월,구로구,roads_and_parks,65.2254277217493
1069,09월,구로구,traditional_markets,44.14064375503393
1070,09월,금천구,commercial_area,53.73591665019256
1071,09월,금천구,industrial_area,48.262857913968276
1072,09월,금천구,public_facilities,44.28816973886727
1073,09월,금천구,residential_area,46.931902594744955
1074,09월,금천구,roads_and_parks,48.68397815262871
1075,09월,노원구,commercial_area,53.45906013133582
1076,09월,노원구,industrial_area,43.65247400964923
1077,09월,노원구,residential_area,48.20377203590416
1078,09월,노원구,roads_and_parks,53.88198455508912
1079,09월,노원구,traditional_markets,44.417735951316864
1080,09월,도봉구,commercial_area,40.0388894786428
1081,09월,도봉구,industrial_area,48.197282053695965
1082,09월,도봉구,main_street,58.57271013506545
1083,09월,도봉구,residential_area,47.869186595335314
1084,09월,도봉구,roads_and_parks,53.78238519571927
1085,09월,도봉구,traditional_markets,40.54206069232373
1086,09월,동대문구,commercial_area,50.814502739314264
1087,09월,동대문구,residential_area,45.6475484148865
1088,09월,동대문구,roads_and_parks,63.75201373239071
1089,09월,동작구,commercial_area,48.237809049545746
1090,09월,동작구,industrial_area,45.308467069660786
1091,09월,동작구,residential_area,48.721049995295246
1092,09월,동작구,roads_and_parks,55.03098138251591
1093,09월,동작구,traditional_markets,48.90248439753139
1094,09월,마포구,commercial_area,54.66409734722211
1095,09월,마포구,industrial_area,47.71274559318485
1096,09월,마포구,main_street,59.46892383691648
1097,09월,마포구,residential_area,46.17782645464636
1098,09월,마포구,roads_and_parks,67.4706054639239
1099,09월,마포구,traditional_markets,45.56361337479072
1100,09월,서대문구,commercial_area,45.76734704676313
1101,09월,서대문구,public_facilities,54.56185688023321
1102,09월,서대문구,residential_area,45.67168001394258
1103,09월,서대문구,roads_and_parks,46.52923531437314
1104,09월,서대문구,traditional_markets,56.62407864932233
1105,09월,서초구,commercial_area,55.19750621310966
1106,09월,서초구,industrial_area,45.00532238455901
1107,09월,서초구,main_street,65.86478883259079
1108,09월,서초구,residential_area,47.62300392315319
1109,09월,서초구,roads_and_parks,53.454603908243506
1110,09월,성동구,commercial_area,50.074873711326745
1111,09월,성동구,industrial_area,48.74949908394784
1112,09월,성동구,main_street,52.71706176423157
1113,09월,성동구,parks,60.217598738178765
1114,09월,성동구,residential_area,46.603332487647705
1115,09월,성동구,roads_and_parks,69.21586908472639
1116,09월,성북구,commercial_area,56.748116776120064
1117,09월,성북구,industrial_area,57.06520421570804
1118,09월,성북구,residential_area,46.445961662108175
1119,09월,성북구,roads_and_parks,59.215981223266255
1120,09월,송파구,commercial_area,47.518041000976254
1121,09월,송파구,industrial_area,52.50856881112888
1122,09월,송파구,parks,57.690848980131776
1123,09월,송파구,residential_area,46.29896869582795
1124,09월,송파구,roads_and_parks,60.01235816831847
1125,09월,송파구,traditional_markets,55.3851705112135
1126,09월,양천구,commercial_area,48.226114182313644
1127,09월,양천구,industrial_area,50.76788887251859
1128,09월,양천구,main_street,65.41528048460653
1129,09월,양천구,residential_area,46.93651946230976
1130,09월,양천구,roads_and_parks,62.011949786855446
1131,09월,양천구,traditional_markets,43.893036264968444
1132,09월,영등포구,commercial_area,49.645297543881064
1133,09월,영등포구,industrial_area,46.54326782114407
1134,09월,영등포구,residential_area,46.85494109173378
1135,09월,영등포구,roads_and_parks,67.02796659746741
1136,09월,용산구,commercial_area,45.54033303213192
1137,09월,용산구,residential_area,46.44748339467916
1138,09월,용산구,roads_and_parks,60.30774145082273
1139,09월,은평구,commercial_area,56.507249817802446
1140,09월,은평구,main_street,69.01535426223916
1141,09월,은평구,parks,60.536599511146264
1142,09월,은평구,residential_area,46.7072989196123
1143,09월,은평구,roads_and_parks,59.68076076337579
1144,09월,종로구,main_street,49.609304438864505
1145,09월,종로구,public_facilities,45.33908055489485
1146,09월,종로구,residential_area,44.8056389578015
1147,09월,종로구,roads_and_parks,60.97358775323399
1148,09월,중구,commercial_area,49.63588047417434
1149,09월,중구,industrial_area,46.15763651374332
1150,09월,중구,main_street,53.22982158611211
1151,09월,중구,residential_area,46.24017048833507
1152,09월,중구,roads_and_parks,50.83287112219363
1153,09월,중랑구,commercial_area,44.0541234140711
1154,09월,중랑구,industrial_area,49.12117175690909
1155,09월,중랑구,residential_area,45.299129519781395
1156,09월,중랑구,roads_and_parks,58.31025285949407
1157,09월,중랑구,traditional_markets,43.56636376192239
1158,10월,강남구,commercial_area,52.50078068302722
1159,10월,강남구,industrial_area,54.89184225621153
1160,10월,강남구,main_street,61.22334321333133
1161,10월,강남구,residential_area,45.62105009362432
1162,10월,강남구,roads_and_parks,63.16736795843875
1163,10월,강남구,traditional_markets,48.18729777335227
1164,10월,강동구,commercial_area,38.67497131684924
1165,10월,강동구,industrial_area,44.73989796235751
1166,10월,강동구,main_street,64.64120920723012
1167,10월,강동구,parks,55.79243729881515
1168,10월,강동구,residential_area,52.912013418520274
1169,10월,강동구,roads_and_parks,59.58485293746719
1170,10월,강동구,traditional_markets,46.20872094415461
1171,10월,강북구,commercial_area,49.417670335258435
1172,10월,강북구,parks,54.95188400462355
1173,10월,강북구,residential_area,47.322136424721165
1174,10월,강북구,roads_and_parks,47.45156232846701
1175,10월,강북구,traditional_markets,49.91820126495657
1176,10월,강서구,commercial_area,65.43925915033608
1177,10월,강서구,industrial_area,51.30620441644584
1178,10월,강서구,main_street,63.398852508300536
1179,10월,강서구,residential_area,49.19810030291126
1180,10월,강서구,roads_and_parks,59.18307259153778
1181,10월,강서구,traditional_markets,53.685456398391416
1182,10월,관악구,commercial_area,50.20978919540834
1183,10월,관악구,industrial_area,42.18171346892676
1184,10월,관악구,main_street,58.36621912828584
1185,10월,관악구,residential_area,46.28909904436278
1186,10월,관악구,roads_and_parks,50.92016487298644
1187,10월,관악구,traditional_markets,49.967878205879735
1188,10월,광진구,commercial_area,35.327396858664386
1189,10월,광진구,main_street,59.35179312456819
1190,10월,광진구,residential_area,45.3582373567747
1191,10월,광진구,roads_and_parks,66.16684621600379
1192,10월,광진구,traditional_markets,49.36686199296198
1193,10월,구로구,commercial_area,43.30132140718582
1194,10월,구로구,industrial_area,50.155487226418906
1195,10월,구로구,residential_area,47.297378214795216
1196,10월,구로구,roads_and_parks,65.21672588732024
1197,10월,구로구,traditional_markets,43.84035194549717
