YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2023,1,0,0,150,1호선,서울역,2081,571,중구,11140
2023,1,0,0,151,1호선,시청,230,141,중구,11140
2023,1,0,0,152,1호선,종각,943,206,종로구,11110
2023,1,0,0,153,1호선,종로3가,975,394,종로구,11110
2023,1,0,0,154,1호선,종로5가,195,106,종로구,11110
2023,1,0,0,155,1호선,동대문,342,498,종로구,11110
2023,1,0,0,156,1호선,신설동,233,258,동대문구,11230
2023,1,0,0,157,1호선,제기동,77,99,동대문구,11230
2023,1,0,0,158,1호선,청량리(서울시립대입구),122,280,동대문구,11230
2023,1,0,0,159,1호선,동묘앞,62,328,종로구,11110
2023,1,0,0,201,2호선,시청,1017,361,중구,11140
2023,1,0,0,202,2호선,을지로입구,2360,679,중구,11140
2023,1,0,0,203,2호선,을지로3가,2417,462,중구,11140
2023,1,0,0,204,2호선,을지로4가,545,412,중구,11140
2023,1,0,0,205,2호선,동대문역사문화공원(DDP),961,961,중구,11140
2023,1,0,0,206,2호선,신당,818,1067,중구,11140
2023,1,0,0,207,2호선,상왕십리,297,1069,성동구,11200
2023,1,0,0,208,2호선,왕십리(성동구청),1543,1466,성동구,11200
2023,1,0,0,209,2호선,한양대,552,314,성동구,11200
2023,1,0,0,210,2호선,뚝섬,1101,743,성동구,11200
2023,1,0,0,211,2호선,성수,2515,1536,성동구,11200
2023,1,0,0,212,2호선,건대입구,6231,2995,광진구,11215
2023,1,0,0,213,2호선,구의(광진구청),927,1983,광진구,11215
2023,1,0,0,214,2호선,강변(동서울터미널),748,1534,광진구,11215
2023,1,0,0,215,2호선,잠실나루,262,706,광진구,11215
2023,1,0,0,216,2호선,잠실(송파구청),3178,2607,송파구,11710
2023,1,0,0,217,2호선,잠실새내,1578,1328,송파구,11710
2023,1,0,0,218,2호선,종합운동장,198,413,송파구,11710
2023,1,0,0,219,2호선,삼성(무역센터),2019,875,강남구,11680
2023,1,0,0,220,2호선,선릉,3152,1307,강남구,11680
2023,1,0,0,221,2호선,역삼,2809,921,강남구,11680
2023,1,0,0,222,2호선,강남,10785,2173,강남구,11680
2023,1,0,0,223,2호선,교대(법원.검찰청),2190,998,서초구,11650
2023,1,0,0,224,2호선,서초,574,512,서초구,11650
2023,1,0,0,225,2호선,방배,735,803,서초구,11650
2023,1,0,0,226,2호선,사당,4091,3102,동작구,11590
2023,1,0,0,227,2호선,낙성대(강감찬),894,2792,관악구,11620
2023,1,0,0,228,2호선,서울대입구(관악구청),2462,4658,관악구,11620
2023,1,0,0,229,2호선,봉천,542,2119,관악구,11620
2023,1,0,0,230,2호선,신림,2951,5577,관악구,11620
2023,1,0,0,231,2호선,신대방,552,2344,동작구,11590
2023,1,0,0,232,2호선,구로디지털단지,2233,3123,구로구,11530
2023,1,0,0,233,2호선,대림(구로구청),581,1511,구로구,11530
2023,1,0,0,234,2호선,신도림,1703,4884,구로구,11530
2023,1,0,0,235,2호선,문래,1196,834,영등포구,11560
2023,1,0,0,236,2호선,영등포구청,1043,1204,영등포구,11560
2023,1,0,0,237,2호선,당산,910,1370,영등포구,11560
2023,1,0,0,238,2호선,합정,4101,1730,마포구,11440
2023,1,0,0,239,2호선,홍대입구,8270,3213,마포구,11440
2023,1,0,0,240,2호선,신촌,3848,1644,마포구,11440
2023,1,0,0,241,2호선,이대,517,1027,서대문구,11410
