YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2023,11,0,0,150,1호선,서울역,1915,626,중구,11140
2023,11,0,0,151,1호선,시청,249,209,중구,11140
2023,11,0,0,152,1호선,종각,847,251,종로구,11110
2023,11,0,0,153,1호선,종로3가,1028,474,종로구,11110
2023,11,0,0,154,1호선,종로5가,248,157,종로구,11110
2023,11,0,0,155,1호선,동대문,416,609,종로구,11110
2023,11,0,0,156,1호선,신설동,241,277,동대문구,11230
2023,11,0,0,157,1호선,제기동,62,94,동대문구,11230
2023,11,0,0,158,1호선,청량리(서울시립대입구),142,317,동대문구,11230
2023,11,0,0,159,1호선,동묘앞,85,365,종로구,11110
2023,11,0,0,201,2호선,시청,1132,503,중구,11140
2023,11,0,0,202,2호선,을지로입구,2902,963,중구,11140
2023,11,0,0,203,2호선,을지로3가,2978,630,중구,11140
2023,11,0,0,204,2호선,을지로4가,792,648,중구,11140
2023,11,0,0,205,2호선,동대문역사문화공원(DDP),1827,1200,중구,11140
2023,11,0,0,206,2호선,신당,1065,1283,중구,11140
2023,11,0,0,207,2호선,상왕십리,382,1340,성동구,11200
2023,11,0,0,208,2호선,왕십리(성동구청),2093,1979,성동구,11200
2023,11,0,0,209,2호선,한양대,1095,483,성동구,11200
2023,11,0,0,210,2호선,뚝섬,1349,926,성동구,11200
2023,11,0,0,211,2호선,성수,2419,1658,성동구,11200
2023,11,0,0,212,2호선,건대입구,5925,3528,광진구,11215
2023,11,0,0,213,2호선,구의(광진구청),982,2220,광진구,11215
2023,11,0,0,214,2호선,강변(동서울터미널),659,1647,광진구,11215
2023,11,0,0,215,2호선,잠실나루,293,868,광진구,11215
2023,11,0,0,216,2호선,잠실(송파구청),3761,2843,송파구,11710
2023,11,0,0,217,2호선,잠실새내,1816,1526,송파구,11710
2023,11,0,0,218,2호선,종합운동장,313,523,송파구,11710
2023,11,0,0,219,2호선,삼성(무역센터),1996,826,강남구,11680
2023,11,0,0,220,2호선,선릉,3176,1490,강남구,11680
2023,11,0,0,221,2호선,역삼,2608,1132,강남구,11680
2023,11,0,0,222,2호선,강남,10117,2276,강남구,11680
2023,11,0,0,223,2호선,교대(법원.검찰청),2558,1110,서초구,11650
2023,11,0,0,224,2호선,서초,683,559,서초구,11650
2023,11,0,0,225,2호선,방배,1154,963,서초구,11650
2023,11,0,0,226,2호선,사당,4757,3466,동작구,11590
2023,11,0,0,227,2호선,낙성대(강감찬),1273,3139,관악구,11620
2023,11,0,0,228,2호선,서울대입구(관악구청),3214,5079,관악구,11620
2023,11,0,0,229,2호선,봉천,667,2558,관악구,11620
2023,11,0,0,230,2호선,신림,2865,6321,관악구,11620
2023,11,0,0,231,2호선,신대방,681,2597,동작구,11590
2023,11,0,0,232,2호선,구로디지털단지,2554,3844,구로구,11530
2023,11,0,0,233,2호선,대림(구로구청),470,1666,구로구,11530
2023,11,0,0,234,2호선,신도림,1928,5740,구로구,11530
2023,11,0,0,235,2호선,문래,1388,1046,영등포구,11560
2023,11,0,0,236,2호선,영등포구청,1174,1543,영등포구,11560
2023,11,0,0,237,2호선,당산,961,1652,영등포구,11560
2023,11,0,0,238,2호선,합정,4706,2259,마포구,11440
2023,11,0,0,239,2호선,홍대입구,9898,3950,마포구,11440
2023,11,0,0,240,2호선,신촌,5602,2296,마포구,11440
2023,11,0,0,241,2호선,이대,877,1465,서대문구,11410
2023,11,0,0,242,2호선,아현,281,883,마포구,11440
2023,11,0,0,243,2호선,충정로(경기대입구),417,656,서대문구,11410
2023,11,0,0,244,2호선,용답,77,346,성동구,11200
2023,11,0,0,245,2호선,신답,14,189,성동구,11200
2023,11,0,0,246,2호선,신설동,74,213,동대문구,11230
2023,11,0,0,247,2호선,도림천,11,54,구로구,11530
2023,11,0,0,248,2호선,양천구청,111,450,양천구,11470
2023,11,0,0,249,2호선,신정네거리,213,583,양천구,11470
2023,11,0,0,250,2호선,용두(동대문구청),33,179,동대문구,11230
2023,11,0,0,309,3호선,지축,133,86,,
2023,11,0,0,310,3호선,구파발,377,1239,은평구,11380
2023,11,0,0,311,3호선,연신내,929,1856,은평구,11380
2023,11,0,0,312,3호선,불광,362,876,은평구,11380
2023,11,0,0,313,3호선,녹번,145,816,은평구,11380
2023,11,0,0,314,3호선,홍제,327,778,서대문구,11410
2023,11,0,0,315,3호선,무악재,80,257,서대문구,11410
2023,11,0,0,316,3호선,독립문,94,612,서대문구,11410
2023,11,0,0,317,3호선,경복궁(정부서울청사),858,391,종로구,11110
2023,11,0,0,318,3호선,안국,535,249,종로구,11110
2023,11,0,0,319,3호선,종로3가,652,218,종로구,11110
2023,11,0,0,320,3호선,을지로3가,1144,226,중구,11140
2023,11,0,0,322,3호선,동대입구,433,311,중구,11140
2023,11,0,0,323,3호선,약수,632,1038,중구,11140
2023,11,0,0,324,3호선,금호,229,491,성동구,11200
2023,11,0,0,325,3호선,옥수,310,482,성동구,11200
2023,11,0,0,326,3호선,압구정,1360,640,강남구,11680
2023,11,0,0,327,3호선,신사,2876,858,강남구,11680
