YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2023,5,0,0,150,1호선,서울역,1938,644,중구,11140
2023,5,0,0,151,1호선,시청,252,201,중구,11140
2023,5,0,0,152,1호선,종각,797,187,종로구,11110
2023,5,0,0,153,1호선,종로3가,1270,494,종로구,11110
2023,5,0,0,154,1호선,종로5가,212,112,종로구,11110
2023,5,0,0,155,1호선,동대문,403,670,종로구,11110
2023,5,0,0,156,1호선,신설동,335,266,동대문구,11230
2023,5,0,0,157,1호선,제기동,89,130,동대문구,11230
2023,5,0,0,158,1호선,청량리(서울시립대입구),130,286,동대문구,11230
2023,5,0,0,159,1호선,동묘앞,75,326,종로구,11110
2023,5,0,0,201,2호선,시청,1055,497,중구,11140
2023,5,0,0,202,2호선,을지로입구,2711,1061,중구,11140
2023,5,0,0,203,2호선,을지로3가,3045,729,중구,11140
2023,5,0,0,204,2호선,을지로4가,759,529,중구,11140
2023,5,0,0,205,2호선,동대문역사문화공원(DDP),1474,1338,중구,11140
2023,5,0,0,206,2호선,신당,1031,1294,중구,11140
2023,5,0,0,207,2호선,상왕십리,429,1331,성동구,11200
2023,5,0,0,208,2호선,왕십리(성동구청),2718,2011,성동구,11200
2023,5,0,0,209,2호선,한양대,2980,611,성동구,11200
2023,5,0,0,210,2호선,뚝섬,1314,867,성동구,11200
2023,5,0,0,211,2호선,성수,2439,1987,성동구,11200
2023,5,0,0,212,2호선,건대입구,7588,3707,광진구,11215
2023,5,0,0,213,2호선,구의(광진구청),958,2413,광진구,11215
2023,5,0,0,214,2호선,강변(동서울터미널),801,1841,광진구,11215
2023,5,0,0,215,2호선,잠실나루,335,926,광진구,11215
2023,5,0,0,216,2호선,잠실(송파구청),3774,3255,송파구,11710
2023,5,0,0,217,2호선,잠실새내,2146,1605,송파구,11710
2023,5,0,0,218,2호선,종합운동장,376,521,송파구,11710
2023,5,0,0,219,2호선,삼성(무역센터),2049,1014,강남구,11680
2023,5,0,0,220,2호선,선릉,3215,1481,강남구,11680
2023,5,0,0,221,2호선,역삼,2794,975,강남구,11680
2023,5,0,0,222,2호선,강남,10142,2547,강남구,11680
2023,5,0,0,223,2호선,교대(법원.검찰청),2421,1207,서초구,11650
2023,5,0,0,224,2호선,서초,765,565,서초구,11650
2023,5,0,0,225,2호선,방배,1253,1031,서초구,11650
2023,5,0,0,226,2호선,사당,4273,3927,동작구,11590
2023,5,0,0,227,2호선,낙성대(강감찬),1264,3233,관악구,11620
2023,5,0,0,228,2호선,서울대입구(관악구청),3238,5345,관악구,11620
2023,5,0,0,229,2호선,봉천,599,2437,관악구,11620
2023,5,0,0,230,2호선,신림,3140,6578,관악구,11620
