YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2023,2,0,0,150,1호선,서울역,1700,538,중구,11140
2023,2,0,0,151,1호선,시청,198,204,중구,11140
2023,2,0,0,152,1호선,종각,845,186,종로구,11110
2023,2,0,0,153,1호선,종로3가,993,382,종로구,11110
2023,2,0,0,154,1호선,종로5가,213,111,종로구,11110
2023,2,0,0,155,1호선,동대문,308,584,종로구,11110
2023,2,0,0,156,1호선,신설동,222,185,동대문구,11230
2023,2,0,0,157,1호선,제기동,104,76,동대문구,11230
2023,2,0,0,158,1호선,청량리(서울시립대입구),133,271,동대문구,11230
2023,2,0,0,159,1호선,동묘앞,56,296,종로구,11110
2023,2,0,0,201,2호선,시청,1023,392,중구,11140
2023,2,0,0,202,2호선,을지로입구,2309,788,중구,11140
2023,2,0,0,203,2호선,을지로3가,2315,564,중구,11140
2023,2,0,0,204,2호선,을지로4가,569,476,중구,11140
2023,2,0,0,205,2호선,동대문역사문화공원(DDP),1073,1016,중구,11140
2023,2,0,0,206,2호선,신당,889,1008,중구,11140
2023,2,0,0,207,2호선,상왕십리,318,1139,성동구,11200
2023,2,0,0,208,2호선,왕십리(성동구청),1697,1506,성동구,11200
2023,2,0,0,209,2호선,한양대,609,335,성동구,11200
2023,2,0,0,210,2호선,뚝섬,1189,828,성동구,11200
2023,2,0,0,211,2호선,성수,2642,1575,성동구,11200
2023,2,0,0,212,2호선,건대입구,6442,3050,광진구,11215
2023,2,0,0,213,2호선,구의(광진구청),942,2125,광진구,11215
2023,2,0,0,214,2호선,강변(동서울터미널),758,1529,광진구,11215
2023,2,0,0,215,2호선,잠실나루,292,748,광진구,11215
2023,2,0,0,216,2호선,잠실(송파구청),3358,2768,송파구,11710
2023,2,0,0,217,2호선,잠실새내,1623,1331,송파구,11710
2023,2,0,0,218,2호선,종합운동장,212,410,송파구,11710
2023,2,0,0,219,2호선,삼성(무역센터),2020,936,강남구,11680
2023,2,0,0,220,2호선,선릉,3161,1255,강남구,11680
2023,2,0,0,221,2호선,역삼,2692,965,강남구,11680
2023,2,0,0,222,2호선,강남,10789,2392,강남구,11680
2023,2,0,0,223,2호선,교대(법원.검찰청),2330,1003,서초구,11650
2023,2,0,0,224,2호선,서초,623,452,서초구,11650
2023,2,0,0,225,2호선,방배,739,811,서초구,11650
2023,2,0,0,226,2호선,사당,4096,3155,동작구,11590
2023,2,0,0,227,2호선,낙성대(강감찬),919,2935,관악구,11620
2023,2,0,0,228,2호선,서울대입구(관악구청),2616,4621,관악구,11620
2023,2,0,0,229,2호선,봉천,631,2281,관악구,11620
2023,2,0,0,230,2호선,신림,3127,5934,관악구,11620
2023,2,0,0,231,2호선,신대방,593,2402,동작구,11590
2023,2,0,0,232,2호선,구로디지털단지,2357,3494,구로구,11530
2023,2,0,0,233,2호선,대림(구로구청),560,1459,구로구,11530
2023,2,0,0,234,2호선,신도림,1781,5109,구로구,11530
2023,2,0,0,235,2호선,문래,1313,817,영등포구,11560
2023,2,0,0,236,2호선,영등포구청,1048,1273,영등포구,11560
2023,2,0,0,237,2호선,당산,1044,1301,영등포구,11560
2023,2,0,0,238,2호선,합정,4486,1978,마포구,11440
2023,2,0,0,239,2호선,홍대입구,9150,3510,마포구,11440
2023,2,0,0,240,2호선,신촌,4223,1812,마포구,11440
2023,2,0,0,241,2호선,이대,557,1111,서대문구,11410
2023,2,0,0,242,2호선,아현,265,763,마포구,11440
2023,2,0,0,243,2호선,충정로(경기대입구),493,593,서대문구,11410
2023,2,0,0,244,2호선,용답,73,327,성동구,11200
2023,2,0,0,245,2호선,신답,22,188,성동구,11200
2023,2,0,0,246,2호선,신설동,87,197,동대문구,11230
2023,2,0,0,247,2호선,도림천,15,45,구로구,11530
2023,2,0,0,248,2호선,양천구청,83,426,양천구,11470
2023,2,0,0,249,2호선,신정네거리,218,553,양천구,11470
2023,2,0,0,250,2호선,용두(동대문구청),37,154,동대문구,11230
2023,2,0,0,309,3호선,지축,103,43,,
2023,2,0,0,310,3호선,구파발,355,1074,은평구,11380
2023,2,0,0,311,3호선,연신내,1037,1755,은평구,11380
2023,2,0,0,312,3호선,불광,262,768,은평구,11380
2023,2,0,0,313,3호선,녹번,142,709,은평구,11380
2023,2,0,0,314,3호선,홍제,267,722,서대문구,11410
2023,2,0,0,315,3호선,무악재,72,239,서대문구,11410
2023,2,0,0,316,3호선,독립문,91,560,서대문구,11410
2023,2,0,0,317,3호선,경복궁(정부서울청사),754,339,종로구,11110
2023,2,0,0,318,3호선,안국,515,165,종로구,11110
2023,2,0,0,319,3호선,종로3가,396,134,종로구,11110
2023,2,0,0,320,3호선,을지로3가,777,198,중구,11140
2023,2,0,0,322,3호선,동대입구,289,204,중구,11140
2023,2,0,0,323,3호선,약수,572,903,중구,11140
2023,2,0,0,324,3호선,금호,154,481,성동구,11200
2023,2,0,0,325,3호선,옥수,246,470,성동구,11200
