`RAINGAUGE_CODE`|`RAINGAUGE_NAME`|`GU_CODE`|`GU_NAME`|`RAINFALLHOUR`|`RAINFALLACCU`|`RAINFALLMAX`|`RECEIVE_TIME`|`LIST_TIME`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:16:40`|`2020-07-17 09:17:04`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:20:41`|`2020-07-17 09:21:25`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:23:40`|`2020-07-17 09:24:16`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:24:40`|`2020-07-17 09:25:04`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:25:40`|`2020-07-17 09:26:16`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:08:40`|`2020-07-17 09:09:23`
`901`|`성동구청`|`109`|`성동구`|`0`|`380`|`22`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:10:40`|`2020-07-17 09:11:25`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:09:41`|`2020-07-17 09:10:16`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:14:41`|`2020-07-17 09:15:08`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:16:40`|`2020-07-17 09:17:04`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:15:40`|`2020-07-17 09:16:23`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:20:41`|`2020-07-17 09:21:25`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:24:40`|`2020-07-17 09:25:04`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:23:40`|`2020-07-17 09:24:16`
`902`|`뚝섬P`|`109`|`성동구`|`0`|`452`|`18.5`|`2020-07-17 09:25:41`|`2020-07-17 09:26:16`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:10:40`|`2020-07-17 09:11:25`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:07:41`|`2020-07-17 09:08:25`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:09:40`|`2020-07-17 09:10:16`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:15:41`|`2020-07-17 09:16:23`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:16:41`|`2020-07-17 09:17:04`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:23:41`|`2020-07-17 09:24:16`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:24:41`|`2020-07-17 09:25:04`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:20:40`|`2020-07-17 09:21:25`
`1001`|`종로구청`|`110`|`종로구`|`0`|`442.5`|`19`|`2020-07-17 09:25:41`|`2020-07-17 09:26:16`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:08:40`|`2020-07-17 09:09:23`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:09:40`|`2020-07-17 09:10:16`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:10:40`|`2020-07-17 09:11:25`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:12:41`|`2020-07-17 09:13:13`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:13:41`|`2020-07-17 09:14:23`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:15:40`|`2020-07-17 09:16:23`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:16:40`|`2020-07-17 09:17:04`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:20:41`|`2020-07-17 09:21:25`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:21:41`|`2020-07-17 09:22:14`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:24:40`|`2020-07-17 09:25:04`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:25:40`|`2020-07-17 09:26:16`
`1002`|`부암동`|`110`|`종로구`|`0`|`235.5`|`3.5`|`2020-07-17 09:23:40`|`2020-07-17 09:24:16`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:10:41`|`2020-07-17 09:11:25`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:09:41`|`2020-07-17 09:10:16`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:15:40`|`2020-07-17 09:16:23`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:11:40`|`2020-07-17 09:12:00`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:17:41`|`2020-07-17 09:18:24`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:16:41`|`2020-07-17 09:17:04`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:18:41`|`2020-07-17 09:19:22`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:20:40`|`2020-07-17 09:21:00`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:23:40`|`2020-07-17 09:24:16`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:07:41`|`2020-07-17 09:08:25`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:25:41`|`2020-07-17 09:26:16`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:10:40`|`2020-07-17 09:11:25`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:11:40`|`2020-07-17 09:12:00`
`1101`|`중구청`|`111`|`중구`|`0`|`450.5`|`20`|`2020-07-17 09:24:41`|`2020-07-17 09:25:04`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:09:41`|`2020-07-17 09:10:16`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:15:41`|`2020-07-17 09:16:23`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:17:41`|`2020-07-17 09:18:24`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:16:41`|`2020-07-17 09:17:04`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:23:41`|`2020-07-17 09:24:16`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:24:41`|`2020-07-17 09:25:04`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:20:40`|`2020-07-17 09:21:00`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:08:40`|`2020-07-17 09:09:23`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:09:41`|`2020-07-17 09:10:16`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:10:41`|`2020-07-17 09:11:25`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:11:41`|`2020-07-17 09:12:25`
`1104`|`서소문`|`111`|`중구`|`0`|`405`|`16`|`2020-07-17 09:25:41`|`2020-07-17 09:26:16`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:15:40`|`2020-07-17 09:16:23`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:17:41`|`2020-07-17 09:18:24`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:16:40`|`2020-07-17 09:17:04`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:18:41`|`2020-07-17 09:19:22`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:19:41`|`2020-07-17 09:20:16`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:20:40`|`2020-07-17 09:21:25`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:23:40`|`2020-07-17 09:24:16`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:24:40`|`2020-07-17 09:25:04`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:09:40`|`2020-07-17 09:10:16`
`1201`|`광진구청`|`112`|`광진구`|`0`|`390`|`14.5`|`2020-07-17 09:25:40`|`2020-07-17 09:26:16`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:10:40`|`2020-07-17 09:11:25`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:12:41`|`2020-07-17 09:13:13`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:15:41`|`2020-07-17 09:16:23`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:19:41`|`2020-07-17 09:20:16`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:18:41`|`2020-07-17 09:19:22`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:16:42`|`2020-07-17 09:17:04`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:20:40`|`2020-07-17 09:21:25`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:24:40`|`2020-07-17 09:25:04`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:25:40`|`2020-07-17 09:26:16`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:07:41`|`2020-07-17 09:08:25`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:26:10`|`2020-07-17 09:27:26`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:09:41`|`2020-07-17 09:10:16`
`1301`|`은평구청`|`113`|`은평구`|`0`|`366`|`13.5`|`2020-07-17 09:23:41`|`2020-07-17 09:24:16`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:10:41`|`2020-07-17 09:11:25`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:11:42`|`2020-07-17 09:12:25`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:12:42`|`2020-07-17 09:13:13`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:15:41`|`2020-07-17 09:16:23`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:16:40`|`2020-07-17 09:17:04`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:14:40`|`2020-07-17 09:15:08`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:19:41`|`2020-07-17 09:20:16`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:21:40`|`2020-07-17 09:22:14`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:20:40`|`2020-07-17 09:21:25`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:22:40`|`2020-07-17 09:23:10`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:23:41`|`2020-07-17 09:24:16`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:24:41`|`2020-07-17 09:25:04`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:09:41`|`2020-07-17 09:10:16`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:10:41`|`2020-07-17 09:11:25`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:13:40`|`2020-07-17 09:14:23`
`1302`|`증산P`|`113`|`은평구`|`0`|`367.5`|`16.5`|`2020-07-17 09:25:41`|`2020-07-17 09:26:16`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:14:41`|`2020-07-17 09:15:08`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:12:41`|`2020-07-17 09:13:13`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:15:40`|`2020-07-17 09:16:23`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:16:10`|`2020-07-17 09:17:04`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:19:42`|`2020-07-17 09:20:16`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:20:40`|`2020-07-17 09:21:25`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:21:41`|`2020-07-17 09:22:14`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:18:40`|`2020-07-17 09:19:22`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:23:41`|`2020-07-17 09:24:16`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:22:41`|`2020-07-17 09:23:10`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:07:42`|`2020-07-17 09:08:25`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:25:40`|`2020-07-17 09:26:16`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:08:41`|`2020-07-17 09:09:23`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:10:42`|`2020-07-17 09:11:25`
`1303`|`갈현1동`|`113`|`은평구`|`0`|`376`|`12.5`|`2020-07-17 09:24:41`|`2020-07-17 09:25:04`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:09:40`|`2020-07-17 09:10:16`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:15:42`|`2020-07-17 09:16:23`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:13:41`|`2020-07-17 09:14:23`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:14:41`|`2020-07-17 09:15:08`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:19:40`|`2020-07-17 09:20:16`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:17:40`|`2020-07-17 09:18:24`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:16:41`|`2020-07-17 09:17:04`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:18:41`|`2020-07-17 09:19:22`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:20:40`|`2020-07-17 09:21:25`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:21:41`|`2020-07-17 09:22:14`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:24:40`|`2020-07-17 09:25:04`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:22:41`|`2020-07-17 09:23:10`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:07:40`|`2020-07-17 09:08:25`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:08:40`|`2020-07-17 09:09:23`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:25:40`|`2020-07-17 09:26:16`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:09:40`|`2020-07-17 09:10:16`
`1401`|`서대문구청`|`114`|`서대문구`|`0`|`418.5`|`14.5`|`2020-07-17 09:23:42`|`2020-07-17 09:24:16`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:11:40`|`2020-07-17 09:12:25`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:12:40`|`2020-07-17 09:13:13`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:10:40`|`2020-07-17 09:11:25`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:14:41`|`2020-07-17 09:15:08`
`1501`|`마포구청`|`115`|`마포구`|`0`|`375.5`|`17.5`|`2020-07-17 09:13:41`|`2020-07-17 09:14:23`
