YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2024,3,0,0,150,1호선,서울역,2148,606,중구,11140
2024,3,0,0,151,1호선,시청,381,259,중구,11140
2024,3,0,0,152,1호선,종각,1222,236,종로구,11110
2024,3,0,0,153,1호선,종로3가,1197,475,종로구,11110
2024,3,0,0,154,1호선,종로5가,285,195,종로구,11110
2024,3,0,0,155,1호선,동대문,541,744,종로구,11110
2024,3,0,0,156,1호선,신설동,273,391,동대문구,11230
2024,3,0,0,157,1호선,제기동,104,212,동대문구,11230
2024,3,0,0,158,1호선,청량리(서울시립대입구),116,420,동대문구,11230
2024,3,0,0,159,1호선,동묘앞,69,557,종로구,11110
2024,3,0,0,201,2호선,시청,1041,452,중구,11140
2024,3,0,0,202,2호선,을지로입구,2737,924,중구,11140
2024,3,0,0,203,2호선,을지로3가,2920,736,중구,11140
2024,3,0,0,204,2호선,을지로4가,713,572,중구,11140
2024,3,0,0,205,2호선,동대문역사문화공원(DDP),1649,1135,중구,11140
2024,3,0,0,206,2호선,신당,1083,1283,중구,11140
2024,3,0,0,207,2호선,상왕십리,372,1303,성동구,11200
2024,3,0,0,208,2호선,왕십리(성동구청),2683,1778,성동구,11200
2024,3,0,0,209,2호선,한양대,1095,498,성동구,11200
2024,3,0,0,210,2호선,뚝섬,1161,894,성동구,11200
2024,3,0,0,211,2호선,성수,2701,2028,성동구,11200
2024,3,0,0,212,2호선,건대입구,6726,3772,광진구,11215
2024,3,0,0,213,2호선,구의(광진구청),1114,2331,광진구,11215
2024,3,0,0,214,2호선,강변(동서울터미널),689,1730,광진구,11215
2024,3,0,0,215,2호선,잠실나루,271,909,광진구,11215
2024,3,0,0,216,2호선,잠실(송파구청),3772,2954,송파구,11710
2024,3,0,0,217,2호선,잠실새내,2070,1619,송파구,11710
2024,3,0,0,218,2호선,종합운동장,278,469,송파구,11710
2024,3,0,0,219,2호선,삼성(무역센터),2213,998,강남구,11680
2024,3,0,0,220,2호선,선릉,3353,1568,강남구,11680
2024,3,0,0,221,2호선,역삼,2893,1040,강남구,11680
2024,3,0,0,222,2호선,강남,10330,2287,강남구,11680
2024,3,0,0,223,2호선,교대(법원.검찰청),2290,1249,서초구,11650
2024,3,0,0,224,2호선,서초,619,556,서초구,11650
2024,3,0,0,225,2호선,방배,1080,826,서초구,11650
2024,3,0,0,226,2호선,사당,4534,3479,동작구,11590
2024,3,0,0,227,2호선,낙성대(강감찬),1278,3273,관악구,11620
2024,3,0,0,228,2호선,서울대입구(관악구청),3412,5110,관악구,11620
2024,3,0,0,229,2호선,봉천,641,2596,관악구,11620
2024,3,0,0,230,2호선,신림,3040,6275,관악구,11620
2024,3,0,0,231,2호선,신대방,621,2735,동작구,11590
2024,3,0,0,232,2호선,구로디지털단지,2590,3489,구로구,11530
2024,3,0,0,233,2호선,대림(구로구청),465,1682,구로구,11530
2024,3,0,0,234,2호선,신도림,1856,5638,구로구,11530
2024,3,0,0,235,2호선,문래,1541,1042,영등포구,11560
2024,3,0,0,236,2호선,영등포구청,1144,1364,영등포구,11560
2024,3,0,0,237,2호선,당산,915,1476,영등포구,11560
2024,3,0,0,238,2호선,합정,4182,2102,마포구,11440
2024,3,0,0,239,2호선,홍대입구,9582,4243,마포구,11440
2024,3,0,0,240,2호선,신촌,5822,2029,마포구,11440
2024,3,0,0,241,2호선,이대,682,1380,서대문구,11410
2024,3,0,0,242,2호선,아현,327,872,마포구,11440
2024,3,0,0,243,2호선,충정로(경기대입구),457,678,서대문구,11410
2024,3,0,0,244,2호선,용답,71,393,성동구,11200
2024,3,0,0,245,2호선,신답,27,201,성동구,11200
2024,3,0,0,246,2호선,신설동,94,228,동대문구,11230
2024,3,0,0,247,2호선,도림천,33,56,구로구,11530
2024,3,0,0,248,2호선,양천구청,120,432,양천구,11470
2024,3,0,0,249,2호선,신정네거리,211,578,양천구,11470
2024,3,0,0,250,2호선,용두(동대문구청),44,194,동대문구,11230
2024,3,0,0,309,3호선,지축,183,76,,
2024,3,0,0,310,3호선,구파발,427,1365,은평구,11380
2024,3,0,0,311,3호선,연신내,1053,2006,은평구,11380
2024,3,0,0,312,3호선,불광,351,871,은평구,11380
2024,3,0,0,313,3호선,녹번,163,758,은평구,11380
2024,3,0,0,314,3호선,홍제,324,791,서대문구,11410
2024,3,0,0,315,3호선,무악재,79,264,서대문구,11410
2024,3,0,0,316,3호선,독립문,97,649,서대문구,11410
2024,3,0,0,317,3호선,경복궁(정부서울청사),908,416,종로구,11110
2024,3,0,0,318,3호선,안국,557,237,종로구,11110
2024,3,0,0,319,3호선,종로3가,701,213,종로구,11110
2024,3,0,0,320,3호선,을지로3가,1094,237,중구,11140
2024,3,0,0,321,3호선,충무로,1,0,중구,11140
2024,3,0,0,322,3호선,동대입구,342,314,중구,11140
2024,3,0,0,323,3호선,약수,742,1025,중구,11140
2024,3,0,0,324,3호선,금호,201,565,성동구,11200
2024,3,0,0,325,3호선,옥수,264,462,성동구,11200
2024,3,0,0,326,3호선,압구정,1427,653,강남구,11680
2024,3,0,0,327,3호선,신사,2580,868,강남구,11680
2024,3,0,0,328,3호선,잠원,93,318,서초구,11650
2024,3,0,0,329,3호선,고속터미널,1357,589,서초구,11650
2024,3,0,0,330,3호선,교대(법원.검찰청),1144,289,서초구,11650
2024,3,0,0,331,3호선,남부터미널(예술의전당),810,745,서초구,11650
2024,3,0,0,332,3호선,양재(서초구청),1319,994,서초구,11650
2024,3,0,0,333,3호선,매봉,314,362,강남구,11680
2024,3,0,0,334,3호선,도곡,192,496,강남구,11680
2024,3,0,0,335,3호선,대치,369,366,강남구,11680
2024,3,0,0,336,3호선,학여울,20,74,강남구,11680
2024,3,0,0,337,3호선,대청,192,672,강남구,11680
2024,3,0,0,338,3호선,일원,76,299,강남구,11680
2024,3,0,0,339,3호선,수서,513,721,강남구,11680
2024,3,0,0,340,3호선,가락시장,332,264,송파구,11710
2024,3,0,0,341,3호선,경찰병원,128,212,송파구,11710
2024,3,0,0,342,3호선,오금,93,320,송파구,11710
2024,3,0,0,409,4호선,불암산,263,857,노원구,11350
2024,3,0,0,410,4호선,상계,475,1313,노원구,11350
2024,3,0,0,411,4호선,노원,2364,2066,노원구,11350
2024,3,0,0,412,4호선,창동,747,1398,도봉구,11320
2024,3,0,0,413,4호선,쌍문,469,2499,도봉구,11320
2024,3,0,0,414,4호선,수유(강북구청),1296,2409,강북구,11305
2024,3,0,0,415,4호선,미아(서울사이버대학),271,970,강북구,11305
2024,3,0,0,416,4호선,미아사거리,662,1152,강북구,11305
2024,3,0,0,417,4호선,길음,549,1243,성북구,11290
2024,3,0,0,418,4호선,성신여대입구(돈암),1829,1618,성북구,11290
