YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2024,1,0,0,150,1호선,서울역,1760,529,중구,11140
2024,1,0,0,151,1호선,시청,372,205,중구,11140
2024,1,0,0,152,1호선,종각,1356,203,종로구,11110
2024,1,0,0,153,1호선,종로3가,1041,369,종로구,11110
2024,1,0,0,154,1호선,종로5가,246,108,종로구,11110
2024,1,0,0,155,1호선,동대문,348,620,종로구,11110
2024,1,0,0,156,1호선,신설동,218,259,동대문구,11230
2024,1,0,0,157,1호선,제기동,95,172,동대문구,11230
2024,1,0,0,158,1호선,청량리(서울시립대입구),94,355,동대문구,11230
2024,1,0,0,159,1호선,동묘앞,68,389,종로구,11110
2024,1,0,0,201,2호선,시청,1048,379,중구,11140
2024,1,0,0,202,2호선,을지로입구,2604,767,중구,11140
2024,1,0,0,203,2호선,을지로3가,2896,524,중구,11140
2024,1,0,0,204,2호선,을지로4가,662,454,중구,11140
2024,1,0,0,205,2호선,동대문역사문화공원(DDP),1151,947,중구,11140
2024,1,0,0,206,2호선,신당,1044,1126,중구,11140
2024,1,0,0,207,2호선,상왕십리,337,1153,성동구,11200
2024,1,0,0,208,2호선,왕십리(성동구청),1607,1616,성동구,11200
2024,1,0,0,209,2호선,한양대,743,361,성동구,11200
2024,1,0,0,210,2호선,뚝섬,1203,741,성동구,11200
2024,1,0,0,211,2호선,성수,2609,1750,성동구,11200
2024,1,0,0,212,2호선,건대입구,6214,3366,광진구,11215
2024,1,0,0,213,2호선,구의(광진구청),1021,2000,광진구,11215
2024,1,0,0,214,2호선,강변(동서울터미널),692,1613,광진구,11215
2024,1,0,0,215,2호선,잠실나루,254,653,광진구,11215
2024,1,0,0,216,2호선,잠실(송파구청),3529,2803,송파구,11710
2024,1,0,0,217,2호선,잠실새내,1772,1402,송파구,11710
2024,1,0,0,218,2호선,종합운동장,310,458,송파구,11710
2024,1,0,0,219,2호선,삼성(무역센터),1795,855,강남구,11680
2024,1,0,0,220,2호선,선릉,3150,1366,강남구,11680
2024,1,0,0,221,2호선,역삼,2691,1018,강남구,11680
2024,1,0,0,222,2호선,강남,10790,2186,강남구,11680
2024,1,0,0,223,2호선,교대(법원.검찰청),2282,1073,서초구,11650
2024,1,0,0,224,2호선,서초,563,471,서초구,11650
2024,1,0,0,225,2호선,방배,852,870,서초구,11650
2024,1,0,0,226,2호선,사당,4450,3142,동작구,11590
2024,1,0,0,227,2호선,낙성대(강감찬),992,2836,관악구,11620
2024,1,0,0,228,2호선,서울대입구(관악구청),2683,4760,관악구,11620
2024,1,0,0,229,2호선,봉천,637,2495,관악구,11620
2024,1,0,0,230,2호선,신림,2814,5845,관악구,11620
2024,1,0,0,231,2호선,신대방,626,2511,동작구,11590
2024,1,0,0,232,2호선,구로디지털단지,2395,3460,구로구,11530
2024,1,0,0,233,2호선,대림(구로구청),458,1469,구로구,11530
2024,1,0,0,234,2호선,신도림,1711,5255,구로구,11530
2024,1,0,0,235,2호선,문래,1361,1026,영등포구,11560
2024,1,0,0,236,2호선,영등포구청,1151,1398,영등포구,11560
2024,1,0,0,237,2호선,당산,930,1324,영등포구,11560
2024,1,0,0,238,2호선,합정,4458,2005,마포구,11440
2024,1,0,0,239,2호선,홍대입구,8703,3563,마포구,11440
2024,1,0,0,240,2호선,신촌,4235,1854,마포구,11440
2024,1,0,0,241,2호선,이대,490,1128,서대문구,11410
2024,1,0,0,242,2호선,아현,251,848,마포구,11440
2024,1,0,0,243,2호선,충정로(경기대입구),454,650,서대문구,11410
2024,1,0,0,244,2호선,용답,79,313,성동구,11200
2024,1,0,0,245,2호선,신답,28,186,성동구,11200
2024,1,0,0,246,2호선,신설동,65,227,동대문구,11230
2024,1,0,0,247,2호선,도림천,36,59,구로구,11530
2024,1,0,0,248,2호선,양천구청,93,390,양천구,11470
2024,1,0,0,249,2호선,신정네거리,204,559,양천구,11470
2024,1,0,0,250,2호선,용두(동대문구청),57,176,동대문구,11230
2024,1,0,0,309,3호선,지축,150,52,,
2024,1,0,0,310,3호선,구파발,382,1260,은평구,11380
2024,1,0,0,311,3호선,연신내,1018,1848,은평구,11380
2024,1,0,0,312,3호선,불광,304,814,은평구,11380
2024,1,0,0,313,3호선,녹번,158,712,은평구,11380
2024,1,0,0,314,3호선,홍제,276,764,서대문구,11410
2024,1,0,0,315,3호선,무악재,84,258,서대문구,11410
2024,1,0,0,316,3호선,독립문,108,519,서대문구,11410
2024,1,0,0,317,3호선,경복궁(정부서울청사),758,356,종로구,11110
2024,1,0,0,318,3호선,안국,487,182,종로구,11110
2024,1,0,0,319,3호선,종로3가,584,188,종로구,11110
2024,1,0,0,320,3호선,을지로3가,1034,206,중구,11140
2024,1,0,0,322,3호선,동대입구,316,241,중구,11140
2024,1,0,0,323,3호선,약수,637,869,중구,11140
2024,1,0,0,324,3호선,금호,236,515,성동구,11200
