YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2024,8,0,0,150,1호선,서울역,2052,512,중구,11140
2024,8,0,0,151,1호선,시청,302,213,중구,11140
2024,8,0,0,152,1호선,종각,1110,185,종로구,11110
2024,8,0,0,153,1호선,종로3가,1075,457,종로구,11110
2024,8,0,0,154,1호선,종로5가,234,133,종로구,11110
2024,8,0,0,155,1호선,동대문,518,612,종로구,11110
2024,8,0,0,156,1호선,신설동,272,337,동대문구,11230
2024,8,0,0,157,1호선,제기동,90,169,동대문구,11230
2024,8,0,0,158,1호선,청량리(서울시립대입구),117,365,동대문구,11230
2024,8,0,0,159,1호선,동묘앞,79,379,종로구,11110
2024,8,0,0,201,2호선,시청,1024,412,중구,11140
2024,8,0,0,202,2호선,을지로입구,2928,919,중구,11140
2024,8,0,0,203,2호선,을지로3가,2872,660,중구,11140
2024,8,0,0,204,2호선,을지로4가,637,655,중구,11140
2024,8,0,0,205,2호선,동대문역사문화공원(DDP),1510,1226,중구,11140
2024,8,0,0,206,2호선,신당,1107,1116,중구,11140
2024,8,0,0,207,2호선,상왕십리,390,1290,성동구,11200
2024,8,0,0,208,2호선,왕십리(성동구청),1761,1764,성동구,11200
2024,8,0,0,209,2호선,한양대,652,331,성동구,11200
2024,8,0,0,210,2호선,뚝섬,1176,794,성동구,11200
2024,8,0,0,211,2호선,성수,2598,1951,성동구,11200
2024,8,0,0,212,2호선,건대입구,5622,3602,광진구,11215
2024,8,0,0,213,2호선,구의(광진구청),1060,2320,광진구,11215
2024,8,0,0,214,2호선,강변(동서울터미널),684,1470,광진구,11215
2024,8,0,0,215,2호선,잠실나루,324,898,광진구,11215
2024,8,0,0,216,2호선,잠실(송파구청),3996,2931,송파구,11710
2024,8,0,0,217,2호선,잠실새내,2147,1534,송파구,11710
2024,8,0,0,218,2호선,종합운동장,324,483,송파구,11710
2024,8,0,0,219,2호선,삼성(무역센터),1746,879,강남구,11680
2024,8,0,0,220,2호선,선릉,3470,1315,강남구,11680
2024,8,0,0,221,2호선,역삼,2601,962,강남구,11680
2024,8,0,0,222,2호선,강남,10179,2159,강남구,11680
2024,8,0,0,223,2호선,교대(법원.검찰청),2065,1058,서초구,11650
2024,8,0,0,224,2호선,서초,682,480,서초구,11650
2024,8,0,0,225,2호선,방배,814,798,서초구,11650
2024,8,0,0,226,2호선,사당,4603,3394,동작구,11590
2024,8,0,0,227,2호선,낙성대(강감찬),987,3049,관악구,11620
2024,8,0,0,228,2호선,서울대입구(관악구청),2703,5354,관악구,11620
2024,8,0,0,229,2호선,봉천,653,2493,관악구,11620
2024,8,0,0,230,2호선,신림,3072,6456,관악구,11620
2024,8,0,0,231,2호선,신대방,689,2753,동작구,11590
2024,8,0,0,232,2호선,구로디지털단지,2562,3535,구로구,11530
2024,8,0,0,233,2호선,대림(구로구청),493,1667,구로구,11530
2024,8,0,0,234,2호선,신도림,1994,5443,구로구,11530
2024,8,0,0,235,2호선,문래,1521,967,영등포구,11560
2024,8,0,0,236,2호선,영등포구청,1266,1326,영등포구,11560
