YEAR,MONTH,gu_code,gu_name,total_geton,total_getoff,total_passenger
2022,4,11530.0,구로구,3408616,3270641,6679257
2022,4,11545.0,금천구,597544,588790,1186334
2022,4,11350.0,노원구,3925338,3719881,7645219
2022,4,11320.0,도봉구,1365814,1340702,2706516
2022,4,11230.0,동대문구,1308521,1199877,2508398
2022,4,11590.0,동작구,4253632,4542729,8796361
2022,4,11440.0,마포구,5771836,5607953,11379789
2022,4,11410.0,서대문구,1606449,1544392,3150841
2022,4,11650.0,서초구,5112122,5161925,10274047
2022,4,11200.0,성동구,3738344,3678613,7416957
2022,4,11290.0,성북구,2514161,2529064,5043225
2022,4,11710.0,송파구,6882438,6433915,13316353
2022,4,11470.0,양천구,1518251,1481933,3000184
2022,4,11560.0,영등포구,3052646,3845576,6898222
2022,4,11170.0,용산구,1837871,1828038,3665909
2022,4,11380.0,은평구,3155338,2948589,6103927
2022,4,11110.0,종로구,4768867,4526935,9295802
2022,4,11140.0,중구,6555818,6420654,12976472
2022,4,11260.0,중랑구,1924228,1819660,3743888
2022,5,11680.0,강남구,10753606,10887176,21640782
2022,5,11740.0,강동구,3976858,3742482,7719340
2022,5,11305.0,강북구,1872040,2135206,4007246
2022,5,11500.0,강서구,3077486,3917034,6994520
2022,5,11620.0,관악구,3909076,3642787,7551863
2022,5,11215.0,광진구,5451347,5240080,10691427
2022,5,11530.0,구로구,3691582,3539054,7230636
2022,5,11545.0,금천구,628246,616827,1245073
2022,5,11350.0,노원구,4349963,4129254,8479217
2022,5,11320.0,도봉구,1489194,1458014,2947208
2022,5,11230.0,동대문구,1405603,1298366,2703969
2022,5,11590.0,동작구,4664473,4981354,9645827
2022,5,11440.0,마포구,6447455,6265341,12712796
2022,5,11410.0,서대문구,1761995,1691737,3453732
2022,5,11650.0,서초구,5706840,5785301,11492141
2022,5,11200.0,성동구,4046883,3992410,8039293
2022,5,11290.0,성북구,2811543,2820406,5631949
