YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,11,0,0,150,1호선,서울역,1687,724,중구,11140
2022,11,0,0,151,1호선,시청,514,218,중구,11140
2022,11,0,0,152,1호선,종각,1465,255,종로구,11110
2022,11,0,0,153,1호선,종로3가,1571,480,종로구,11110
2022,11,0,0,154,1호선,종로5가,296,133,종로구,11110
2022,11,0,0,155,1호선,동대문,368,596,종로구,11110
2022,11,0,0,156,1호선,신설동,272,322,동대문구,11230
2022,11,0,0,157,1호선,제기동,121,148,동대문구,11230
2022,11,0,0,158,1호선,청량리(서울시립대입구),115,421,동대문구,11230
2022,11,0,0,159,1호선,동묘앞,68,306,종로구,11110
2022,11,0,0,201,2호선,시청,2050,529,중구,11140
2022,11,0,0,202,2호선,을지로입구,3211,965,중구,11140
2022,11,0,0,203,2호선,을지로3가,3026,592,중구,11140
2022,11,0,0,204,2호선,을지로4가,700,679,중구,11140
2022,11,0,0,205,2호선,동대문역사문화공원(DDP),1194,1308,중구,11140
2022,11,0,0,206,2호선,신당,1024,1474,중구,11140
2022,11,0,0,207,2호선,상왕십리,438,1532,성동구,11200
2022,11,0,0,208,2호선,왕십리(성동구청),2872,2234,성동구,11200
2022,11,0,0,209,2호선,한양대,1111,526,성동구,11200
2022,11,0,0,210,2호선,뚝섬,1406,954,성동구,11200
2022,11,0,0,211,2호선,성수,3270,2198,성동구,11200
2022,11,0,0,212,2호선,건대입구,6997,3881,광진구,11215
2022,11,0,0,213,2호선,구의(광진구청),1329,2622,광진구,11215
2022,11,0,0,214,2호선,강변(동서울터미널),885,2001,광진구,11215
2022,11,0,0,215,2호선,잠실나루,297,986,광진구,11215
2022,11,0,0,216,2호선,잠실(송파구청),3671,3440,송파구,11710
2022,11,0,0,217,2호선,잠실새내,2321,1758,송파구,11710
2022,11,0,0,218,2호선,종합운동장,214,543,송파구,11710
