YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,6,0,0,150,1호선,서울역,109,28,중구,11140
2022,6,0,0,151,1호선,시청,63,12,중구,11140
2022,6,0,0,152,1호선,종각,276,22,종로구,11110
2022,6,0,0,153,1호선,종로3가,273,44,종로구,11110
2022,6,0,0,154,1호선,종로5가,84,25,종로구,11110
2022,6,0,0,155,1호선,동대문,18,60,종로구,11110
2022,6,0,0,156,1호선,신설동,164,139,동대문구,11230
2022,6,0,0,157,1호선,제기동,9,13,동대문구,11230
2022,6,0,0,158,1호선,청량리(서울시립대입구),26,26,동대문구,11230
2022,6,0,0,159,1호선,동묘앞,27,192,종로구,11110
2022,6,0,0,201,2호선,시청,856,380,중구,11140
2022,6,0,0,202,2호선,을지로입구,2092,584,중구,11140
2022,6,0,0,203,2호선,을지로3가,2164,434,중구,11140
2022,6,0,0,204,2호선,을지로4가,540,308,중구,11140
2022,6,0,0,205,2호선,동대문역사문화공원(DDP),665,907,중구,11140
2022,6,0,0,206,2호선,신당,607,835,중구,11140
2022,6,0,0,207,2호선,상왕십리,286,872,성동구,11200
2022,6,0,0,208,2호선,왕십리(성동구청),1207,1216,성동구,11200
2022,6,0,0,209,2호선,한양대,671,230,성동구,11200
2022,6,0,0,210,2호선,뚝섬,856,546,성동구,11200
2022,6,0,0,211,2호선,성수,1863,1286,성동구,11200
2022,6,0,0,212,2호선,건대입구,4610,2462,광진구,11215
2022,6,0,0,213,2호선,구의(광진구청),703,1563,광진구,11215
2022,6,0,0,214,2호선,강변(동서울터미널),486,1326,광진구,11215
2022,6,0,0,215,2호선,잠실나루,179,608,광진구,11215
2022,6,0,0,216,2호선,잠실(송파구청),2318,2137,송파구,11710
2022,6,0,0,217,2호선,잠실새내,1415,1042,송파구,11710
2022,6,0,0,218,2호선,종합운동장,215,380,송파구,11710
2022,6,0,0,219,2호선,삼성(무역센터),1849,850,강남구,11680
2022,6,0,0,220,2호선,선릉,2739,1066,강남구,11680
2022,6,0,0,221,2호선,역삼,2292,815,강남구,11680
2022,6,0,0,222,2호선,강남,8840,1991,강남구,11680
2022,6,0,0,223,2호선,교대(법원.검찰청),1931,775,서초구,11650
2022,6,0,0,224,2호선,서초,625,401,서초구,11650
2022,6,0,0,225,2호선,방배,799,642,서초구,11650
2022,6,0,0,226,2호선,사당,3324,2297,동작구,11590
2022,6,0,0,227,2호선,낙성대(강감찬),739,1961,관악구,11620
2022,6,0,0,228,2호선,서울대입구(관악구청),1834,3707,관악구,11620
2022,6,0,0,229,2호선,봉천,399,1792,관악구,11620
2022,6,0,0,230,2호선,신림,2103,4528,관악구,11620
2022,6,0,0,231,2호선,신대방,479,1815,동작구,11590
2022,6,0,0,232,2호선,구로디지털단지,1976,2633,구로구,11530
2022,6,0,0,233,2호선,대림(구로구청),440,1248,구로구,11530
2022,6,0,0,234,2호선,신도림,1674,4260,구로구,11530
2022,6,0,0,235,2호선,문래,1085,769,영등포구,11560
2022,6,0,0,236,2호선,영등포구청,762,1054,영등포구,11560
2022,6,0,0,237,2호선,당산,780,1272,영등포구,11560
2022,6,0,0,238,2호선,합정,3114,1427,마포구,11440
2022,6,0,0,239,2호선,홍대입구,5593,2641,마포구,11440
2022,6,0,0,240,2호선,신촌,2889,1310,마포구,11440
2022,6,0,0,241,2호선,이대,415,699,서대문구,11410
2022,6,0,0,242,2호선,아현,165,574,마포구,11440
2022,6,0,0,243,2호선,충정로(경기대입구),341,460,서대문구,11410
2022,6,0,0,244,2호선,용답,50,243,성동구,11200
