YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,3,0,0,150,1호선,서울역,33,8,중구,11140
2022,3,0,0,151,1호선,시청,11,3,중구,11140
2022,3,0,0,152,1호선,종각,26,3,종로구,11110
2022,3,0,0,153,1호선,종로3가,60,13,종로구,11110
2022,3,0,0,154,1호선,종로5가,18,9,종로구,11110
2022,3,0,0,155,1호선,동대문,17,29,종로구,11110
2022,3,0,0,156,1호선,신설동,17,15,동대문구,11230
2022,3,0,0,157,1호선,제기동,7,4,동대문구,11230
2022,3,0,0,158,1호선,청량리(서울시립대입구),11,14,동대문구,11230
2022,3,0,0,159,1호선,동묘앞,9,74,종로구,11110
2022,3,0,0,201,2호선,시청,1,1,중구,11140
2022,3,0,0,202,2호선,을지로입구,4,8,중구,11140
2022,3,0,0,203,2호선,을지로3가,1,0,중구,11140
2022,3,0,0,204,2호선,을지로4가,6,4,중구,11140
2022,3,0,0,205,2호선,동대문역사문화공원(DDP),2,3,중구,11140
2022,3,0,0,206,2호선,신당,2,2,중구,11140
2022,3,0,0,207,2호선,상왕십리,4,1,성동구,11200
2022,3,0,0,208,2호선,왕십리(성동구청),9,6,성동구,11200
2022,3,0,0,209,2호선,한양대,1,0,성동구,11200
2022,3,0,0,210,2호선,뚝섬,3,1,성동구,11200
2022,3,0,0,211,2호선,성수,7,18,성동구,11200
2022,3,0,0,212,2호선,건대입구,45,62,광진구,11215
2022,3,0,0,213,2호선,구의(광진구청),6,11,광진구,11215
2022,3,0,0,214,2호선,강변(동서울터미널),6,4,광진구,11215
2022,3,0,0,215,2호선,잠실나루,4,2,광진구,11215
2022,3,0,0,216,2호선,잠실(송파구청),18,7,송파구,11710
2022,3,0,0,217,2호선,잠실새내,6,2,송파구,11710
2022,3,0,0,218,2호선,종합운동장,6,5,송파구,11710
2022,3,0,0,219,2호선,삼성(무역센터),2,11,강남구,11680
2022,3,0,0,220,2호선,선릉,4,5,강남구,11680
2022,3,0,0,221,2호선,역삼,4,1,강남구,11680
2022,3,0,0,222,2호선,강남,31,15,강남구,11680
2022,3,0,0,223,2호선,교대(법원.검찰청),9,2,서초구,11650
2022,3,0,0,224,2호선,서초,3,2,서초구,11650
2022,3,0,0,225,2호선,방배,4,2,서초구,11650
2022,3,0,0,226,2호선,사당,19,12,동작구,11590
2022,3,0,0,227,2호선,낙성대(강감찬),7,9,관악구,11620
2022,3,0,0,228,2호선,서울대입구(관악구청),2,15,관악구,11620
2022,3,0,0,229,2호선,봉천,4,3,관악구,11620
2022,3,0,0,230,2호선,신림,19,11,관악구,11620
2022,3,0,0,231,2호선,신대방,2,0,동작구,11590
2022,3,0,0,232,2호선,구로디지털단지,8,5,구로구,11530
2022,3,0,0,233,2호선,대림(구로구청),10,15,구로구,11530
2022,3,0,0,234,2호선,신도림,35,41,구로구,11530
2022,3,0,0,235,2호선,문래,4,5,영등포구,11560
2022,3,0,0,236,2호선,영등포구청,2,1,영등포구,11560
2022,3,0,0,237,2호선,당산,10,11,영등포구,11560
2022,3,0,0,238,2호선,합정,11,8,마포구,11440
2022,3,0,0,239,2호선,홍대입구,37,23,마포구,11440
2022,3,0,0,240,2호선,신촌,8,4,마포구,11440
2022,3,0,0,241,2호선,이대,2,1,서대문구,11410
2022,3,0,0,242,2호선,아현,2,2,마포구,11440
2022,3,0,0,243,2호선,충정로(경기대입구),5,6,서대문구,11410
2022,3,0,0,246,2호선,신설동,1,1,동대문구,11230
2022,3,0,0,247,2호선,도림천,1,0,구로구,11530
2022,3,0,0,248,2호선,양천구청,1,1,양천구,11470
2022,3,0,0,249,2호선,신정네거리,3,2,양천구,11470
2022,3,0,0,310,3호선,구파발,6,5,은평구,11380
2022,3,0,0,311,3호선,연신내,6,5,은평구,11380
2022,3,0,0,312,3호선,불광,4,2,은평구,11380
2022,3,0,0,313,3호선,녹번,3,3,은평구,11380
2022,3,0,0,316,3호선,독립문,2,2,서대문구,11410
2022,3,0,0,317,3호선,경복궁(정부서울청사),3,3,종로구,11110
2022,3,0,0,318,3호선,안국,2,1,종로구,11110
2022,3,0,0,319,3호선,종로3가,3,3,종로구,11110
2022,3,0,0,320,3호선,을지로3가,1,1,중구,11140
2022,3,0,0,322,3호선,동대입구,1,1,중구,11140
2022,3,0,0,323,3호선,약수,6,6,중구,11140
2022,3,0,0,324,3호선,금호,1,0,성동구,11200
2022,3,0,0,326,3호선,압구정,8,4,강남구,11680
2022,3,0,0,327,3호선,신사,1,0,강남구,11680
2022,3,0,0,329,3호선,고속터미널,3,2,서초구,11650
2022,3,0,0,330,3호선,교대(법원.검찰청),1,0,서초구,11650
2022,3,0,0,331,3호선,남부터미널(예술의전당),1,1,서초구,11650
2022,3,0,0,332,3호선,양재(서초구청),5,3,서초구,11650
2022,3,0,0,333,3호선,매봉,6,5,강남구,11680
2022,3,0,0,334,3호선,도곡,4,7,강남구,11680
2022,3,0,0,335,3호선,대치,1,1,강남구,11680
2022,3,0,0,337,3호선,대청,1,0,강남구,11680
2022,3,0,0,339,3호선,수서,1,2,강남구,11680
2022,3,0,0,340,3호선,가락시장,9,9,송파구,11710
2022,3,0,0,341,3호선,경찰병원,2,1,송파구,11710
2022,3,0,0,342,3호선,오금,2,4,송파구,11710
2022,3,0,0,409,4호선,불암산,1,1,노원구,11350
2022,3,0,0,410,4호선,상계,2,2,노원구,11350
2022,3,0,0,411,4호선,노원,12,9,노원구,11350
2022,3,0,0,412,4호선,창동,21,31,도봉구,11320
2022,3,0,0,413,4호선,쌍문,5,4,도봉구,11320
2022,3,0,0,414,4호선,수유(강북구청),2,1,강북구,11305
2022,3,0,0,415,4호선,미아(서울사이버대학),3,2,강북구,11305
2022,3,0,0,416,4호선,미아사거리,1,1,강북구,11305
2022,3,0,0,418,4호선,성신여대입구(돈암),2,1,성북구,11290
2022,3,0,0,419,4호선,한성대입구(삼선교),6,4,성북구,11290
2022,3,0,0,420,4호선,혜화,3,2,종로구,11110
2022,3,0,0,421,4호선,동대문,6,7,종로구,11110
2022,3,0,0,422,4호선,동대문역사문화공원(DDP),6,5,중구,11140
2022,3,0,0,423,4호선,충무로,9,6,중구,11140
2022,3,0,0,424,4호선,명동,5,6,중구,11140
2022,3,0,0,425,4호선,회현(남대문시장),1,1,중구,11140
2022,3,0,0,426,4호선,서울역,5,4,중구,11140
2022,3,0,0,428,4호선,삼각지,3,4,용산구,11170
2022,3,0,0,429,4호선,신용산,1,0,용산구,11170
2022,3,0,0,431,4호선,동작(현충원),0,1,동작구,11590
2022,3,0,0,432,4호선,총신대입구(이수),1,0,동작구,11590
2022,3,0,0,433,4호선,사당,13,14,동작구,11590
2022,3,0,0,434,4호선,남태령,1,1,서초구,11650
2022,3,0,0,2511,5호선,방화,1,12,강서구,11500
2022,3,0,0,2512,5호선,개화산,1,10,강서구,11500
2022,3,0,0,2513,5호선,김포공항,14,3,강서구,11500
2022,3,0,0,2514,5호선,송정,3,5,강서구,11500
2022,3,0,0,2515,5호선,마곡,6,0,강서구,11500
2022,3,0,0,2516,5호선,발산,17,3,강서구,11500
2022,3,0,0,2517,5호선,우장산,9,1,강서구,11500
2022,3,0,0,2518,5호선,화곡,7,32,강서구,11500
