YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,9,0,0,150,1호선,서울역,1754,666,중구,11140
2022,9,0,0,151,1호선,시청,251,193,중구,11140
2022,9,0,0,152,1호선,종각,870,191,종로구,11110
2022,9,0,0,153,1호선,종로3가,1116,404,종로구,11110
2022,9,0,0,154,1호선,종로5가,235,102,종로구,11110
2022,9,0,0,155,1호선,동대문,277,372,종로구,11110
2022,9,0,0,156,1호선,신설동,247,248,동대문구,11230
2022,9,0,0,157,1호선,제기동,63,134,동대문구,11230
2022,9,0,0,158,1호선,청량리(서울시립대입구),137,360,동대문구,11230
2022,9,0,0,159,1호선,동묘앞,90,310,종로구,11110
2022,9,0,0,201,2호선,시청,1123,378,중구,11140
2022,9,0,0,202,2호선,을지로입구,2387,813,중구,11140
2022,9,0,0,203,2호선,을지로3가,2898,535,중구,11140
2022,9,0,0,204,2호선,을지로4가,697,478,중구,11140
2022,9,0,0,205,2호선,동대문역사문화공원(DDP),934,878,중구,11140
2022,9,0,0,206,2호선,신당,770,1164,중구,11140
2022,9,0,0,207,2호선,상왕십리,357,1167,성동구,11200
2022,9,0,0,208,2호선,왕십리(성동구청),1971,1732,성동구,11200
2022,9,0,0,209,2호선,한양대,751,372,성동구,11200
2022,9,0,0,210,2호선,뚝섬,1273,769,성동구,11200
2022,9,0,0,211,2호선,성수,2342,1639,성동구,11200
2022,9,0,0,212,2호선,건대입구,5238,3020,광진구,11215
2022,9,0,0,213,2호선,구의(광진구청),841,2035,광진구,11215
2022,9,0,0,214,2호선,강변(동서울터미널),761,1624,광진구,11215
2022,9,0,0,215,2호선,잠실나루,296,789,광진구,11215
2022,9,0,0,216,2호선,잠실(송파구청),2871,2695,송파구,11710
2022,9,0,0,217,2호선,잠실새내,1801,1319,송파구,11710
2022,9,0,0,218,2호선,종합운동장,287,400,송파구,11710
2022,9,0,0,219,2호선,삼성(무역센터),1972,895,강남구,11680
2022,9,0,0,220,2호선,선릉,3228,1231,강남구,11680
2022,9,0,0,221,2호선,역삼,2699,890,강남구,11680
