YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,1,0,0,150,1호선,서울역,22,6,중구,11140
2022,1,0,0,151,1호선,시청,7,3,중구,11140
2022,1,0,0,152,1호선,종각,4,2,종로구,11110
2022,1,0,0,153,1호선,종로3가,31,7,종로구,11110
2022,1,0,0,154,1호선,종로5가,4,8,종로구,11110
2022,1,0,0,155,1호선,동대문,2,9,종로구,11110
2022,1,0,0,156,1호선,신설동,11,6,동대문구,11230
2022,1,0,0,157,1호선,제기동,4,5,동대문구,11230
2022,1,0,0,158,1호선,청량리(서울시립대입구),11,7,동대문구,11230
2022,1,0,0,159,1호선,동묘앞,2,29,종로구,11110
2022,1,0,0,202,2호선,을지로입구,3,3,중구,11140
2022,1,0,0,203,2호선,을지로3가,3,1,중구,11140
2022,1,0,0,205,2호선,동대문역사문화공원(DDP),1,2,중구,11140
2022,1,0,0,208,2호선,왕십리(성동구청),1,1,성동구,11200
2022,1,0,0,211,2호선,성수,0,4,성동구,11200
2022,1,0,0,212,2호선,건대입구,10,15,광진구,11215
2022,1,0,0,213,2호선,구의(광진구청),4,1,광진구,11215
2022,1,0,0,214,2호선,강변(동서울터미널),1,0,광진구,11215
2022,1,0,0,215,2호선,잠실나루,0,1,광진구,11215
2022,1,0,0,216,2호선,잠실(송파구청),5,3,송파구,11710
2022,1,0,0,218,2호선,종합운동장,0,2,송파구,11710
2022,1,0,0,219,2호선,삼성(무역센터),1,3,강남구,11680
2022,1,0,0,220,2호선,선릉,2,2,강남구,11680
2022,1,0,0,226,2호선,사당,2,2,동작구,11590
2022,1,0,0,227,2호선,낙성대(강감찬),2,2,관악구,11620
2022,1,0,0,228,2호선,서울대입구(관악구청),1,0,관악구,11620
2022,1,0,0,232,2호선,구로디지털단지,1,1,구로구,11530
2022,1,0,0,233,2호선,대림(구로구청),1,1,구로구,11530
2022,1,0,0,234,2호선,신도림,12,12,구로구,11530
2022,1,0,0,235,2호선,문래,1,1,영등포구,11560
2022,1,0,0,236,2호선,영등포구청,2,2,영등포구,11560
2022,1,0,0,237,2호선,당산,0,1,영등포구,11560
2022,1,0,0,238,2호선,합정,3,2,마포구,11440
2022,1,0,0,239,2호선,홍대입구,7,3,마포구,11440
2022,1,0,0,243,2호선,충정로(경기대입구),2,1,서대문구,11410
2022,1,0,0,246,2호선,신설동,2,1,동대문구,11230
2022,1,0,0,248,2호선,양천구청,0,1,양천구,11470
2022,1,0,0,249,2호선,신정네거리,11,11,양천구,11470
2022,1,0,0,310,3호선,구파발,1,2,은평구,11380
2022,1,0,0,311,3호선,연신내,2,1,은평구,11380
2022,1,0,0,312,3호선,불광,1,1,은평구,11380
2022,1,0,0,313,3호선,녹번,1,1,은평구,11380
2022,1,0,0,317,3호선,경복궁(정부서울청사),1,1,종로구,11110
2022,1,0,0,319,3호선,종로3가,1,0,종로구,11110
2022,1,0,0,322,3호선,동대입구,2,2,중구,11140
2022,1,0,0,323,3호선,약수,1,1,중구,11140
2022,1,0,0,324,3호선,금호,1,1,성동구,11200
2022,1,0,0,326,3호선,압구정,2,2,강남구,11680
2022,1,0,0,329,3호선,고속터미널,4,4,서초구,11650
2022,1,0,0,331,3호선,남부터미널(예술의전당),3,0,서초구,11650
2022,1,0,0,332,3호선,양재(서초구청),1,0,서초구,11650
2022,1,0,0,333,3호선,매봉,0,1,강남구,11680
2022,1,0,0,339,3호선,수서,1,0,강남구,11680
2022,1,0,0,340,3호선,가락시장,1,0,송파구,11710
2022,1,0,0,341,3호선,경찰병원,2,2,송파구,11710
2022,1,0,0,342,3호선,오금,1,1,송파구,11710
2022,1,0,0,409,4호선,불암산,0,2,노원구,11350
2022,1,0,0,410,4호선,상계,0,1,노원구,11350
2022,1,0,0,411,4호선,노원,4,6,노원구,11350
2022,1,0,0,412,4호선,창동,11,12,도봉구,11320
2022,1,0,0,413,4호선,쌍문,0,1,도봉구,11320
2022,1,0,0,414,4호선,수유(강북구청),3,1,강북구,11305
2022,1,0,0,415,4호선,미아(서울사이버대학),2,0,강북구,11305
2022,1,0,0,416,4호선,미아사거리,4,3,강북구,11305
2022,1,0,0,418,4호선,성신여대입구(돈암),2,1,성북구,11290
2022,1,0,0,419,4호선,한성대입구(삼선교),1,1,성북구,11290
2022,1,0,0,421,4호선,동대문,1,0,종로구,11110
2022,1,0,0,422,4호선,동대문역사문화공원(DDP),1,1,중구,11140
2022,1,0,0,423,4호선,충무로,1,1,중구,11140
2022,1,0,0,433,4호선,사당,9,8,동작구,11590
