YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,10,0,0,150,1호선,서울역,1784,626,중구,11140
2022,10,0,0,151,1호선,시청,277,165,중구,11140
2022,10,0,0,152,1호선,종각,796,183,종로구,11110
2022,10,0,0,153,1호선,종로3가,1089,436,종로구,11110
2022,10,0,0,154,1호선,종로5가,272,101,종로구,11110
2022,10,0,0,155,1호선,동대문,302,400,종로구,11110
2022,10,0,0,156,1호선,신설동,248,214,동대문구,11230
2022,10,0,0,157,1호선,제기동,76,121,동대문구,11230
2022,10,0,0,158,1호선,청량리(서울시립대입구),95,305,동대문구,11230
2022,10,0,0,159,1호선,동묘앞,68,351,종로구,11110
2022,10,0,0,201,2호선,시청,1080,428,중구,11140
2022,10,0,0,202,2호선,을지로입구,2434,817,중구,11140
2022,10,0,0,203,2호선,을지로3가,2776,520,중구,11140
2022,10,0,0,204,2호선,을지로4가,607,439,중구,11140
2022,10,0,0,205,2호선,동대문역사문화공원(DDP),1084,1004,중구,11140
2022,10,0,0,206,2호선,신당,792,1161,중구,11140
2022,10,0,0,207,2호선,상왕십리,304,1187,성동구,11200
2022,10,0,0,208,2호선,왕십리(성동구청),1862,1641,성동구,11200
2022,10,0,0,209,2호선,한양대,2256,437,성동구,11200
2022,10,0,0,210,2호선,뚝섬,1164,741,성동구,11200
2022,10,0,0,211,2호선,성수,2351,1728,성동구,11200
2022,10,0,0,212,2호선,건대입구,5265,3146,광진구,11215
2022,10,0,0,213,2호선,구의(광진구청),937,2001,광진구,11215
2022,10,0,0,214,2호선,강변(동서울터미널),642,1506,광진구,11215
2022,10,0,0,215,2호선,잠실나루,245,711,광진구,11215
2022,10,0,0,216,2호선,잠실(송파구청),3008,2797,송파구,11710
2022,10,0,0,217,2호선,잠실새내,1668,1341,송파구,11710
2022,10,0,0,218,2호선,종합운동장,260,375,송파구,11710
2022,10,0,0,219,2호선,삼성(무역센터),2066,906,강남구,11680
2022,10,0,0,220,2호선,선릉,3368,1218,강남구,11680
2022,10,0,0,221,2호선,역삼,2899,855,강남구,11680
2022,10,0,0,222,2호선,강남,10035,2155,강남구,11680
2022,10,0,0,223,2호선,교대(법원.검찰청),2282,958,서초구,11650
2022,10,0,0,224,2호선,서초,640,507,서초구,11650
2022,10,0,0,225,2호선,방배,1032,846,서초구,11650
2022,10,0,0,226,2호선,사당,3750,3343,동작구,11590
2022,10,0,0,227,2호선,낙성대(강감찬),868,2729,관악구,11620
2022,10,0,0,228,2호선,서울대입구(관악구청),2236,4762,관악구,11620
2022,10,0,0,229,2호선,봉천,501,2134,관악구,11620
2022,10,0,0,230,2호선,신림,2518,5865,관악구,11620
2022,10,0,0,231,2호선,신대방,575,2392,동작구,11590
