YEAR,MONTH,HOUR,HALF_HOUR,STATION_ID,LINE_NM,"STATION,_NM",GETON_CNT,GETOFF_CNT,gu_name,gu_code
2022,7,0,0,150,1호선,서울역,365,483,중구,11140
2022,7,0,0,151,1호선,시청,199,138,중구,11140
2022,7,0,0,152,1호선,종각,672,163,종로구,11110
2022,7,0,0,153,1호선,종로3가,683,252,종로구,11110
2022,7,0,0,154,1호선,종로5가,176,112,종로구,11110
2022,7,0,0,155,1호선,동대문,128,128,종로구,11110
2022,7,0,0,156,1호선,신설동,239,235,동대문구,11230
2022,7,0,0,157,1호선,제기동,38,65,동대문구,11230
2022,7,0,0,158,1호선,청량리(서울시립대입구),69,292,동대문구,11230
2022,7,0,0,159,1호선,동묘앞,64,247,종로구,11110
2022,7,0,0,201,2호선,시청,1111,457,중구,11140
2022,7,0,0,202,2호선,을지로입구,2498,892,중구,11140
2022,7,0,0,203,2호선,을지로3가,2650,710,중구,11140
2022,7,0,0,204,2호선,을지로4가,704,406,중구,11140
2022,7,0,0,205,2호선,동대문역사문화공원(DDP),916,1226,중구,11140
2022,7,0,0,206,2호선,신당,730,1103,중구,11140
2022,7,0,0,207,2호선,상왕십리,272,1070,성동구,11200
2022,7,0,0,208,2호선,왕십리(성동구청),1410,1628,성동구,11200
2022,7,0,0,209,2호선,한양대,440,324,성동구,11200
2022,7,0,0,210,2호선,뚝섬,1198,669,성동구,11200
2022,7,0,0,211,2호선,성수,2221,1641,성동구,11200
2022,7,0,0,212,2호선,건대입구,5780,3104,광진구,11215
2022,7,0,0,213,2호선,구의(광진구청),814,1997,광진구,11215
2022,7,0,0,214,2호선,강변(동서울터미널),778,1663,광진구,11215
2022,7,0,0,215,2호선,잠실나루,253,747,광진구,11215
2022,7,0,0,216,2호선,잠실(송파구청),3264,2676,송파구,11710
2022,7,0,0,217,2호선,잠실새내,1888,1374,송파구,11710
2022,7,0,0,218,2호선,종합운동장,351,432,송파구,11710
2022,7,0,0,219,2호선,삼성(무역센터),2372,1070,강남구,11680
2022,7,0,0,220,2호선,선릉,3573,1410,강남구,11680
2022,7,0,0,221,2호선,역삼,2846,956,강남구,11680
2022,7,0,0,222,2호선,강남,11835,2398,강남구,11680
2022,7,0,0,223,2호선,교대(법원.검찰청),2420,924,서초구,11650
2022,7,0,0,224,2호선,서초,722,506,서초구,11650
2022,7,0,0,225,2호선,방배,870,864,서초구,11650
2022,7,0,0,226,2호선,사당,4140,2830,동작구,11590
2022,7,0,0,227,2호선,낙성대(강감찬),785,2531,관악구,11620
2022,7,0,0,228,2호선,서울대입구(관악구청),2094,4732,관악구,11620
2022,7,0,0,229,2호선,봉천,474,2227,관악구,11620
2022,7,0,0,230,2호선,신림,2775,5999,관악구,11620
2022,7,0,0,231,2호선,신대방,566,2272,동작구,11590
2022,7,0,0,232,2호선,구로디지털단지,2372,3355,구로구,11530
2022,7,0,0,233,2호선,대림(구로구청),592,1571,구로구,11530
2022,7,0,0,234,2호선,신도림,1975,5413,구로구,11530
2022,7,0,0,235,2호선,문래,1431,949,영등포구,11560
2022,7,0,0,236,2호선,영등포구청,1009,1239,영등포구,11560
2022,7,0,0,237,2호선,당산,1024,1606,영등포구,11560
2022,7,0,0,238,2호선,합정,4395,1777,마포구,11440
2022,7,0,0,239,2호선,홍대입구,8063,3458,마포구,11440
2022,7,0,0,240,2호선,신촌,3838,1841,마포구,11440
2022,7,0,0,241,2호선,이대,528,1003,서대문구,11410
2022,7,0,0,242,2호선,아현,245,714,마포구,11440
2022,7,0,0,243,2호선,충정로(경기대입구),430,577,서대문구,11410
2022,7,0,0,244,2호선,용답,56,290,성동구,11200
2022,7,0,0,245,2호선,신답,18,226,성동구,11200
2022,7,0,0,246,2호선,신설동,75,214,동대문구,11230
2022,7,0,0,247,2호선,도림천,24,39,구로구,11530
2022,7,0,0,248,2호선,양천구청,72,428,양천구,11470
2022,7,0,0,249,2호선,신정네거리,164,561,양천구,11470
2022,7,0,0,250,2호선,용두(동대문구청),43,170,동대문구,11230
2022,7,0,0,310,3호선,구파발,7,16,은평구,11380
2022,7,0,0,311,3호선,연신내,358,702,은평구,11380
2022,7,0,0,312,3호선,불광,3,2,은평구,11380
2022,7,0,0,313,3호선,녹번,1,1,은평구,11380
2022,7,0,0,316,3호선,독립문,1,1,서대문구,11410
2022,7,0,0,317,3호선,경복궁(정부서울청사),9,8,종로구,11110
2022,7,0,0,318,3호선,안국,3,2,종로구,11110
2022,7,0,0,319,3호선,종로3가,118,79,종로구,11110
2022,7,0,0,320,3호선,을지로3가,1,4,중구,11140
2022,7,0,0,321,3호선,충무로,1,0,중구,11140
2022,7,0,0,322,3호선,동대입구,5,2,중구,11140
2022,7,0,0,323,3호선,약수,64,16,중구,11140
2022,7,0,0,324,3호선,금호,1,1,성동구,11200
2022,7,0,0,325,3호선,옥수,16,6,성동구,11200
2022,7,0,0,326,3호선,압구정,12,8,강남구,11680
2022,7,0,0,327,3호선,신사,8,4,강남구,11680
2022,7,0,0,328,3호선,잠원,1,1,서초구,11650
2022,7,0,0,329,3호선,고속터미널,914,179,서초구,11650
2022,7,0,0,330,3호선,교대(법원.검찰청),4,5,서초구,11650
2022,7,0,0,331,3호선,남부터미널(예술의전당),2,0,서초구,11650
2022,7,0,0,332,3호선,양재(서초구청),11,7,서초구,11650
2022,7,0,0,333,3호선,매봉,8,2,강남구,11680
2022,7,0,0,334,3호선,도곡,14,9,강남구,11680
2022,7,0,0,335,3호선,대치,1,1,강남구,11680
2022,7,0,0,338,3호선,일원,2,2,강남구,11680
2022,7,0,0,339,3호선,수서,7,3,강남구,11680
2022,7,0,0,340,3호선,가락시장,44,94,송파구,11710
2022,7,0,0,341,3호선,경찰병원,3,2,송파구,11710
2022,7,0,0,342,3호선,오금,5,5,송파구,11710
2022,7,0,0,409,4호선,불암산,3,14,노원구,11350
2022,7,0,0,410,4호선,상계,3,14,노원구,11350
2022,7,0,0,411,4호선,노원,83,30,노원구,11350
2022,7,0,0,412,4호선,창동,64,59,도봉구,11320
2022,7,0,0,413,4호선,쌍문,16,14,도봉구,11320
2022,7,0,0,414,4호선,수유(강북구청),15,21,강북구,11305
